task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.05649091851054762,0.0406153693293329,0.07236646769176233
1,0.06526440751219194,0.04818249954082711,0.08234631548355677
2,0.057086682227215614,0.040720201251022894,0.07345316320340833
3,0.06288611407266823,0.04699244564085485,0.0787797825044816
4,0.0661458100790784,0.04985503830671075,0.08243658185144603
5,0.05531553994875329,0.04028810585233109,0.07034297404517548
6,0.0671661297481371,0.050926367769839026,0.08340589172643517
7,0.07286077712160723,0.05499572795944231,0.09072582628377214
8,0.0558562990681242,0.0410517140918146,0.0706608840444338
9,0.06504650585907874,0.048625100409381825,0.08146791130877566
10,0.06457970014726035,0.04880633264879451,0.08035306764572618
11,0.05652030945858008,0.04076271252954251,0.07227790638761766
12,0.0567750058303473,0.040750188674242196,0.0727998229864524
13,0.06367035350162722,0.04768688276163156,0.07965382424162289
14,0.07021675118124869,0.0527849843256087,0.08764851803688868
15,0.0706917802034332,0.05382032465305095,0.08756323575381544
16,0.053856889641622364,0.03961858864726546,0.06809519063597927
17,0.06325559085994804,0.04746234091847902,0.07904884080141707
18,0.05643914247230509,0.04075237673765622,0.07212590820695396
19,0.05512055568974392,0.040172409968923316,0.07006870141056454
