task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1823836973811777,0.1407071856007922,0.22406020916156322
1,0.07717817155818553,0.05840915210190441,0.09594719101446665
2,0.1946427023215883,0.18328688592135167,0.20599851872182495
3,0.3878143307429653,0.35861039208757656,0.417018269398354
4,0.1363763745937334,0.12001478142174679,0.15273796776572
5,0.1494323463349038,0.13561811438289503,0.16324657828691255
6,0.3726704044454413,0.3453065681163545,0.4000342407745281
7,0.1177671101085164,0.10056852513775721,0.13496569507927558
8,0.37364336292754835,0.3436265699371344,0.4036601559179623
9,0.13141218609824173,0.11423320350801644,0.14859116868846703
10,0.12008389016441744,0.10484311609104598,0.13532466423778888
11,0.12842510000768664,0.1128223113473074,0.1440278886680659
12,0.13444026269460185,0.11800443380989833,0.15087609157930537
13,0.13814024882620016,0.12286587694479108,0.15341462070760922
14,0.14194974371583916,0.12535237228458473,0.15854711514709358
15,0.36538941433678757,0.3344866153100857,0.3962922133634894
16,0.12737177929502605,0.1109123008210496,0.14383125776900252
17,0.3739044663792288,0.3396601142570326,0.40814881850142504
18,0.3684384224535843,0.33953107696551216,0.3973457679416565
19,0.1366019319457438,0.12004346830395837,0.15316039558752922
