0.009203000000000001,0.037362000000000006,0.06188700000000001,0.08579700000000003,0.10675300000000001,0.11456900000000006,0.13140700000000002,0.14080800000000004,0.1409260000000001,0.1410430000000001,0.14115700000000012,0.1412690000000001,0.14137900000000006,0.14149000000000006,0.14162500000000003,0.141737,0.1418480000000001,0.14195800000000008,0.14206800000000003,0.14217899999999997,
0.15130700000000002,0.17058600000000013,0.20244100000000012,0.23403900000000002,0.256479,0.27273500000000017,0.28181000000000017,0.2910560000000001,0.300619,0.3007330000000001,0.3008680000000001,0.3009940000000001,0.30110700000000007,0.30122,0.3013320000000001,0.3014570000000002,0.3015660000000002,0.3016740000000003,0.3017830000000002,0.30190400000000017,
0.3121940000000001,0.33777700000000005,0.36589900000000014,0.3894260000000001,0.416811,0.432042,0.45597499999999996,0.46502799999999983,0.46514099999999997,0.465254,0.46537500000000004,0.4654900000000001,0.4656010000000002,0.46571500000000016,0.4658290000000001,0.4659440000000002,0.46605800000000003,0.46617000000000014,0.46630900000000014,0.46642,
0.477724,0.49742100000000006,0.5220060000000001,0.5339210000000001,0.5604140000000002,0.5755930000000001,0.5841300000000003,0.5929800000000003,0.6024320000000004,0.6119430000000001,0.6120780000000002,0.6121990000000002,0.6123139999999999,0.6124249999999998,0.6125399999999998,0.6126549999999997,0.6127709999999995,0.6128849999999995,0.6129979999999993,0.6131159999999992,
0.6222319999999991,0.6484519999999991,0.685882999999999,0.6990839999999988,0.7211019999999989,0.737515999999999,0.754907999999999,0.763971999999999,0.7641019999999994,0.7642189999999991,0.7643469999999988,0.7644589999999987,0.7645729999999982,0.7646859999999984,0.7647989999999987,0.7649079999999988,0.7650199999999991,0.7651549999999989,0.7652789999999992,0.7653919999999992,
0.779188999999999,0.8009889999999988,0.8208189999999989,0.8392459999999986,0.8606109999999987,0.8761859999999992,0.8847349999999994,0.8937959999999989,0.903289999999999,0.9034039999999994,0.9035179999999998,0.9036289999999998,0.9037429999999997,0.9038570000000001,0.9039679999999997,0.9040790000000001,0.9041890000000001,0.904299,0.9044080000000001,0.904517,
0.9182559999999997,0.941962,0.962,0.9740219999999999,0.9873510000000001,1.0022410000000002,1.0185019999999998,1.0363009999999997,1.0364149999999992,1.0365339999999994,1.0366499999999994,1.036760999999999,1.0368759999999988,1.0369889999999984,1.0371019999999984,1.0372139999999983,1.0373289999999982,1.0374399999999986,1.0375529999999984,1.0376629999999984,
1.0514069999999978,1.0840779999999974,1.1001279999999969,1.124870999999997,1.1394229999999974,1.146959999999997,1.171025999999997,1.1882609999999971,1.1883759999999972,1.1978969999999978,1.1980119999999979,1.198127999999998,1.1982399999999975,1.1983509999999975,1.198460999999998,1.198573999999998,1.198686999999998,1.1987979999999983,1.1989109999999983,1.1990199999999989,
1.2128129999999988,1.2340679999999988,1.2538639999999983,1.2786929999999985,1.2929409999999983,1.3011099999999984,1.3096899999999982,1.3186839999999984,1.3280149999999984,1.3281449999999981,1.3282599999999984,1.328372999999998,1.3284829999999983,1.3285969999999976,1.3287109999999978,1.3288209999999974,1.3289319999999973,1.3290449999999978,1.3291579999999976,1.3292699999999975,
1.3383189999999978,1.3564749999999974,1.378540999999997,1.3955779999999967,1.4214499999999965,1.4357499999999965,1.4597149999999968,1.4598319999999962,1.469141999999996,1.4787499999999965,1.4788689999999958,1.4789969999999955,1.479111999999995,1.4792209999999952,1.4793329999999945,1.479469999999994,1.4795799999999935,1.4796929999999942,1.4798079999999942,1.4799429999999936,
1.4890159999999943,1.510922999999994,1.535202999999994,1.5588769999999952,1.5867999999999947,1.6021419999999946,1.6187709999999955,1.6188879999999959,1.6280789999999954,1.6281929999999953,1.6283089999999951,1.6284329999999947,1.6285449999999948,1.6286559999999943,1.6287659999999933,1.6288749999999934,1.628987999999994,1.6290999999999938,1.6292099999999936,1.629322999999993,
1.6428269999999936,1.6523779999999941,1.6741599999999937,1.6911759999999936,1.704168999999993,1.7112779999999919,1.7349869999999912,1.743801999999991,1.752859999999991,1.752989999999991,1.7628359999999905,1.7629539999999915,1.7630729999999912,1.763188999999991,1.763312999999992,1.763424999999992,1.7635359999999916,1.7636459999999914,1.7637549999999915,1.763864999999991,
1.7772029999999905,1.7868699999999909,1.813618999999991,1.8363499999999917,1.849549999999992,1.862870999999992,1.8858559999999918,1.902459999999991,1.911174999999991,1.9201549999999916,1.9294359999999913,1.929569999999991,1.9296899999999917,1.9297979999999912,1.9299169999999914,1.9300229999999912,1.9301529999999898,1.9302629999999892,1.9303709999999887,1.9304819999999883,
1.9439809999999886,1.9775229999999888,1.9937159999999887,2.0190259999999887,2.035507999999988,2.0584509999999883,2.0668259999999887,2.075501999999989,2.08447099999999,2.08458399999999,2.0846959999999894,2.08481899999999,2.0849289999999896,2.0850369999999887,2.0851459999999884,2.0852559999999887,2.0853659999999885,2.0854729999999884,2.0855789999999876,2.0856889999999875,
2.0943039999999864,2.111047999999987,2.1370779999999865,2.1539629999999867,2.166837999999986,2.1810489999999856,2.189091999999985,2.198048999999985,2.2070339999999855,2.216412999999985,2.2165349999999844,2.216648999999985,2.216759999999985,2.216867999999986,2.2169749999999873,2.217083999999987,2.2171889999999865,2.217298999999987,2.217409999999987,2.2175209999999868,
