episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.002319198843294054,-0.027149016484096695,0.0317874141706848
3,0.0,0.0,0.0
4,0.0,0.0,0.0
