instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
0,4,0.0,0.0,1.0,1200,23
1,4,0.0,0.0,1.0,1200,23
2,4,0.0,0.0,1.0,1200,23
3,4,0.0,0.0,1.0,1200,23
0,3,0.2,0.09389671361502347,0.9061032863849765,1200,53
1,3,0.2,0.09389671361502347,0.9061032863849765,1200,53
2,3,0.2,0.09389671361502347,0.9061032863849765,1200,53
4,3,0.2,0.09389671361502347,0.9061032863849765,1200,53
3,3,0.2,0.09389671361502347,0.9061032863849765,1200,53
4,2,0.5,0.2482566248256625,0.7517433751743375,1200,83
0,2,0.5,0.2605540897097625,0.7394459102902374,1200,95
1,2,0.5,0.2605540897097625,0.7394459102902374,1200,83
2,2,0.5,0.2605540897097625,0.7394459102902374,1200,95
3,2,0.5,0.25923482849604224,0.7407651715039578,1200,83
4,4,0.0,0.0,1.0,1200,23
1,1,0.8,0.45807259073842305,0.541927409261577,1200,95
3,1,0.8,0.4694926140012845,0.5305073859987155,1200,107
0,1,0.8,0.436241610738255,0.5637583892617449,1200,131
2,1,0.8,0.45807259073842305,0.541927409261577,1200,107
0,0,1.0,0.7077380952380953,0.2922619047619048,1200,143
3,0,1.0,0.7065283709579011,0.29347162904209884,1200,95
1,0,1.0,0.705952380952381,0.29404761904761906,1200,131
4,1,0.8,0.43746186699206835,0.5625381330079317,1200,119
2,0,1.0,0.7101190476190476,0.2898809523809524,1200,143
4,0,1.0,0.655952380952381,0.34404761904761905,1200,131
5,4,0.0,0.0,1.0,1200,23
5,2,0.5,0.2482566248256625,0.7517433751743375,1200,83
5,3,0.2,0.09389671361502347,0.9061032863849765,1200,53
6,4,0.0,0.0,1.0,1200,23
7,4,0.0,0.0,1.0,1200,23
5,1,0.8,0.4694926140012845,0.5305073859987155,1200,107
8,4,0.0,0.0,1.0,1200,23
5,0,1.0,0.6964285714285714,0.30357142857142855,1200,131
6,3,0.2,0.09389671361502347,0.9061032863849765,1200,53
9,4,0.0,0.0,1.0,1200,23
6,2,0.5,0.2605540897097625,0.7394459102902374,1200,95
7,3,0.2,0.09389671361502347,0.9061032863849765,1200,53
6,1,0.8,0.44367959949937424,0.5563204005006258,1200,117
8,3,0.2,0.09389671361502347,0.9061032863849765,1200,53
6,0,1.0,0.6934523809523809,0.30654761904761907,1200,107
9,3,0.2,0.09389671361502347,0.9061032863849765,1200,53
7,2,0.5,0.2605540897097625,0.7394459102902374,1200,95
7,0,1.0,0.6723611958511287,0.32763880414887125,1200,118
7,1,0.8,0.46495619524405507,0.5350438047559449,1200,105
8,2,0.5,0.25857519788918204,0.741424802110818,1200,95
9,2,0.5,0.2605540897097625,0.7394459102902374,1200,95
8,1,0.8,0.42991239048811014,0.5700876095118899,1200,105
8,0,1.0,0.6797619047619048,0.3202380952380952,1200,131
9,1,0.8,0.436241610738255,0.5637583892617449,1200,131
9,0,1.0,0.7,0.3,1200,131
