task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.05511143701666481,0.041381955838602075,0.06884091819472754
1,0.05875685158650175,0.043525125572881115,0.07398857760012238
2,0.045799042236933485,0.03360974596011201,0.05798833851375496
3,0.04393697724197889,0.031254801742489124,0.056619152741468656
4,0.04871059164445568,0.035377175810582535,0.062044007478328826
5,0.04445934965672323,0.03099941200798667,0.05791928730545978
6,0.05970704014669701,0.044318352695877264,0.07509572759751676
7,0.059912452995696024,0.04464594040585259,0.07517896558553945
8,0.06373687808849188,0.04795239073413575,0.079521365442848
9,0.04732037633848221,0.03396395210737687,0.060676800569587554
10,0.061700626944453864,0.04696817134273388,0.07643308254617386
11,0.061421407906822774,0.046309849046885856,0.07653296676675969
12,0.049168487992342635,0.03652871716032965,0.06180825882435562
13,0.05471380844204344,0.03962895984883095,0.06979865703525594
14,0.05117121757478489,0.03728014299498954,0.06506229215458025
15,0.04924352123098223,0.03593732588300926,0.06254971657895521
16,0.06887481898466667,0.05273110229745756,0.08501853567187578
17,0.0683948021876663,0.05194549262832576,0.08484411174700685
18,0.06849888438614986,0.05260451501213956,0.08439325376016016
19,0.05488916654248859,0.040918631479036606,0.06885970160594058
