task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.045078518376846254,0.03215091645823856,0.05800612029545395
1,0.058137931725317796,0.04395643822838554,0.07231942522225006
2,0.051951707947346784,0.03897238792514776,0.06493102796954581
3,0.04478436315976206,0.03250723794483257,0.05706148837469155
4,0.05281204641680842,0.03946504140196824,0.0661590514316486
5,0.04849659153779677,0.03589118110158186,0.06110200197401168
6,0.05602708321808742,0.04239054297498753,0.0696636234611873
7,0.05911152573835176,0.044920181060982806,0.07330287041572071
8,0.06423555835003489,0.04870698129772886,0.07976413540234091
9,0.052712466189838,0.039835645362766965,0.06558928701690903
10,0.055229850179558226,0.04093067139526847,0.06952902896384798
11,0.053108420018840426,0.039680971515691534,0.06653586852198931
12,0.05458796023601947,0.04136628722620034,0.06780963324583861
13,0.045747546769646596,0.03311731565766738,0.05837777788162581
14,0.05214582674749088,0.03784203899840219,0.06644961449657957
15,0.04964648625746022,0.03678750807369821,0.06250546444122224
16,0.058911493852590174,0.04323762338260986,0.07458536432257049
17,0.05074713668897829,0.038076962998138855,0.06341731037981772
18,0.04753459774870992,0.03465104768809027,0.06041814780932957
19,0.052516874082777464,0.03868749677084409,0.06634625139471084
