task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.05536784287051738,0.041368016232347274,0.06936766950868749
1,0.10770669981655046,0.09253823517333214,0.12287516445976877
2,0.111511190958701,0.09532185273413323,0.12770052918326877
3,0.1062038116757998,0.09096998047553355,0.12143764287606605
4,0.09921997406756015,0.08287208303506144,0.11556786510005887
5,0.10503858520202401,0.09045152868927404,0.11962564171477398
6,0.10273382505353337,0.08701659264067924,0.11845105746638751
7,0.12249108131313216,0.10686387786560408,0.13811828476066024
8,0.10643910590808338,0.0907496024286081,0.12212860938755865
9,0.10989670374278396,0.0941227312579812,0.1256706762275867
10,0.11155358312733336,0.09591886643434232,0.12718829982032442
11,0.10945938176783303,0.09360002890023109,0.12531873463543497
12,0.10135340465061633,0.08607745119515359,0.11662935810607908
13,0.10529948200889842,0.09004134809214548,0.12055761592565137
14,0.08810331985497305,0.07466938703706093,0.10153725267288517
15,0.09178316509959322,0.0770909303022711,0.10647539989691535
16,0.11340455937792214,0.09696593070441797,0.1298431880514263
17,0.10992522637116035,0.09402377713216375,0.12582667561015695
18,0.10879740920804638,0.09426831389781869,0.12332650451827408
19,0.10501239119697747,0.08883281172699453,0.12119197066696041
