episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.06262671343504408,0.02785922065203037,0.0973942062180578
1,0.047440518821834164,0.008889535968356496,0.08599150167531183
2,0.06090629916430662,0.02167367409573761,0.10013892423287563
3,0.041085614540178325,0.01035019859788337,0.07182103048247328
4,0.03688285841449207,0.006176761472956677,0.06758895535602746
5,0.06414091754415281,0.020001931763203175,0.10827990332510246
6,0.053999099297589614,0.014379310880457366,0.09361888771472186
7,0.05079272867192479,0.019371792561071584,0.082213664782778
8,0.06658423464359735,0.023720360880388106,0.10944810840680659
9,0.08133235165117822,0.0302762115777869,0.13238849172456954
10,0.0622630187939834,0.02044550516359101,0.10408053242437579
11,0.06060740265769837,0.02434343293333041,0.09687137238206633
12,0.047991684692095735,0.009601709184525083,0.0863816601996664
13,0.04753195362677834,0.019134445705024466,0.07592946154853221
14,0.0689127326268926,0.027300404163243745,0.11052506109054144
15,0.040629289133653525,0.009543556210851907,0.07171502205645514
16,0.062185545421858626,0.020094376398276173,0.10427671444544108
17,0.06307672599914524,0.023210876029368742,0.10294257596892173
18,0.053263453732591025,0.01214671084674692,0.09438019661843514
19,0.06420005647778344,0.02301225988461858,0.1053878530709483
20,0.04448017668851999,0.014785938574486766,0.07417441480255321
21,0.04156811072776227,0.012282216688761949,0.0708540047667626
22,0.04307487437734972,0.014556393972382255,0.07159335478231718
23,0.058772074475689086,0.02013476804130343,0.09740938091007474
24,0.037058854196302254,0.006877352072565835,0.06724035632003868
25,0.05771894370469046,0.01567555232388066,0.09976233508550025
26,0.07890874446733617,0.033057422697032775,0.12476006623763958
27,0.04008570137047993,0.014911751134948678,0.06525965160601119
28,0.045548199384879244,0.009752840985729122,0.08134355778402937
29,0.06753696315512289,0.02309478366261223,0.11197914264763356
30,0.05278532410699823,0.02022232350979082,0.08534832470420564
31,0.06225254011111443,0.026176177617589426,0.09832890260463945
32,0.06540193290187932,0.02768365919809583,0.1031202066056628
33,0.06670933671911121,0.02707682745888608,0.10634184597933634
34,0.059523556395178125,0.020964723835175662,0.0980823889551806
35,0.05384158342548956,0.01635717412389235,0.09132599272708677
36,0.04840172166054902,0.018694292079676073,0.07810915124142197
37,0.04329597570339814,0.015230995154459678,0.0713609562523366
38,0.06991142463840502,0.027597239779887282,0.11222560949692276
39,0.05047124146878035,0.01414660171069028,0.08679588122687042
40,0.06020747991210583,0.02370212405088596,0.0967128357733257
41,0.07637383831662596,0.03631220051199258,0.11643547612125935
42,0.06611494219648194,0.025177568450646982,0.1070523159423169
43,0.05662107452876804,0.021314416360185648,0.09192773269735043
44,0.08697536049326604,0.04868981219550893,0.12526090879102314
45,0.05897367793430568,0.02415094070012521,0.09379641516848614
46,0.08552443299668358,0.05462605187979577,0.11642281411357139
47,0.07886289951523733,0.03916365349865103,0.11856214553182362
48,0.049905135125772264,0.018214851401083115,0.08159541885046141
49,0.08467521805255575,0.04880799182951543,0.12054244427559607
50,0.06939098078106082,0.0359387428383817,0.10284321872373994
51,0.09576833335023616,0.05791345639171476,0.13362321030875757
52,0.08497933364040874,0.04790381590646581,0.12205485137435168
53,0.11205361007474213,0.07364608499404712,0.15046113515543713
54,0.062407133906692294,0.037690772075291756,0.08712349573809283
55,0.0818795627374739,0.048390786078823314,0.1153683393961245
56,0.08479684570897948,0.05399596344997302,0.11559772796798595
57,0.11612810104355212,0.08254892170765529,0.14970728037944894
58,0.07642132259090018,0.04190312222307037,0.11093952295872998
59,0.07408652795999786,0.043144768426846405,0.10502828749314931
60,0.09903892349088046,0.06664978856105445,0.13142805842070648
61,0.08694237655457004,0.05115011726161168,0.12273463584752842
62,0.12249769691505408,0.08786558556470084,0.15712980826540732
63,0.09103573667111896,0.06167578628545385,0.12039568705678406
64,0.08438901568160309,0.05302583436770988,0.1157521969954963
65,0.10560342203743689,0.0756857380132664,0.1355211060616074
66,0.10023116856894927,0.06436385019122919,0.13609848694666937
67,0.12724661445331673,0.0904346881894057,0.16405854071722775
68,0.08238810615362682,0.05601749896422403,0.10875871334302961
69,0.11533501095970596,0.07772681780607686,0.15294320411333506
70,0.12120691092018229,0.08524414630035396,0.15716967554001063
71,0.10254294161765816,0.06744553124895686,0.13764035198635946
72,0.10963727667922454,0.07128185093564393,0.14799270242280516
73,0.07195607815398,0.04618266507888828,0.09772949122907172
74,0.11809072772699034,0.07873540132012073,0.15744605413385993
75,0.11923894081506688,0.07574854102795375,0.16272934060218
76,0.1123256566120083,0.07811692188575012,0.14653439133826648
77,0.125594961733162,0.09092602371698896,0.16026389974933505
78,0.10389182061177096,0.07614632217405937,0.13163731904948256
79,0.10282408053354422,0.06960732885887624,0.1360408322082122
80,0.09182726570885838,0.05208811245433608,0.13156641896338067
81,0.11126577432768628,0.07939181864568094,0.1431397300096916
82,0.13024177139351892,0.09305435456771516,0.16742918821932268
83,0.1368635442541333,0.09923571391015193,0.17449137459811467
84,0.1357795725533227,0.10947156744007797,0.16208757766656745
85,0.11919245072766546,0.08513470977640353,0.1532501916789274
86,0.11611480497138968,0.08631976080229888,0.1459098491404805
87,0.10799707168797948,0.08198035832890099,0.13401378504705797
88,0.15268670239825285,0.11686085204830406,0.18851255274820167
89,0.12307574176516614,0.0871099687404888,0.15904151478984346
90,0.1357105066277955,0.10170326622676296,0.16971774702882803
91,0.13089920998210977,0.10058915687923962,0.1612092630849799
92,0.1341368635476462,0.11060486616456448,0.1576688609307279
93,0.11415174218716921,0.07513683954324973,0.1531666448310887
94,0.0991380771028017,0.06921268733530572,0.12906346687029768
95,0.13221684277240456,0.09381951364317737,0.17061417190163175
96,0.0983798965991718,0.062376163540399904,0.1343836296579437
97,0.12964144473938183,0.09875607920314992,0.16052681027561372
98,0.12800885206819582,0.0888358091340842,0.16718189500230743
99,0.10165617703111902,0.07440667049277154,0.12890568356946652
