task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.04992748493368964,0.037008095713385286,0.062846874153994
1,0.05846754552753355,0.04333025197330684,0.07360483908176026
2,0.053599772301520965,0.0386170156151585,0.06858252898788343
3,0.04711572286146379,0.03410715822502455,0.06012428749790302
4,0.038893141638353924,0.027456901123176822,0.05032938215353103
5,0.05324509222231494,0.03977101269962345,0.06671917174500643
6,0.05922024389391527,0.04431755821652075,0.07412292957130978
7,0.056934711378011545,0.042347766680580844,0.07152165607544224
8,0.04926279377460546,0.036464391755481364,0.06206119579372956
9,0.05542888595345951,0.041430199830156125,0.0694275720767629
10,0.06060510958543338,0.04622517647091308,0.07498504269995368
11,0.05750157544274959,0.04259411294518156,0.07240903794031762
12,0.04906866067811817,0.03562505477089397,0.06251226658534237
13,0.05061929912964394,0.03720029648726392,0.06403830177202396
14,0.0436870467058859,0.03175351304067335,0.055620580371098446
15,0.04625807460281904,0.033169965339945005,0.059346183865693077
16,0.0649240449243112,0.049716874034537395,0.080131215814085
17,0.05129552462253059,0.038670175077512005,0.06392087416754917
18,0.05474442912489632,0.04025784389955189,0.06923101435024075
19,0.060478488752654894,0.046341840652066535,0.07461513685324325
