task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1744741198298492,0.13356103092484967,0.21538720873484873
1,0.0817580090667429,0.06370366988866565,0.09981234824482015
2,0.06252380064036848,0.0469574393259234,0.07809016195481357
3,0.16747067870473623,0.12665507721684355,0.2082862801926289
4,0.0650344089472919,0.04814654908549672,0.08192226880908708
5,0.07655660811464472,0.05820753874225166,0.09490567748703779
6,0.20090991329460522,0.16019055751003053,0.24162926907917992
7,0.07711894032876149,0.06041712415422473,0.09382075650329824
8,0.20069115204926088,0.15918408900067493,0.24219821509784684
9,0.07583676654343943,0.05864178430600115,0.09303174878087772
10,0.08207081647005955,0.06452153727457373,0.09962009566554537
11,0.08377125386137138,0.06479429941007597,0.10274820831266679
12,0.07713452418101208,0.05956197948357458,0.09470706887844957
13,0.07771465982965314,0.05944289348476763,0.09598642617453865
14,0.06858943436277683,0.05234894284450209,0.08482992588105157
15,0.38510267841687595,0.3579961693713454,0.41220918746240653
16,0.09210822230997923,0.07287709708378935,0.1113393475361691
17,0.39944619269371656,0.3721802316802032,0.4267121537072299
18,0.38169310215043173,0.3549820700039144,0.40840413429694905
19,0.07829619550282917,0.05986259378389436,0.09672979722176397
