task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1601442574382978,0.12113458263413661,0.19915393224245898
1,0.07565146954465905,0.05727866584613796,0.09402427324318015
2,0.06986307241481307,0.05386917745210838,0.08585696737751776
3,0.18528539532945598,0.14359032254835305,0.22698046811055891
4,0.073953418760053,0.05574756896953317,0.09215926855057283
5,0.0757602536177241,0.05803741447037332,0.09348309276507487
6,0.15966535376254096,0.12254034349719584,0.19679036402788608
7,0.07594296351955344,0.05771111808308254,0.09417480895602434
8,0.17753364246709752,0.13452222000149652,0.22054506493269851
9,0.08059499418997065,0.06249109699456585,0.09869889138537546
10,0.0732583688727055,0.05578620211821099,0.0907305356272
11,0.0667538281647602,0.0493713517902193,0.08413630453930111
12,0.06036420939386729,0.04384262147347341,0.07688579731426116
13,0.0651552983606956,0.048519227942171714,0.08179136877921948
14,0.08367026412422802,0.06425828519725311,0.10308224305120293
15,0.20614906763927487,0.1637801527286102,0.24851798254993954
16,0.07698848410665211,0.059272233427300425,0.0947047347860038
17,0.16282894881556373,0.12502774678675038,0.20063015084437708
18,0.14437020886065885,0.10896126084262202,0.17977915687869567
19,0.06207124993210136,0.04544999681076538,0.07869250305343735
