task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.15667416485872449,0.11687946359391116,0.1964688661235378
1,0.08103097900995493,0.06325198504815947,0.09880997297175038
2,0.1418138909183832,0.12434336871239551,0.1592844131243709
3,0.3785373758314838,0.34977836510155935,0.4072963865614082
4,0.11167876484423342,0.09544640731439592,0.12791112237407093
5,0.11952603015002211,0.10213997353379663,0.1369120867662476
6,0.3700151042989876,0.34215586648485613,0.39787434211311906
7,0.11435546876505633,0.0972496165719545,0.13146132095815816
8,0.36511268895412496,0.3363985316406871,0.3938268462675628
9,0.10907431379140034,0.09313663023429926,0.12501199734850144
10,0.1090267031321256,0.09356875930518085,0.12448464695907036
11,0.10512410653019988,0.08895716539118154,0.12129104766921822
12,0.10735413002280243,0.09061543312480982,0.12409282692079504
13,0.12206136288445188,0.10394159426004577,0.14018113150885797
14,0.10895738269693885,0.0924793004736173,0.1254354649202604
15,0.36289675417441686,0.3348974809077702,0.3908960274410635
16,0.12003464289512113,0.10364895853219788,0.13642032725804437
17,0.3772180655686689,0.3490170953612091,0.40541903577612864
18,0.3836898317091684,0.3559449010675229,0.41143476235081394
19,0.1171011388318149,0.09947126474982679,0.13473101291380302
