0.0,0.0,0.0,1.94096,0.0,0.0,0.0,0.0,3.88192,0.90394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90394,0.90394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8449,0.0,1.87442,0.0,0.0,0.0,0.0,0.0,0.0,2.91144,0.0,4.81409,0.0,0.0,0.0,2.78777,0.0,0.0,3.75825,4.81409,4.89004,4.88063,4.804679999999999,2.71182,4.6716,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,
4.7848299999999995,0.0,0.0,0.0,1.81886,1.81886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92526,1.85052,1.81886,0.90943,1.85052,0.0,1.85052,0.0,0.0,0.0,0.0,1.85052,0.0,0.0,0.0,0.0,1.85052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86296,0.0,3.77239,4.654059999999999,2.72829,3.6971399999999996,4.681819999999999,4.71348,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.75707,2.86296,3.74463,4.80066,4.7412399999999995,4.80066,4.80066,4.80066,4.80066,4.80066,4.7412399999999995,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,3.83181,4.80066,4.80066,4.80066,4.80066,4.80066,2.86296,4.80066,0.0,4.80066,0.0,4.80066,1.85052,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,
1.9095,0.95475,0.99802,0.99802,0.0,0.0,0.99802,0.95475,0.0,0.0,0.0,0.0,0.0,0.0,0.95475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99604,0.0,0.99802,4.80332,2.99406,2.8452599999999997,4.80332,0.0,0.0,0.0,0.0,1.93378,0.0,0.0,0.0,0.0,0.0,0.0,1.99604,4.9901,4.9901,3.99208,0.0,4.9901,4.9901,4.82231,4.9901,4.9901,4.9901,4.9901,3.99208,4.9901,3.99208,4.9901,4.9901,4.760050000000001,0.0,4.9901,4.9901,0.0,4.9901,4.9901,4.927840000000001,4.9901,4.9901,4.9901,4.9901,4.927840000000001,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,4.92784,4.9901,4.9901,4.92784,4.9901,4.92784,2.99406,4.9901,4.9901,4.92784,4.9901,4.92784,4.9901,4.9901,3.99208,4.9901,4.9901,4.9901,1.99604,2.99406,4.9901,4.9901,4.927840000000001,4.9901,4.9901,4.9901,4.9901,3.99208,4.9901,4.9901,3.99208,4.9901,4.9901,3.99208,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,2.9318,4.9901,4.927840000000001,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,4.9901,3.99208,4.9901,4.9901,4.9901,4.927840000000001,4.9901,4.9901,4.9901,4.9901,4.9901,
0.0,3.8502099999999997,0.97497,0.97497,0.98492,0.0,0.0,0.98492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97497,0.0,0.0,0.0,0.0,0.0,0.98492,0.0,0.97497,0.0,2.9547600000000003,2.8851899999999997,0.0,0.0,0.97497,0.0,0.0,0.0,0.0,0.0,0.0,0.97497,0.0,0.0,0.0,0.0,4.81523,0.0,0.0,0.0,0.0,0.0,1.89032,0.0,2.9547600000000003,4.70594,2.92491,1.9598900000000001,4.71589,4.71589,4.64632,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,2.9547600000000003,2.9547600000000003,4.9246,4.9246,4.9246,3.93968,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.85503,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,0.0,4.9246,0.0,4.9246,4.9246,4.9246,4.9246,4.85503,4.85503,4.9246,3.93968,4.9246,4.9246,4.9246,4.9246,4.9246,2.9547600000000003,4.9246,4.9246,4.9246,4.9246,3.93968,4.9246,4.9246,4.9246,4.9246,4.9246,2.9547600000000003,4.9246,4.9246,4.855029999999999,4.855029999999999,4.9246,4.9246,4.9246,4.9246,3.93968,4.85503,4.9246,4.845079999999999,4.85503,3.93968,4.9246,4.9246,4.9246,4.9246,4.9246,
0.0,2.91144,0.0,0.0,0.0,4.81409,0.0,0.0,0.0,0.0,0.0,4.6716,0.0,3.7582500000000003,0.0,0.90394,0.0,0.0,1.94096,0.0,0.0,4.88063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87442,0.0,0.0,0.90394,0.97048,0.0,0.0,0.0,1.94096,0.0,0.0,2.91144,3.82479,4.80468,4.81409,2.71182,4.74755,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,
0.0,0.90394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88063,4.6716,2.8637200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81409,0.97048,0.0,3.9007400000000003,0.0,2.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87442,0.90394,2.91144,3.82479,4.87122,4.804679999999999,3.61576,2.71182,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,
0.0,0.0,0.0,0.0,3.86016,0.0,0.0,0.0,0.0,0.0,0.98492,0.0,0.0,0.97497,1.96984,0.0,0.0,0.0,0.98492,4.64632,0.0,0.0,0.0,0.0,0.0,2.92491,0.0,0.0,3.84026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8005400000000003,3.93968,2.94481,0.97497,3.8502099999999997,2.87524,3.89988,4.70594,4.855029999999999,0.0,0.0,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,2.9547600000000003,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.85503,4.9246,3.93968,4.9246,4.9246,4.9246,4.845079999999999,4.9246,4.85503,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.855029999999999,4.9246,3.93968,4.9246,4.85503,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.845079999999999,2.9547600000000003,4.9246,4.9246,2.9547600000000003,4.9246,4.9246,0.0,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,2.9547600000000003,4.9246,4.855029999999999,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,3.93968,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,2.9547600000000003,4.9246,
3.75825,0.0,0.0,0.0,1.80788,0.0,0.90394,0.0,3.89133,0.0,4.88063,0.0,0.0,0.0,2.78777,1.80788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97048,0.97048,0.0,0.0,0.0,0.0,0.0,2.93026,0.0,0.0,1.94096,0.0,0.0,0.0,0.0,0.0,0.0,1.94096,0.0,0.0,0.0,0.0,3.9007400000000003,3.75825,3.75825,4.88063,4.81409,4.804679999999999,2.77836,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97048,0.0,4.89004,3.88192,2.93026,0.0,0.0,0.0,0.0,0.0,0.0,3.7582500000000003,0.0,0.90394,0.0,0.0,1.87442,3.7676600000000002,0.0,0.0,2.85431,0.0,0.0,2.85431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97048,0.0,0.0,0.0,3.82479,3.8342,4.804679999999999,2.71182,4.74755,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,2.93026,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,
0.98492,0.0,0.0,0.0,0.98492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79059,0.0,2.9448100000000004,0.0,0.0,1.96984,3.92973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94994,0.0,0.0,0.0,0.0,4.69599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97497,0.98492,0.0,0.0,4.71589,2.9547600000000003,4.70594,3.8502099999999997,3.89988,2.93486,4.78546,4.9246,4.9246,4.9246,4.845079999999999,4.9246,4.845079999999999,4.9246,4.9246,3.93968,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,2.9547600000000003,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,2.9547600000000003,4.9246,4.9246,4.9246,4.855029999999999,4.9246,4.9246,4.9246,4.9246,3.93968,4.9246,4.9246,0.0,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.845079999999999,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,2.9547600000000003,4.855029999999999,4.9246,4.9246,4.9246,4.9246,4.9246,4.845079999999999,4.9246,4.9246,4.9246,4.85503,4.9246,4.9246,0.0,2.9547600000000003,4.9246,4.9246,4.85503,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,4.9246,0.0,4.9246,4.9246,4.9246,
0.0,0.0,0.0,0.0,3.7129699999999994,0.0,0.0,0.90943,0.92526,0.0,0.0,0.92526,0.0,0.0,0.0,0.0,0.0,0.90943,0.0,0.0,1.83469,0.0,0.0,0.0,0.92526,0.0,0.0,0.0,0.92526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80354,2.72829,3.74463,3.7288,3.70104,3.7287999999999997,4.681819999999999,3.7565599999999995,4.7412399999999995,4.75707,4.74124,4.80066,0.0,4.80066,4.80066,4.80066,4.75707,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.75707,4.80066,4.75707,4.80066,4.80066,3.78822,4.80066,4.75707,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,2.86296,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.80066,4.7848299999999995,4.80066,2.86296,4.80066,4.80066,4.80066,
0.0,2.91144,0.0,0.0,0.0,0.0,2.93026,0.0,0.0,0.0,0.0,0.0,0.97048,0.0,0.0,0.0,0.0,0.0,3.61576,0.0,0.97048,0.0,1.94096,0.0,0.97048,0.0,0.0,0.0,0.0,0.0,1.80788,0.0,0.90394,0.0,0.0,0.97048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90394,2.78777,3.75825,3.9007400000000003,3.9007400000000003,4.81409,4.88063,4.87122,3.69171,3.7676600000000002,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,4.89004,
