task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.06914580124832152,0.052825167972343066,0.08546643452429997
1,0.06117030606175205,0.045218246017468856,0.07712236610603523
2,0.05405596012392122,0.03943426091899815,0.0686776593288443
3,0.06089133879499827,0.044712686564925636,0.07706999102507091
4,0.05791740941669648,0.04301284873400628,0.07282197009938668
5,0.06256388374723026,0.046380615706891413,0.07874715178756911
6,0.07034801278303549,0.05340644255774908,0.08728958300832189
7,0.06951884732117597,0.05219871722357401,0.08683897741877793
8,0.05503235989147427,0.04042687322633019,0.06963784655661835
9,0.06123971330431814,0.04484987098587945,0.07762955562275684
10,0.0639514532039091,0.04754570628497082,0.08035720012284739
11,0.16680483783212868,0.1542523573519574,0.17935731831229998
12,0.14547528149053385,0.1320594004995861,0.1588911624814816
13,0.13863752721246303,0.12471694344768594,0.15255811097724012
14,0.14500801507350222,0.13037920101226522,0.15963682913473923
15,0.1385535439389133,0.12470135779577814,0.1524057300820485
16,0.1518678488042739,0.13766393790572293,0.16607175970282487
17,0.13637879326311048,0.12099338501632423,0.15176420150989672
18,0.15269534203472165,0.13878866615670782,0.1666020179127355
19,0.14582835593067414,0.12996755418460318,0.1616891576767451
20,0.15721307059724665,0.14335220642910562,0.17107393476538768
21,0.1543821915251696,0.13969972662755267,0.16906465642278654
22,0.144605978258144,0.1318840369331777,0.1573279195831103
23,0.15851195653510594,0.14439740444828908,0.1726265086219228
24,0.1455981607584801,0.13229316113124806,0.15890316038571212
25,0.15517287062264062,0.14283398599650332,0.16751175524877793
26,0.13887713829065496,0.12534627596445136,0.15240800061685855
27,0.15197220551077875,0.13837911673450337,0.16556529428705413
28,0.16229994778092208,0.14709493046525374,0.17750496509659042
29,0.14125572041427453,0.12639998173832112,0.15611145909022794
