instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
0,4,0.0,0.0,1.0,1100,1043
1,4,0.0,0.0,1.0,1100,1062
3,4,0.0,0.0,1.0,1100,1065
2,4,0.0,0.0,1.0,1100,1088
1,2,0.5,0.7288601812510744,0.2711398187489255,1100,1099
1,0,1.0,0.9996404666742568,0.00035953332574318534,1100,1099
3,2,0.5,0.7377314495681206,0.26226855043187935,1100,1097
0,1,0.8,0.9581248338404277,0.04187516615957227,1100,1099
0,0,1.0,1.0,0.0,1100,1099
4,2,0.5,0.7206810744680219,0.27931892553197807,1100,1099
1,1,0.8,0.9564380562226303,0.04356194377736969,1100,1097
0,3,0.2,0.20987499928944572,0.7901250007105542,1100,1099
4,0,1.0,1.0,0.0,1100,1077
3,0,1.0,1.0,0.0,1100,1099
2,0,1.0,1.0,0.0,1100,1099
2,1,0.8,0.9572865478231848,0.042713452176815166,1100,1099
4,1,0.8,0.9709789109222537,0.029021089077746302,1100,1099
1,3,0.2,0.21551443260825145,0.7844855673917486,1100,1099
2,2,0.5,0.7187471163606164,0.2812528836393836,1100,1098
3,1,0.8,0.9637523379628313,0.036247662037168636,1100,1099
0,2,0.5,0.7227784941413915,0.2772215058586085,1100,1097
2,3,0.2,0.20304455620114034,0.7969554437988596,1100,1099
4,3,0.2,0.19977550282510267,0.8002244971748973,1100,1099
3,3,0.2,0.19204661851260196,0.807953381487398,1100,1098
4,4,0.0,0.0,1.0,1100,878
5,0,1.0,0.9935551707075705,0.00644482929242949,1100,1097
5,4,0.0,0.0,1.0,1100,895
5,2,0.5,0.7244555538197157,0.27554444618028434,1100,1097
8,4,0.0,0.0,1.0,1100,768
6,4,0.0,0.0,1.0,1100,998
7,4,0.0,0.0,1.0,1100,1033
5,1,0.8,0.9607195407780486,0.03928045922195146,1100,1098
8,1,0.8,0.9703937144917266,0.02960628550827335,1100,1088
6,1,0.8,0.9633746075004443,0.03662539249955566,1100,1097
7,0,1.0,1.0,0.0,1100,1099
6,0,1.0,0.9935721751248403,0.0064278248751596795,1100,1099
7,2,0.5,0.7308172601750638,0.26918273982493623,1100,1099
7,3,0.2,0.19328797139891593,0.806712028601084,1100,1099
6,2,0.5,0.7169955085017645,0.2830044914982355,1100,1097
9,1,0.8,0.977137080664883,0.02286291933511701,1100,1099
5,3,0.2,0.23942992874109265,0.7605700712589074,1100,1099
9,0,1.0,0.9932992333464488,0.006700766653551287,1100,1097
7,1,0.8,0.9552863850836705,0.044713614916329567,1100,1099
8,0,1.0,1.0,0.0,1100,1099
8,2,0.5,0.7421893535637611,0.25781064643623886,1100,1098
9,2,0.5,0.7238605404609381,0.27613945953906194,1100,1099
6,3,0.2,0.2127677833917978,0.7872322166082022,1100,1099
8,3,0.2,0.21011555054523381,0.7898844494547662,1100,1098
9,4,0.0,0.0,1.0,1100,1088
9,3,0.2,0.19645118303114753,0.8035488169688525,1100,1077
