instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
92,4,0.0,0.0,1.0,22000,20862,20860.5,19888.4,18261.5,8391.26,0.9795469695540734,2672.3761250296857
89,1,0.8,1.0,0.0,22000,17829,16789.5,15706.0,15149.6,13166.58,2.188454840037253e-303,973.6556622142379
89,3,0.2,0.2108527611793967,0.7891472388206033,22000,20687,17893.5,15026.0,13445.7,11022.54,0.03821737588926004,1313.786811839031
89,2,0.5,0.9063716659887269,0.09362833401127317,22000,21833,21684.5,20530.8,18544.6,13910.66,1.980265198950664e-05,1026.9560137615968
90,0,1.0,1.0,0.0,22000,20811,20299.5,18120.4,16424.0,13536.24,2.780915691256223e-19,942.7305844493577
90,1,0.8,1.0,0.0,22000,21855,21190.0,20467.4,18280.8,13767.64,4.6085901095970176e-101,1018.5096956820572
90,3,0.2,0.20092923665391652,0.7990707633460835,22000,19963,19314.0,17994.0,16349.2,11122.86,0.7649487432086914,1426.669735559442
90,2,0.5,0.9086092715231788,0.0913907284768212,22000,21756,21640.5,21135.8,18659.7,14041.26,1.0019327151691354e-10,1018.005865047046
93,4,0.0,0.0,1.0,22000,21821,21557.0,20746.0,19279.8,11901.82,0.09083853666683733,2628.6472465348666
91,0,1.0,1.0,0.0,22000,20568,20078.5,19479.2,18221.1,13018.36,3.864235148792826e-188,1218.2358419316447
91,1,0.8,1.0,0.0,22000,18105,17142.5,15915.4,15254.5,13271.68,4.5110393665701354e-257,912.304305307127
91,2,0.5,0.8668269111634246,0.1331730888365754,22000,20843,20529.5,19703.4,18333.1,13227.66,0.00020837203694899791,1125.525943924797
91,3,0.2,0.20113198592338646,0.7988680140766136,22000,21658,21530.0,20811.6,19103.5,12464.12,0.004533505573403373,1395.526417582198
94,4,0.0,0.0,1.0,22000,21107,21105.0,20851.4,20023.0,12831.38,0.7237563113063619,2681.8872248001876
92,0,1.0,1.0,0.0,22000,21272,20502.0,18390.2,16050.8,12737.34,5.787218132323147e-164,1089.4532810577673
92,1,0.8,1.0,0.0,22000,20085,19617.5,18793.2,17295.1,13900.72,2.3785622253351375e-171,1000.8764558718968
92,3,0.2,0.21272971713525124,0.7872702828647488,22000,20764,20659.5,20217.6,18428.5,11113.22,0.35769393506352815,1574.792779847663
92,2,0.5,0.8636420357465108,0.13635796425348923,22000,21427,21421.5,19066.4,17035.8,13789.72,1.816090371807184e-164,910.0327997135414
95,4,0.0,0.0,1.0,22000,21338,21297.5,20070.6,19217.9,12117.14,0.7883017659392126,2705.7521069871755
93,0,1.0,1.0,0.0,22000,21537,21146.5,20357.4,18634.6,13734.4,1.743335092662321e-47,1126.0898819114752
93,1,0.8,1.0,0.0,22000,14068,14040.5,13944.6,13773.9,12191.04,9.716642714734131e-207,1153.0031714867584
93,3,0.2,0.2092015548333652,0.7907984451666348,22000,20897,20843.0,19653.0,17984.9,11554.68,0.0006946312053037894,1537.4046459344618
93,2,0.5,0.8626919689019953,0.13730803109800468,22000,21020,20761.5,19402.6,17533.7,13807.0,7.555970698018777e-178,938.634225319808
94,0,1.0,1.0,0.0,22000,21866,21360.0,18759.6,16464.0,13005.26,3.735792068460705e-117,1081.6266060006606
96,4,0.0,0.0,1.0,22000,21944,21331.0,20721.0,19824.4,10956.22,0.32045551249856863,2529.9702353800035
94,1,0.8,1.0,0.0,22000,21867,21504.0,19928.8,18267.4,14388.72,3.882641385244449e-139,988.0904968632823
97,4,0.0,0.0,1.0,22000,20169,19980.5,19769.4,19259.6,13348.9,0.7950735536261713,2594.974922445132
94,3,0.2,0.20996857675701913,0.7900314232429808,22000,21317,20382.0,17270.6,15291.9,11366.36,0.2224328116671647,1397.5182484581344
94,2,0.5,0.8609449360677357,0.1390550639322643,22000,21405,20085.0,17816.6,16259.8,13470.64,1.9899632689391244e-07,974.7843421853339
95,0,1.0,1.0,0.0,22000,21899,21828.0,21224.4,19677.6,14551.76,1.6893617103477998e-127,989.9339015119873
95,1,0.8,1.0,0.0,22000,14717,14711.0,14624.2,14433.9,12797.48,1.6503835386288472e-53,1021.4468857772746
95,3,0.2,0.21748730518238135,0.7825126948176186,22000,20722,20627.5,20189.6,18658.0,11936.22,2.1244165421125408e-05,1509.1880374963669
95,2,0.5,0.8772837670384139,0.12271623296158612,22000,21349,20546.0,18641.0,16376.5,12517.18,1.5219167516065114e-278,1189.8470680648843
96,0,1.0,1.0,0.0,22000,21339,21256.5,20388.4,19028.7,13931.26,7.158514632186981e-106,1195.52059661496
96,3,0.2,0.1946974372735811,0.8053025627264189,22000,21722,21310.0,20325.2,18834.5,11431.88,0.022069207178150037,1575.6219563704663
96,2,0.5,0.9113764073231153,0.08862359267688466,22000,21592,20942.5,20434.0,17790.6,12417.26,6.678682172745142e-35,1194.9702111171996
98,4,0.0,0.0,1.0,22000,20332,20331.0,19009.6,17046.0,10459.32,0.3179716067929205,2299.005784272459
96,1,0.8,1.0,0.0,22000,21647,21636.0,20705.2,19192.5,15002.98,6.523873357340721e-190,885.4216824098581
