instance_number,run_number,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
73,3,22000,20965,20827.5,20038.4,17414.0,13272.76,1.3051062631857262e-59,1103.941656202608
76,4,22000,21625,21564.5,20465.2,19374.8,13702.48,2.0749081762834746e-153,1113.9285613196587
73,2,22000,21944,21212.5,20505.2,19370.9,14608.96,3.3858089280163146e-48,1010.6174377998741
74,0,22000,20535,19721.0,18434.4,16797.6,12592.06,8.594050377414832e-215,1197.9205866216985
74,3,22000,21580,21256.0,18173.0,15879.5,12767.28,4.5266321406831083e-129,1121.493999772412
74,1,22000,20327,20024.0,18729.0,16904.1,13155.78,8.52559943699928e-140,981.9437096657933
77,4,22000,17346,17159.0,16811.2,15672.6,12825.72,3.6388950012951376e-271,1088.6023189542234
74,2,22000,20359,20166.5,18661.2,16859.6,13387.76,2.4044340542946187e-104,1097.5797071844715
75,0,22000,19193,17460.5,16011.8,15389.3,13355.14,0.22239953257171718,965.4024910622956
75,3,22000,21833,21629.5,19855.2,17721.6,12940.14,2.6968589821341997e-21,1104.7633487883602
75,1,22000,21900,21063.5,17055.4,15588.8,12957.68,5.736014861704193e-116,983.7725252860795
75,2,22000,21085,20667.0,19406.8,18270.7,13765.84,3.0268071787901136e-89,1006.1761117417511
78,4,22000,21526,20789.0,18954.0,17812.1,13794.32,7.905985271119622e-253,1048.856362660712
76,1,22000,21536,21388.0,20914.0,19489.5,14479.4,7.007025823281808e-254,1034.8351195390055
76,0,22000,20613,20596.5,20304.8,19780.1,15069.28,3.047212126042059e-56,958.4727948200234
76,2,22000,21900,21696.5,21224.2,20118.6,14542.9,2.665012757227144e-88,1025.3343377894143
76,3,22000,20106,19094.5,17847.0,15448.1,12131.4,1.6659717976553868e-201,1150.3665031543633
79,4,22000,21218,21097.0,20133.2,17844.1,13642.94,0.011328095356627025,985.1306870305065
77,0,22000,21954,21514.0,20348.4,17992.5,13295.12,2.2105346310537743e-185,1120.1358014099915
77,1,22000,19842,19242.5,17066.0,15636.1,13039.34,1.281611467129515e-145,1002.5079697859514
80,4,22000,18105,17730.5,17171.6,15971.3,13536.46,2.9006559863693813e-158,944.219144380167
77,3,22000,19964,19419.5,18661.2,17094.9,13809.68,2.0789206733700257e-189,983.888930751954
77,2,22000,20888,20475.5,19081.6,17149.0,14124.82,2.036908817813019e-115,920.7556187810341
78,3,22000,20403,19688.5,18044.8,16280.7,13073.26,1.1723313062933992e-117,1076.6007425320286
78,0,22000,21757,21756.5,20601.4,18912.8,13935.76,3.3234052398570657e-156,1022.2160281003686
81,4,22000,21284,21283.5,20570.6,18991.2,14098.92,6.590555779577367e-29,1020.3277530498391
78,2,22000,21800,21365.5,19008.2,16718.0,13497.46,3.7060367762465565e-42,1013.6045119162601
78,1,22000,21635,20716.5,16923.2,15501.8,13041.22,4.5109639463513167e-63,1079.7770381096802
79,0,22000,19799,19771.5,19275.4,17982.9,14271.58,2.654113902479091e-65,934.9085044024763
79,1,22000,20612,20161.0,17264.2,15681.5,12619.72,4.0006284892108746e-215,1112.2147938524733
79,3,22000,20623,20403.0,17701.6,15753.6,12791.82,1.0920569348860393e-153,1088.4813184781233
82,4,22000,19083,19034.0,18630.0,16557.7,13352.04,3.227948473580935e-51,1009.901872506533
79,2,22000,21657,21558.5,21059.0,20315.3,14042.42,1.1750948542987954e-268,1075.4845052743603
80,1,22000,21746,21108.0,19931.0,17957.2,13677.66,5.727413985269105e-244,1071.9237746877486
80,3,22000,21294,20469.0,17079.4,15820.1,13491.74,3.10264658984986e-236,975.7774176563959
80,0,22000,19776,19699.5,19224.0,18384.6,13528.62,1.6561159120888797e-119,1065.41626368536
80,2,22000,21713,21674.0,21353.8,20367.1,13936.8,5.7971071457569466e-164,1102.784626940325
83,4,22000,21768,20305.0,18496.6,16417.5,13541.46,5.481469988617001e-270,990.8925957579922
81,1,22000,20601,20485.5,19679.2,18524.3,13662.82,4.877565482718162e-131,1010.975767752508
81,0,22000,21162,20892.5,19285.6,17280.7,13275.68,2.60555743408113e-216,1112.2277898809334
81,3,22000,19953,18852.5,16635.2,15495.4,13320.14,9.526536332818057e-56,1062.0258794445572
84,4,22000,21448,20166.5,19206.6,17644.9,13342.56,0.10352951938727571,1097.6390869198192
81,2,22000,21438,19793.5,18098.2,16656.1,13643.96,9.285295842928731e-167,1027.6602277239788
82,0,22000,19194,18407.5,17304.2,15895.0,13495.76,7.054145114620025e-27,1032.7777424560202
82,1,22000,20700,20590.5,19347.6,17212.4,13438.48,4.455405459369478e-30,1080.821587372413
82,3,22000,21812,21350.0,20810.6,18075.0,13531.12,2.69860541640446e-172,1088.5915607017193
82,2,22000,19930,19754.0,16650.4,15465.9,13099.92,4.305276913369706e-109,1055.3158818767097
85,4,22000,21559,21460.0,20397.4,19035.2,13946.76,4.676320133765444e-178,1046.0840133628394
83,1,22000,21437,21272.0,19831.2,18696.2,13794.92,2.0230852328905325e-257,1083.8354941614432
83,0,22000,17411,17114.5,16384.0,15144.6,12469.66,3.152705227312999e-155,1146.434293739794
83,2,22000,21130,20701.0,19895.8,17946.3,13297.96,9.860459587372515e-278,1142.1744178211682
83,3,22000,17730,16789.5,15370.0,14715.7,12794.58,3.9725437718236504e-113,1077.1983921998628
86,4,22000,21482,21245.5,20487.4,19242.0,15050.26,1.4567331965635706e-254,899.4946286355458
84,0,22000,19942,19804.5,19224.8,17713.2,12821.38,0.00021239265466089006,1184.8941400499696
84,1,22000,21756,20683.5,17638.2,15792.6,12909.52,2.3386538987560635e-72,1092.8843410743184
84,3,22000,20998,20536.0,19598.8,18518.4,14380.14,1.564583280381572e-132,1029.9378965598437
84,2,22000,21954,21630.0,21111.6,19902.9,14371.92,1.691735401565271e-200,1048.2236073809559
87,4,22000,21360,21228.0,20621.4,18980.2,12816.24,3.8156315511496596e-147,1214.68058358899
85,1,22000,19337,17219.5,15911.6,15328.2,13491.72,5.675019423929783e-91,935.6779373397627
85,0,22000,21647,21514.5,21213.2,20119.7,14667.78,8.874216293811836e-92,1024.552272589822
85,3,22000,21988,20827.5,19257.8,17443.8,14017.5,3.482282033309987e-73,1018.7416261506239
88,4,22000,21768,21306.0,20381.8,19139.7,14125.6,8.785581488638619e-210,1052.826725919794
85,2,22000,16190,16173.5,15495.0,14763.7,12835.22,1.4185120050937217e-56,1110.570760759548
86,0,22000,20557,19924.5,19004.4,17755.9,13804.8,1.0457505692293967e-300,1021.7880401549058
86,1,22000,21119,21020.0,20408.4,19175.0,14246.66,2.984899779554639e-163,1070.9993055904838
86,3,22000,19931,19579.0,18802.4,17445.9,14368.58,1.0840603490635242e-229,920.2961784688104
86,2,22000,21504,21460.0,20109.2,17270.7,13697.56,3.717585715857233e-115,1065.8861931743563
89,4,22000,21647,20277.5,19262.2,17769.2,13535.84,2.32303248572803e-299,1053.2972118692492
87,0,22000,20206,20030.0,19000.2,17816.2,14193.74,1.841342110459317e-39,986.338731627903
87,1,22000,21998,21949.0,21165.0,18708.6,13682.08,2.251357941780508e-150,1054.1776878824396
90,4,22000,18720,17867.5,15296.8,14297.3,11857.56,1.0943124415881136e-146,1123.7313168352546
87,2,22000,21756,21365.5,20874.0,19118.6,13169.26,1.4434068174042754e-279,1138.9023528194693
87,3,22000,21944,21636.0,19400.8,17190.5,13586.66,1.4557904545229451e-103,1044.064346663328
88,0,22000,21767,21707.0,21228.4,20200.0,14470.3,1.6648936443903612e-50,1009.8362896814568
