task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1592028152449632,0.12005715276900548,0.1983484777209209
1,0.0761011894339247,0.05853710420156795,0.09366527466628145
2,0.06531573424228504,0.048789480882205756,0.08184198760236433
3,0.18196589759922474,0.14229908790018533,0.22163270729826415
4,0.08181202850245498,0.06307877259316272,0.10054528441174723
5,0.07026844336405329,0.05255265495893191,0.08798423176917466
6,0.14597400533170404,0.10782036509236989,0.1841276455710382
7,0.07467145813339353,0.05604808472871338,0.09329483153807368
8,0.1822431448530302,0.1417236085275428,0.2227626811785176
9,0.07559090928044968,0.05796306253028935,0.09321875603061
10,0.07262982640187865,0.054899031029204015,0.09036062177455328
11,0.0836602517864065,0.06526506981104563,0.10205543376176737
12,0.06262464358363,0.04593671060202906,0.07931257656523094
13,0.07182896027202924,0.05378316524259037,0.08987475530146811
14,0.0771433747459106,0.0599223019468431,0.0943644475449781
15,0.1942335287978855,0.15099444576444118,0.2374726118313298
16,0.07769830271375885,0.05970293221612874,0.09569367321138897
17,0.17760810961102355,0.13708955032585649,0.21812666889619062
18,0.17245002583096927,0.13174894931953712,0.21315110234240142
19,0.06542260654007125,0.04918358959638387,0.08166162348375862
