task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.16636072459073536,0.12644616969899644,0.2062752794824743
1,0.09209770981297423,0.07207113654364979,0.11212428308229867
2,0.06415073372714424,0.047184248666679654,0.08111721878760882
3,0.16831663781570166,0.1282080220492343,0.20842525358216904
4,0.0730453721024789,0.055835524504385635,0.09025521970057215
5,0.07378562620797675,0.055653982573028477,0.09191726984292503
6,0.13443781090138723,0.09898185999049024,0.16989376181228422
7,0.06464902061426465,0.047637045986260375,0.08166099524226894
8,0.15445573998487233,0.11638674809539734,0.19252473187434732
9,0.07215916540332952,0.05458329204090985,0.08973503876574919
10,0.07222095663301581,0.055497189351347266,0.08894472391468436
11,0.07775808828836844,0.059868357437670265,0.09564781913906661
12,0.07161478592640277,0.05494873423587266,0.0882808376169329
13,0.07969553170724829,0.06143835782074463,0.09795270559375194
14,0.05795572859940088,0.042282040732082846,0.07362941646671892
15,0.20292255066659062,0.16058180976123498,0.24526329157194626
16,0.07417738280812612,0.055568724309290336,0.09278604130696191
17,0.15206792305537012,0.11429180311335477,0.18984404299738547
18,0.15111331792926513,0.11287702691056467,0.1893496089479656
19,0.08469134442136037,0.06664731314378602,0.1027353756989347
