instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
2,4,0.0,0.0,1.0,1200,731
3,4,0.0,0.0,1.0,1200,875
4,3,0.2,0.12628624883068287,0.8737137511693172,1200,764
2,3,0.2,0.15092502434274585,0.8490749756572541,1200,1127
0,4,0.0,0.0,1.0,1200,1175
0,3,0.2,0.10028116213683223,0.8997188378631678,1200,1071
1,4,0.0,0.0,1.0,1200,1019
1,3,0.2,0.12532637075718014,0.8746736292428199,1200,1170
3,3,0.2,0.12184508268059181,0.8781549173194082,1200,1121
3,2,0.5,0.28043990573448546,0.7195600942655145,1200,850
0,1,0.8,0.632216678545973,0.3677833214540271,1200,1054
0,0,1.0,0.9411764705882353,0.058823529411764705,1200,1007
0,2,0.5,0.5514603616133519,0.4485396383866481,1200,982
3,0,1.0,1.0,0.0,1200,1115
2,0,1.0,0.9223839223839224,0.07761607761607761,1200,1187
1,0,1.0,0.8656126482213439,0.13438735177865613,1200,1187
4,1,0.8,1.0,0.0,1200,1151
1,1,0.8,0.6057951482479784,0.3942048517520216,1200,1150
1,2,0.5,0.5265993265993266,0.4734006734006734,1200,1139
2,2,0.5,0.5519736842105263,0.44802631578947366,1200,1127
4,2,0.5,0.5342105263157895,0.46578947368421053,1200,1042
3,1,0.8,0.9921208141825345,0.007879185817465528,1200,1175
4,0,1.0,0.9357734806629834,0.06422651933701658,1200,1174
2,1,0.8,0.5400788436268068,0.45992115637319314,1200,1186
4,4,0.0,0.0,1.0,1200,995
5,4,0.0,0.0,1.0,1200,1007
7,4,0.0,0.0,1.0,1200,683
5,3,0.2,0.10526315789473684,0.8947368421052632,1200,803
5,0,1.0,0.9094594594594595,0.09054054054054055,1200,1199
6,3,0.2,0.12563323201621074,0.8743667679837892,1200,717
5,2,0.5,0.28755020080321286,0.7124497991967872,1200,838
5,1,0.8,0.6094182825484764,0.39058171745152354,1200,1126
6,4,0.0,0.0,1.0,1200,1199
6,0,1.0,1.0,0.0,1200,1151
6,1,0.8,0.8435986159169551,0.156401384083045,1200,1127
8,3,0.2,0.1253507951356408,0.8746492048643593,1200,846
7,3,0.2,0.12532637075718014,0.8746736292428199,1200,1169
8,4,0.0,0.0,1.0,1200,1123
7,2,0.5,0.26459143968871596,0.7354085603112841,1200,1079
6,2,0.5,0.6243421052631579,0.3756578947368421,1200,1187
8,2,0.5,0.3040062843676355,0.6959937156323645,1200,839
7,0,1.0,1.0,0.0,1200,1138
7,1,0.8,0.5397039030955586,0.46029609690444145,1200,1139
8,0,1.0,1.0,0.0,1200,1054
9,1,0.8,0.5577854671280277,0.4422145328719723,1200,1078
8,1,0.8,1.0,0.0,1200,1126
9,2,0.5,0.6164473684210526,0.38355263157894737,1200,1091
9,0,1.0,1.0,0.0,1200,1151
9,4,0.0,0.0,1.0,1200,1019
9,3,0.2,0.1737179487179487,0.8262820512820512,1200,1151
