instance_number,run_number,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
26,3,5500,2671,2473.0,1967.2,1722.0,1306.82,1.1401261468578247e-49,752.0
25,1,5500,2088,2060.5,1879.4,1668.1,1300.24,8.826440654632753e-16,748.0
25,2,5500,2077,2050.0,1795.8,1590.1,1252.46,1.7257295488169897e-20,759.0
26,1,5500,2231,1956.5,1709.8,1575.7,1262.22,1.0569229668189168e-47,761.0
26,0,5500,1824,1720.0,1571.6,1430.7,1177.02,1.7565992004750517e-47,763.0
29,4,5500,2550,2341.5,2138.8,1821.0,1313.88,6.696060108161442e-34,751.0
26,2,5500,2242,1934.0,1604.0,1460.2,1205.52,3.6340976575412865e-47,762.0
27,3,5500,1824,1747.0,1520.8,1422.8,1185.32,4.716905854704674e-30,761.0
27,0,5500,2352,2319.5,2185.2,1800.2,1268.5,1.1274349906869161e-48,762.0
27,1,5500,3111,2897.0,2519.4,2007.9,1358.98,3.923554597760118e-42,757.0
30,4,5500,2154,1862.5,1646.0,1554.8,1247.66,3.365839779644415e-54,755.0
27,2,5500,2583,2297.5,2033.4,1696.8,1241.32,1.4873039913364597e-48,768.0
28,3,5500,1901,1829.5,1584.4,1471.2,1218.42,1.1927380319370984e-52,757.0
28,0,5500,1715,1714.5,1599.8,1497.6,1217.22,1.1384307599853428e-48,762.0
31,4,5500,2748,2709.5,2158.6,1825.4,1310.7,1.1229544218523006e-48,755.0
28,1,5500,1978,1896.0,1720.8,1586.7,1279.38,1.2125085628771887e-43,751.0
28,2,5500,2308,2297.5,2260.0,2024.5,1389.4,3.7471355397488083e-45,748.0
29,3,5500,2166,2165.5,1868.2,1638.4,1271.02,1.9214375854087426e-13,758.0
32,4,5500,2595,2594.5,2200.6,1822.1,1313.52,1.1091453192889822e-51,752.0
29,0,5500,3265,3089.0,2484.2,2049.7,1380.18,1.83498240671245e-16,745.0
30,3,5500,1967,1929.0,1718.8,1531.8,1226.1,1.1965813067023487e-50,762.0
29,1,5500,1594,1593.5,1428.6,1342.7,1139.7,5.922444571568928e-42,769.0
29,2,5500,1462,1456.0,1426.0,1387.6,1197.4,4.5046684436854654e-33,755.0
33,4,5500,2660,2446.0,2136.8,1815.4,1281.14,1.699448244713424e-21,763.0
30,0,5500,2628,2627.5,2376.4,1940.9,1334.76,1.0561174427393515e-52,752.0
30,1,5500,1901,1742.0,1564.8,1436.1,1190.22,6.59409116901674e-35,764.0
30,2,5500,2308,2088.0,1837.4,1675.8,1318.74,1.3784934728211429e-54,744.0
31,3,5500,2308,2209.5,2077.4,1799.0,1340.98,5.953918668342672e-54,745.0
34,4,5500,1956,1945.5,1890.4,1701.1,1277.0,1.2489315212728803e-49,758.0
31,0,5500,2286,2154.5,1927.6,1671.4,1250.34,1.4354736582563595e-32,760.0
32,3,5500,2484,2270.0,2004.8,1701.2,1276.1,3.822556339726175e-50,756.0
31,1,5500,1615,1549.5,1470.2,1411.8,1207.92,1.0400030007672869e-53,749.0
31,2,5500,2352,2160.0,1921.2,1664.9,1266.64,5.758369228650969e-17,762.0
32,0,5500,1824,1752.5,1622.0,1493.3,1247.74,1.0115810975622798e-57,752.0
35,4,5500,2407,2225.5,1839.6,1643.8,1289.5,1.392084643577859e-34,754.0
32,1,5500,1902,1901.5,1659.2,1545.0,1282.88,4.645072092331557e-31,756.0
33,3,5500,2814,2264.5,1879.4,1637.4,1252.76,1.1177279962875818e-49,764.0
32,2,5500,1439,1433.5,1421.6,1399.7,1222.62,3.470591232969623e-50,754.0
33,0,5500,2089,2088.5,1918.8,1697.7,1275.68,4.716905854704636e-30,760.0
33,1,5500,2209,1928.5,1729.8,1592.4,1286.68,1.122656341348629e-50,748.0
36,4,5500,2188,2187.5,2015.8,1737.5,1321.66,4.5743313837735266e-32,747.0
33,2,5500,2792,2424.0,2026.8,1677.0,1231.02,5.847420162275787e-16,762.0
34,3,5500,5003,3391.5,2398.4,1905.7,1342.5,1.4576726983628111e-31,752.0
34,0,5500,1901,1664.5,1498.8,1412.9,1194.18,1.6229814873242972e-24,758.0
37,4,5500,2473,2039.0,1765.0,1577.9,1196.16,1.6480802628565992e-23,768.0
34,1,5500,2001,2000.5,1668.2,1488.9,1182.26,2.5261810978256596e-22,765.0
35,3,5500,2198,2176.5,1861.8,1612.0,1225.72,1.8070372801492744e-17,761.0
34,2,5500,2022,1912.5,1819.8,1712.1,1325.2,1.4136126895007487e-33,752.0
38,4,5500,3628,3034.0,2204.8,1791.4,1275.68,2.4498239195898636e-24,763.0
35,0,5500,1791,1659.5,1538.4,1453.7,1225.36,3.804960175017858e-44,754.0
35,1,5500,1923,1846.0,1751.6,1531.8,1191.52,1.1229592520600616e-48,768.0
36,3,5500,1847,1846.5,1703.4,1619.8,1346.52,1.863359693755772e-15,751.0
35,2,5500,1660,1659.5,1610.8,1469.1,1189.42,3.52402502261658e-49,766.0
39,4,5500,3199,2693.0,2097.2,1814.3,1318.32,1.4753737957703815e-48,756.0
36,1,5500,2253,2116.0,1991.4,1773.7,1307.6,4.8674314980205e-52,758.0
36,0,5500,2584,2583.5,1980.4,1725.2,1309.1,1.0663279114861866e-52,746.0
36,2,5500,1681,1648.0,1531.6,1456.8,1214.0,1.4802150379652732e-30,756.0
37,3,5500,1538,1516.0,1485.4,1445.9,1239.06,3.725735689087308e-46,754.0
40,4,5500,1769,1741.5,1577.8,1467.9,1228.72,3.380862218988673e-52,755.0
37,0,5500,1604,1505.0,1401.8,1343.7,1173.36,1.0890030378490415e-50,764.0
37,1,5500,1846,1741.5,1525.2,1422.8,1208.94,6.02967474026848e-14,756.0
38,3,5500,2991,2990.5,2376.6,1958.5,1375.56,3.417416118002671e-51,747.0
37,2,5500,1869,1868.5,1644.0,1468.0,1184.92,1.503105986055308e-29,764.0
38,1,5500,2198,2094.0,1868.4,1636.3,1252.42,1.7257295488169897e-20,759.0
41,4,5500,2099,2044.0,1665.8,1516.3,1208.48,9.79780148289185e-50,763.0
38,0,5500,2759,2720.5,2297.2,1825.4,1269.0,4.04151047935008e-48,764.0
38,2,5500,3012,2715.0,1967.4,1642.0,1252.54,3.4702547978781087e-50,759.0
39,3,5500,2605,2478.5,2009.0,1699.9,1276.54,1.231253006597034e-42,754.0
39,1,5500,2000,1730.5,1529.6,1428.4,1195.0,1.0724182291750442e-51,759.0
39,0,5500,2011,1989.0,1780.2,1570.1,1245.48,1.4354736582551654e-32,755.0
42,4,5500,2573,2572.5,2214.0,1865.1,1359.94,1.1250168352576904e-48,751.0
39,2,5500,1440,1434.0,1406.2,1377.7,1212.62,1.3920846435778542e-34,753.0
40,3,5500,2902,2445.5,1940.8,1642.7,1242.18,3.4165405737553636e-53,756.0
40,0,5500,1923,1725.0,1514.0,1392.1,1159.44,1.2335627123378846e-48,770.0
40,1,5500,1913,1912.5,1628.6,1492.1,1233.36,1.98132567050432e-11,753.0
43,4,5500,2572,2555.5,2233.6,1838.5,1302.64,3.578420303206138e-48,753.0
40,2,5500,3111,2913.5,2545.8,1966.1,1328.7,1.4136126895007487e-33,754.0
41,3,5500,2770,2286.5,1890.4,1650.7,1276.12,1.250982274707542e-50,757.0
44,4,5500,1506,1500.0,1474.8,1434.0,1218.8,3.863802399375149e-43,757.0
41,1,5500,2836,2302.5,1811.2,1574.7,1225.64,4.863924140054918e-28,759.0
41,0,5500,3464,3463.5,2511.0,1926.8,1302.86,3.365780826423457e-52,762.0
42,3,5500,2781,2253.0,1775.8,1590.0,1249.02,4.5046684436854654e-33,758.0
41,2,5500,2341,2016.5,1683.2,1534.9,1260.58,1.4576726983628111e-31,750.0
45,4,5500,1901,1670.5,1507.8,1429.6,1228.08,2.856161719074543e-14,753.0
42,1,5500,1505,1478.0,1452.4,1425.1,1219.02,3.8049605198617673e-44,758.0
42,0,5500,2979,2869.0,2240.0,1833.1,1279.08,4.236465381059996e-37,762.0
42,2,5500,1539,1538.5,1441.6,1391.0,1180.4,3.534645213820893e-49,764.0
43,3,5500,2308,2253.0,1967.2,1696.7,1268.1,5.415522184043864e-21,759.0
46,4,5500,1934,1928.5,1778.2,1568.0,1263.28,1.6230590363002358e-51,751.0
43,0,5500,3145,3144.5,2326.0,1890.4,1330.48,3.5240361731676115e-49,752.0
44,3,5500,2957,2588.5,1958.4,1705.5,1277.34,5.937848233847925e-15,757.0
43,1,5500,1561,1560.5,1505.6,1431.6,1214.12,3.45054703960456e-51,753.0
43,2,5500,1802,1719.5,1571.0,1476.6,1246.74,1.18879012885241e-51,750.0
47,4,5500,2759,2105.0,1694.6,1535.2,1230.72,3.863802399739825e-43,760.0
44,1,5500,1814,1813.5,1650.6,1510.9,1237.12,1.8392525645452107e-44,759.0
44,0,5500,3287,2902.5,2605.4,2114.7,1377.46,5.085830344456515e-49,756.0
44,2,5500,2484,2407.0,1883.6,1656.0,1299.18,1.1256375122529963e-48,751.0
45,3,5500,2078,2077.5,1967.6,1781.6,1363.86,1.413612689500749e-33,748.0
45,0,5500,2595,2594.5,2108.2,1775.0,1301.44,1.6020149428026817e-53,755.0
45,1,5500,2837,2836.5,2407.2,1973.9,1332.96,1.838375207446454e-22,756.0
48,4,5500,4497,4398.0,3164.0,2376.5,1434.72,3.263746129138981e-54,749.0
46,3,5500,1747,1587.5,1465.4,1397.3,1202.08,1.0734870568953228e-51,756.0
45,2,5500,1989,1818.5,1584.4,1487.7,1249.62,1.14001778678488e-49,748.0
46,0,5500,2385,2313.5,1859.6,1680.2,1300.98,5.743434633027822e-44,753.0
46,1,5500,2660,2512.0,2097.0,1730.8,1300.76,5.92244460627078e-42,755.0
49,4,5500,2077,2055.0,1767.0,1576.9,1262.02,1.2125379186233826e-43,756.0
46,2,5500,1791,1714.0,1632.8,1526.2,1247.26,3.524006349717619e-49,755.0
47,3,5500,2451,2258.5,1855.0,1628.4,1257.9,4.5046684436854654e-33,760.0
50,4,5500,2330,2308.0,2132.2,1779.2,1330.24,5.23820821032702e-50,747.0
47,1,5500,1924,1923.5,1765.0,1659.3,1250.76,1.98132567050432e-11,756.0
47,0,5500,2176,2104.5,1824.2,1601.0,1264.56,1.573924810338588e-26,753.0
48,3,5500,2231,2000.0,1681.2,1513.1,1213.32,1.0890138011089705e-50,756.0
47,2,5500,1439,1428.5,1410.6,1375.4,1194.42,3.7549762561083594e-51,760.0
51,4,5500,1704,1703.5,1560.4,1469.1,1207.74,3.4718347108287845e-50,757.0
48,0,5500,2385,2363.0,1853.0,1604.3,1253.2,1.4940961234047405e-53,757.0
48,1,5500,1725,1675.5,1608.6,1527.2,1252.32,4.863924140054918e-28,755.0
48,2,5500,2815,2814.5,2004.8,1706.6,1298.5,0.03433683820292515,751.0
49,3,5500,3144,2599.5,2090.4,1718.8,1239.06,1.0120773937844838e-55,764.0
49,0,5500,2264,1950.5,1676.8,1524.1,1235.96,3.048682764778688e-59,751.0
52,4,5500,1967,1961.5,1815.6,1601.1,1222.56,1.329447727703043e-37,762.0
49,1,5500,1714,1687.0,1588.8,1477.8,1223.4,1.1759633449002448e-45,758.0
50,3,5500,2199,2198.5,2057.4,1818.8,1339.18,1.1745588328058916e-53,744.0
49,2,5500,2243,2242.5,1855.2,1621.9,1254.14,2.234323825912722e-30,759.0
50,1,5500,3177,2687.5,2202.6,1796.8,1270.36,3.6691172763119064e-47,766.0
53,4,5500,2396,2237.0,2048.6,1747.2,1292.3,1.089108616201341e-50,750.0
50,0,5500,2045,2044.5,1914.4,1705.4,1337.16,2.172424141839014e-05,749.0
51,3,5500,1901,1769.0,1617.6,1505.5,1264.9,1.157979715028787e-46,750.0
50,2,5500,2781,2385.5,2048.6,1744.1,1330.26,4.048087516103933e-49,749.0
51,0,5500,2210,2209.5,1934.4,1715.4,1282.66,3.931893269249125e-48,756.0
54,4,5500,1956,1912.5,1866.0,1628.5,1254.64,3.931885181021421e-48,760.0
51,1,5500,3078,2963.0,2543.8,1987.2,1380.14,3.402222374185672e-52,745.0
51,2,5500,2781,2753.5,2119.2,1730.8,1277.98,4.436066407326184e-34,754.0
52,3,5500,1494,1477.5,1452.4,1397.5,1212.22,4.629774034253742e-49,759.0
52,0,5500,2957,2264.5,1833.2,1646.2,1278.54,1.3082498717490528e-56,754.0
52,1,5500,1527,1467.0,1419.6,1377.7,1193.36,1.2125021344857889e-43,760.0
55,4,5500,2242,2209.0,1740.8,1557.0,1245.18,4.659207760947652e-31,755.0
53,3,5500,2199,2198.5,1993.8,1695.7,1249.18,3.863802746401186e-43,761.0
52,2,5500,1835,1637.0,1494.4,1427.3,1206.34,2.1667885502085125e-32,759.0
56,4,5500,3353,2660.0,1976.0,1707.6,1292.76,3.484134323734764e-50,750.0
53,0,5500,1869,1868.5,1676.8,1573.5,1253.74,3.7470140689650993e-45,753.0
53,1,5500,2903,2902.5,2055.4,1703.5,1267.24,1.1259729752507317e-50,761.0
54,3,5500,3936,3815.0,2686.4,2152.0,1420.4,3.6372260878142923e-47,749.0
53,2,5500,2550,2314.0,1899.0,1618.6,1195.5,3.747136050720513e-45,771.0
57,4,5500,2198,2121.5,1877.2,1641.8,1290.58,5.044738818633627e-53,749.0
54,0,5500,1835,1786.0,1729.8,1623.0,1259.08,0.07248888065061976,756.0
54,1,5500,1704,1703.5,1564.8,1465.9,1243.08,5.2518311471673e-23,757.0
55,3,5500,1890,1818.5,1606.6,1510.8,1245.02,4.5743313837735266e-32,755.0
54,2,5500,2506,2137.5,1870.4,1733.0,1331.38,3.3770692194746514e-52,752.0
58,4,5500,2055,1796.5,1556.0,1458.1,1214.64,1.1232827364486634e-48,756.0
55,0,5500,2594,2231.0,1846.2,1641.6,1288.66,1.0574143710087519e-52,750.0
56,3,5500,2187,2016.5,1712.2,1507.6,1220.38,3.3851968018145094e-58,760.0
55,1,5500,2012,2011.5,1707.8,1515.4,1208.02,1.4136126895007487e-33,763.0
55,2,5500,2287,2286.5,2090.6,1710.0,1253.28,1.3092014370761089e-38,761.0
59,4,5500,2858,2682.0,1947.2,1636.1,1235.34,1.4802150379652732e-30,761.0
56,0,5500,2407,1994.5,1652.6,1487.6,1203.88,4.0458454127916965e-40,760.0
56,1,5500,3211,3210.5,2251.2,1863.9,1320.4,1.199885327656481e-50,758.0
56,2,5500,1748,1747.5,1626.4,1510.8,1256.84,4.7898509635545294e-29,752.0
57,3,5500,2154,1950.5,1712.0,1534.9,1223.82,1.7524335128503392e-19,756.0
57,0,5500,1957,1956.5,1716.4,1496.5,1169.1,1.0593662045726965e-54,768.0
60,4,5500,3122,2852.5,2226.8,1907.8,1366.6,5.2518311471674353e-23,748.0
57,1,5500,2396,2071.5,1791.4,1601.1,1239.2,1.0503351851401679e-53,759.0
57,2,5500,1681,1560.5,1472.4,1416.3,1202.74,4.716905854704636e-30,759.0
58,3,5500,3694,3622.5,2840.8,2187.3,1380.74,4.716905854704636e-30,754.0
58,0,5500,1989,1945.0,1745.0,1529.7,1208.54,3.863802399374668e-43,760.0
61,4,5500,1516,1510.5,1450.4,1403.1,1192.16,6.122921307786814e-13,764.0
58,1,5500,3232,2638.0,2044.2,1733.0,1285.92,4.5046684438067154e-33,754.0
58,2,5500,1637,1604.5,1542.6,1489.9,1239.52,1.1338366432196958e-48,756.0
59,3,5500,1759,1758.5,1595.6,1482.1,1215.9,4.180914187176339e-44,757.0
62,4,5500,2584,2583.5,1912.4,1603.4,1236.26,3.2637674912218456e-54,762.0
59,0,5500,3529,3061.5,2462.2,1989.3,1360.98,1.2159040872574543e-49,754.0
59,1,5500,3706,3705.5,3263.2,2381.0,1438.2,1.089002832564763e-50,748.0
60,3,5500,2165,2016.5,1758.2,1571.2,1239.36,5.159880778617618e-51,757.0
59,2,5500,2155,2154.5,1967.2,1683.5,1243.44,1.089006883757395e-50,760.0
