task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1401552263836004,0.12513278720150026,0.15517766556570053
1,0.1380488576509312,0.12205865972801791,0.15403905557384448
2,0.1601231925334283,0.14309108542947804,0.17715529963737855
3,0.13545975169898689,0.12089475165857572,0.15002475173939805
4,0.1395452430590963,0.12454095990263954,0.15454952621555307
5,0.13210504333990972,0.11790075064446774,0.1463093360353517
6,0.1365327838761375,0.12189861364171165,0.15116695411056333
7,0.13315024694466365,0.11898721889733385,0.14731327499199345
8,0.16195870650946773,0.14606388982212684,0.1778535231968086
9,0.16321564250381254,0.14739440258904124,0.17903688241858384
10,0.15716268612046147,0.13895853362021132,0.17536683862071162
11,0.15637308861320354,0.15637308861320354,0.15637308861320354
12,0.1558222979505717,0.1558222979505717,0.1558222979505717
13,0.1558222979505717,0.1558222979505717,0.1558222979505717
14,0.1558222979505717,0.1558222979505717,0.1558222979505717
15,0.15637308861320354,0.15637308861320354,0.15637308861320354
16,0.1558222979505717,0.1558222979505717,0.1558222979505717
17,0.15196330397701854,0.15196330397701854,0.15196330397701854
18,0.16052192750108277,0.16052192750108277,0.16052192750108277
19,0.18274730944239712,0.1827473094423971,0.18274730944239714
20,0.15637308861320354,0.15637308861320354,0.15637308861320354
21,0.15196330397701854,0.15196330397701854,0.15196330397701854
22,0.16052192750108277,0.16052192750108277,0.16052192750108277
23,0.15637308861320354,0.15637308861320354,0.15637308861320354
24,0.16052192750108277,0.16052192750108277,0.16052192750108277
25,0.15637308861320354,0.15637308861320354,0.15637308861320354
26,0.16052192750108277,0.16052192750108277,0.16052192750108277
27,0.18274730944239712,0.1827473094423971,0.18274730944239714
28,0.15196330397701854,0.15196330397701854,0.15196330397701854
29,0.18274730944239712,0.1827473094423971,0.18274730944239714
30,0.15637308861320354,0.15637308861320354,0.15637308861320354
31,0.15637308861320354,0.15637308861320354,0.15637308861320354
32,0.15196330397701854,0.15196330397701854,0.15196330397701854
33,0.16052192750108277,0.16052192750108277,0.16052192750108277
34,0.18274730944239712,0.1827473094423971,0.18274730944239714
35,0.16052192750108277,0.16052192750108277,0.16052192750108277
36,0.15196330397701854,0.15196330397701854,0.15196330397701854
37,0.16052192750108277,0.16052192750108277,0.16052192750108277
38,0.16052192750108277,0.16052192750108277,0.16052192750108277
39,0.1558222979505717,0.1558222979505717,0.1558222979505717
40,0.15196330397701854,0.15196330397701854,0.15196330397701854
41,0.16052192750108277,0.16052192750108277,0.16052192750108277
42,0.15196330397701854,0.15196330397701854,0.15196330397701854
43,0.18274730944239712,0.1827473094423971,0.18274730944239714
44,0.15196330397701854,0.15196330397701854,0.15196330397701854
45,0.18274730944239712,0.1827473094423971,0.18274730944239714
46,0.18274730944239712,0.1827473094423971,0.18274730944239714
47,0.16052192750108277,0.16052192750108277,0.16052192750108277
48,0.1558222979505717,0.1558222979505717,0.1558222979505717
49,0.18274730944239712,0.1827473094423971,0.18274730944239714
