task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.14064931287644875,0.1256886184067293,0.1556100073461682
1,0.13682889100192297,0.12088802536238068,0.15276975664146525
2,0.1595606963149646,0.14245829551198194,0.17666309711794728
3,0.13545975169898689,0.12089475165857572,0.15002475173939805
4,0.1395452430590963,0.12454095990263954,0.15454952621555307
5,0.13514430941945008,0.12199575280625748,0.1482928660326427
6,0.13281110436714325,0.11723525641232468,0.1483869523219618
7,0.132572786389551,0.11842544376853173,0.14672012901057027
8,0.1595606963149646,0.14245829551198194,0.17666309711794728
9,0.16195870650946773,0.14606388982212684,0.1778535231968086
10,0.1601231925334283,0.14309108542947804,0.17715529963737855
11,0.13760831797961914,0.12302016854853842,0.15219646741069986
12,0.1371236221965031,0.1225868563926371,0.15166038800036907
13,0.13605187643119906,0.12146925192239628,0.15063450094000183
14,0.13605187643119906,0.12146925192239628,0.15063450094000183
15,0.13701410024288893,0.12244007887118116,0.1515881216145967
16,0.13029860554626807,0.11392997164359579,0.14666723944894036
17,0.13068844142023597,0.1155508004422084,0.14582608239826356
18,0.1401552263836004,0.12513278720150026,0.15517766556570053
19,0.1601231925334283,0.14309108542947804,0.17715529963737855
20,0.13760831797961914,0.12302016854853842,0.15219646741069986
21,0.12964323781548204,0.11448096180758086,0.14480551382338322
22,0.14125929620095284,0.12628409883087816,0.15623449357102753
23,0.1365327838761375,0.12189861364171165,0.15116695411056333
24,0.1401552263836004,0.12513278720150026,0.15517766556570053
25,0.13701410024288893,0.12244007887118116,0.1515881216145967
26,0.13954524305909627,0.12454095990263951,0.154549526215553
27,0.1601231925334283,0.14309108542947804,0.17715529963737855
28,0.1326825038950224,0.11846102320734277,0.14690398458270204
29,0.1595606963149646,0.14245829551198194,0.17666309711794728
30,0.13701410024288893,0.12244007887118116,0.1515881216145967
31,0.13760831797961914,0.12302016854853842,0.15219646741069986
32,0.13315024694466365,0.11898721889733385,0.14731327499199345
33,0.1380488576509312,0.12205865972801791,0.15403905557384448
34,0.1588662565390835,0.1417845255902955,0.17594798748787152
35,0.1374388743264271,0.12147236315903795,0.15340538549381624
36,0.13068844142023597,0.1155508004422084,0.14582608239826356
37,0.14003932955194462,0.12509520391693163,0.1549834551869576
38,0.14324976810196627,0.12943515006531453,0.157064386138618
39,0.13400717623749167,0.11848512623584315,0.1495292262391402
40,0.132572786389551,0.11842544376853173,0.14672012901057027
41,0.1374388743264271,0.12147236315903795,0.15340538549381624
42,0.1326825038950224,0.11846102320734277,0.14690398458270204
43,0.16252120272793147,0.14670907387032667,0.17833333158553627
44,0.132572786389551,0.11842544376853173,0.14672012901057027
45,0.1594287527575472,0.1424155085591846,0.17644199695590979
46,0.16081763230930943,0.14376901427716207,0.17786625034145678
47,0.14385975142647037,0.13003888437622185,0.15768061847671888
48,0.13400717623749167,0.11848512623584315,0.1495292262391402
49,0.16081763230930943,0.14376901427716207,0.17786625034145678
