task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1401552263836004,0.12513278720150026,0.15517766556570053
1,0.13694478783357875,0.12092856742776423,0.15296100823939326
2,0.1595606963149646,0.14245829551198194,0.17666309711794728
3,0.13400717623749167,0.11848512623584315,0.1495292262391402
4,0.1401552263836004,0.12513278720150026,0.15517766556570053
5,0.13315024694466365,0.11898721889733385,0.14731327499199345
6,0.13653278387613751,0.12189861364171169,0.15116695411056336
7,0.13068844142023597,0.1155508004422084,0.14582608239826356
8,0.16321564250381254,0.14739440258904124,0.17903688241858384
9,0.1601231925334283,0.14309108542947804,0.17715529963737855
10,0.15716268612046147,0.13895853362021132,0.17536683862071162
11,0.1365327838761375,0.12189861364171165,0.15116695411056333
12,0.13857619765799833,0.1250937433247423,0.15205865199125437
13,0.13653149746429094,0.12200880995673924,0.15105418497184264
14,0.13400717623749167,0.11848512623584315,0.1495292262391402
15,0.1365327838761375,0.12189861364171165,0.15116695411056333
16,0.13605187643119906,0.12146925192239628,0.15063450094000183
17,0.1326825038950224,0.11846102320734277,0.14690398458270204
18,0.14275568160911795,0.128866593940124,0.15664476927811188
19,0.15646824634458034,0.13829106019658402,0.17464543249257666
20,0.13388663847062487,0.11833279667162826,0.14944048026962148
21,0.13572176997456276,0.12256563707281101,0.1488779028763145
22,0.1395452430590963,0.12454095990263954,0.15454952621555307
23,0.13448085620735506,0.11890393985911649,0.15005777255559363
24,0.1380488576509312,0.12205865972801791,0.15403905557384448
25,0.13388663847062487,0.11833279667162826,0.14944048026962148
26,0.14003932955194462,0.12509520391693163,0.1549834551869576
27,0.16321564250381254,0.14739440258904124,0.17903688241858384
28,0.132572786389551,0.11842544376853173,0.14672012901057027
29,0.16081763230930943,0.14376901427716207,0.17786625034145678
30,0.1365327838761375,0.12189861364171165,0.15116695411056333
31,0.13281110436714325,0.11723525641232468,0.1483869523219618
32,0.13315024694466365,0.11898721889733385,0.14731327499199345
33,0.14064931287644875,0.1256886184067293,0.1556100073461682
34,0.16308369894639513,0.14735635056182328,0.17881104733096698
35,0.14003932955194462,0.12509520391693163,0.1549834551869576
36,0.13210504333990972,0.11790075064446774,0.1463093360353517
37,0.1374388743264271,0.12147236315903795,0.15340538549381624
38,0.13694478783357872,0.12092856742776419,0.15296100823939324
39,0.13605187643119906,0.12146925192239628,0.15063450094000183
40,0.13210504333990972,0.11790075064446774,0.1463093360353517
41,0.1401552263836004,0.12513278720150026,0.15517766556570053
42,0.1326825038950224,0.11846102320734277,0.14690398458270204
43,0.1625212027279314,0.1467090738703266,0.17833333158553621
44,0.1326825038950224,0.11846102320734277,0.14690398458270204
45,0.1588662565390835,0.1417845255902955,0.17594798748787152
46,0.1595606963149646,0.14245829551198194,0.17666309711794728
47,0.1401552263836004,0.12513278720150026,0.15517766556570053
48,0.13400717623749167,0.11848512623584315,0.1495292262391402
49,0.16081763230930943,0.14376901427716207,0.17786625034145678
