episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.12624899180724014,0.10679933959585969,0.1456986440186206
1,0.12624899180724014,0.10679933959585969,0.1456986440186206
2,0.12624899180724014,0.10679933959585969,0.1456986440186206
3,0.12624899180724014,0.10679933959585969,0.1456986440186206
4,0.12624899180724014,0.10679933959585969,0.1456986440186206
5,0.1433122477971245,0.1290178049897977,0.15760669060445132
6,0.1456586137638059,0.13251789872582925,0.15879932880178255
7,0.15114480205714062,0.1405607723180804,0.16172883179620084
8,0.16282253210305314,0.15950234734757482,0.16614271685853146
9,0.16282253210305314,0.15950234734757482,0.16614271685853146
10,0.16282253210305314,0.15950234734757482,0.16614271685853146
11,0.16282253210305314,0.15950234734757482,0.16614271685853146
12,0.16282253210305314,0.15950234734757482,0.16614271685853146
13,0.16282253210305314,0.15950234734757482,0.16614271685853146
14,0.16282253210305314,0.15950234734757482,0.16614271685853146
15,0.16282253210305314,0.15950234734757482,0.16614271685853146
16,0.16282253210305314,0.15950234734757482,0.16614271685853146
17,0.16282253210305314,0.15950234734757482,0.16614271685853146
18,0.16282253210305314,0.15950234734757482,0.16614271685853146
19,0.16282253210305314,0.15950234734757482,0.16614271685853146
20,0.16282253210305314,0.15950234734757482,0.16614271685853146
21,0.16282253210305314,0.15950234734757482,0.16614271685853146
22,0.16282253210305314,0.15950234734757482,0.16614271685853146
23,0.16282253210305314,0.15950234734757482,0.16614271685853146
24,0.16282253210305314,0.15950234734757482,0.16614271685853146
25,0.16282253210305314,0.15950234734757482,0.16614271685853146
26,0.16282253210305314,0.15950234734757482,0.16614271685853146
27,0.16282253210305314,0.15950234734757482,0.16614271685853146
28,0.16282253210305314,0.15950234734757482,0.16614271685853146
29,0.16282253210305314,0.15950234734757482,0.16614271685853146
30,0.16282253210305314,0.15950234734757482,0.16614271685853146
31,0.16282253210305314,0.15950234734757482,0.16614271685853146
32,0.16282253210305314,0.15950234734757482,0.16614271685853146
33,0.16282253210305314,0.15950234734757482,0.16614271685853146
34,0.16282253210305314,0.15950234734757482,0.16614271685853146
35,0.16282253210305314,0.15950234734757482,0.16614271685853146
36,0.16282253210305314,0.15950234734757482,0.16614271685853146
37,0.16282253210305314,0.15950234734757482,0.16614271685853146
38,0.16282253210305314,0.15950234734757482,0.16614271685853146
39,0.16282253210305314,0.15950234734757482,0.16614271685853146
40,0.16282253210305314,0.15950234734757482,0.16614271685853146
41,0.16282253210305314,0.15950234734757482,0.16614271685853146
42,0.16282253210305314,0.15950234734757482,0.16614271685853146
43,0.16282253210305314,0.15950234734757482,0.16614271685853146
44,0.16282253210305314,0.15950234734757482,0.16614271685853146
45,0.16282253210305314,0.15950234734757482,0.16614271685853146
46,0.16282253210305314,0.15950234734757482,0.16614271685853146
47,0.16282253210305314,0.15950234734757482,0.16614271685853146
48,0.16282253210305314,0.15950234734757482,0.16614271685853146
49,0.16282253210305314,0.15950234734757482,0.16614271685853146
