instance_number,run_number,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
12,3,5500,5367,4465.0,3644.4,3035.0,1667.88,1.5479911638524072e-26,592.8817471086065
12,2,5500,4927,3733.5,2667.6,2127.2,1465.22,1.7814685786620023e-42,606.6487353923884
12,1,5500,5059,4844.5,4594.8,3723.6,1794.14,7.022982719220262e-35,623.0165474197175
13,3,5500,5026,4932.5,4379.2,3187.9,1650.96,5.502204042224259e-51,628.2815757654031
12,0,5500,4388,3970.0,3266.0,2724.8,1607.02,5.559552403243591e-54,602.6374954548397
13,0,5500,5180,4932.5,4042.6,2875.5,1648.94,1.7507225372325277e-50,637.0529366766001
16,4,5500,4047,3695.0,3266.0,2684.1,1560.88,6.824994598354171e-30,196.48849586971178
13,1,5500,5235,4734.5,3736.8,2830.3,1745.86,3.830568322750806e-48,607.4897883494732
14,3,5500,5455,5053.5,4064.6,2915.1,1695.64,1.1564781264809761e-45,553.5449040383876
14,1,5500,5444,5405.5,4817.0,3591.6,1873.38,2.008818766095293e-42,479.2891665615125
13,2,5500,2892,2639.0,2232.0,1932.8,1446.06,2.903325796404011e-18,634.1773211970241
14,0,5500,3838,3249.5,2843.6,2430.0,1489.0,8.187843312307051e-25,608.6529770705296
14,2,5500,5389,5037.0,4652.0,3820.4,1824.76,3.2315352303512594e-52,639.049659343456
15,3,5500,5268,5004.0,4093.2,3282.5,1822.12,2.6534021374612203e-17,466.99352668794626
15,0,5500,3827,3431.0,2678.6,2179.1,1512.14,3.771176954675457e-43,600.6381386063217
17,4,5500,4663,4569.5,4205.4,3202.2,1768.22,1.2489946576010923e-50,607.6089892068201
15,1,5500,4366,4283.5,3409.0,2585.1,1556.76,0.7239701861760879,599.8098730238459
18,4,5500,5488,4811.5,3534.4,2645.6,1614.62,1.5716359872743608e-58,421.90071962197277
15,2,5500,4542,4091.0,3560.8,2690.7,1654.66,4.317898102339809e-33,586.9854663502636
16,0,5500,4575,3618.0,2647.8,2133.0,1483.52,1.0150714004583474e-53,519.0925418214139
16,1,5500,5125,4608.0,3934.8,3250.6,1739.4,9.693987118437618e-57,555.4878299666155
19,4,5500,4421,3667.5,2652.2,2163.8,1483.46,5.511228411035655e-44,518.9474920222227
16,2,5500,5081,5075.5,4194.4,3237.4,1749.06,5.254446016152683e-48,597.8078819936665
16,3,5500,5103,4910.5,4383.6,3671.9,1931.02,2.7784171540129748e-14,574.279725207306
17,3,5500,5059,4910.5,4214.2,3316.6,1657.56,1.015100821854346e-53,650.9276702306598
17,0,5500,4641,4448.5,3571.8,2629.0,1595.04,1.7276214280283302e-44,440.5987276204385
20,4,5500,5400,5273.5,4286.8,3052.6,1683.96,5.263760549396728e-55,639.1351087139738
17,1,5500,5356,5174.5,3846.8,3070.2,1681.08,7.369058981076346e-25,605.7889689710449
17,2,5500,5411,4982.0,3633.4,2738.0,1698.8,6.618483435106434e-32,599.5255771155092
21,4,5500,3145,3084.5,2546.6,2169.3,1562.74,8.57518540265382e-22,419.9577936937446
18,3,5500,3112,2996.5,2903.0,2664.3,1590.66,6.806632802499779e-38,607.6063550251583
18,0,5500,4685,4250.5,3349.6,2610.4,1743.7,4.1666626601116076e-37,585.1053103590928
18,1,5500,4003,3981.0,3932.6,3328.7,1694.58,1.6498872822473263e-47,635.2640337459926
18,2,5500,5312,5147.0,4181.2,2985.5,1633.52,1.6744003443509878e-47,586.1635397845552
19,3,5500,5499,5306.5,5001.8,4073.4,2070.92,3.1899258110224614e-05,530.8967107181913
19,0,5500,5213,4932.5,4350.6,3337.4,1864.28,8.858498850043659e-50,531.9991190160555
19,2,5500,4982,4630.0,4196.6,3126.3,1668.04,5.665222239028105e-49,516.159960094826
19,1,5500,3948,3623.5,2854.6,2222.0,1554.32,6.706983266210816e-38,552.606410796994
22,4,5500,5367,4960.0,3391.4,2510.3,1547.04,2.2772716734820222e-26,556.3266322757383
20,0,5500,3662,3084.5,2524.6,2145.0,1529.88,1.8321221597128423e-48,586.9793971732782
20,3,5500,3706,3414.5,2537.8,2087.9,1550.38,2.2725779485998994e-33,304.4861278089227
20,1,5500,5202,5037.0,4227.4,2877.6,1601.08,1.7508235492208346e-50,640.1136924589645
23,4,5500,5224,4212.0,3281.4,2476.2,1620.58,1.864287342451997e-40,580.9589126812042
21,3,5500,4575,3849.0,3101.0,2411.3,1560.72,4.134906230321068e-37,610.6322886672489
20,2,5500,4091,4008.5,3475.0,3038.3,1702.0,1.6984182139303973e-54,525.2330279844965
21,0,5500,4091,3453.0,2687.4,2177.0,1562.0,3.2766320477532055e-55,594.8468171435728
21,1,5500,4564,4267.0,3679.6,2864.5,1738.32,3.760878110508671e-42,395.1873378325768
24,4,5500,4234,4184.5,3208.8,2507.0,1546.44,6.207889224453458e-44,623.3775849870814
21,2,5500,4553,4289.0,3519.0,2597.2,1593.72,7.353870483451593e-32,631.0801797461687
22,0,5500,5345,4547.5,3822.6,3010.8,1764.9,5.177520283482711e-48,597.9355207227208
22,1,5500,4036,3959.0,2799.6,2187.9,1473.74,2.1372138181598294e-38,610.5188914999474
22,3,5500,5422,4927.0,3464.0,2622.5,1622.34,4.36297309501007e-34,536.6758894741268
22,2,5500,2793,2622.5,2238.6,1904.2,1379.54,7.478545359875104e-25,578.7549099576652
25,4,5500,5301,4811.5,4275.8,3348.5,1795.7,7.142047843420708e-28,597.8105161753282
23,3,5500,3992,3832.5,3400.2,2751.2,1669.32,7.364653861046035e-26,582.0361167050211
26,4,5500,5180,4179.0,2676.4,2097.8,1448.96,1.984246511087901e-43,508.50696871732913
23,0,5500,5279,4173.5,3050.4,2382.6,1577.64,2.378227915472126e-31,598.6440501211277
23,1,5500,5213,4954.5,3772.0,3060.2,2074.86,1.620457653344319e-56,313.63013366757536
23,2,5500,5411,5075.5,4212.0,3278.1,1699.36,7.700348021563397e-29,596.1407047609943
24,3,5500,4762,4624.5,3492.4,2792.6,1718.84,1.2189774061912473e-47,444.3421638593656
24,0,5500,5345,5295.5,3719.2,2796.3,1619.06,1.7532900281082024e-44,579.1067044868173
27,4,5500,4850,4261.5,3437.6,2483.8,1525.06,7.252496827012323e-27,633.8706156950109
24,1,5500,4751,4685.0,4341.8,3316.6,1754.56,1.2358460964185442e-39,591.7211925692116
24,2,5500,4938,4355.0,3838.0,3099.9,1762.96,1.6754018858984775e-46,601.7754783855343
25,0,5500,4839,4327.5,3305.6,2556.3,1552.12,3.439443322472693e-49,643.9336048699793
25,2,5500,4586,3524.5,2401.0,2008.2,1425.52,1.277816455933215e-38,574.2855288973514
25,3,5500,5356,5345.0,3884.2,2848.8,1736.94,1.6531893568684102e-21,193.43671328577705
25,1,5500,5345,5334.0,4583.8,3401.3,1749.24,7.131590407111239e-34,605.8084788961214
28,4,5500,4465,4371.5,3589.4,2745.6,1617.12,2.082352163492288e-05,573.065373929283
26,3,5500,3992,3843.5,3391.4,2642.3,1610.18,5.285697959283715e-21,609.8024639093994
26,0,5500,3992,3816.0,3640.0,3005.3,1652.74,1.4407849469813275e-29,611.3239423222409
26,1,5500,2397,2342.0,2199.0,2004.3,1513.3,2.3845655482764657e-23,468.9675699213421
29,4,5500,4784,4740.0,3985.4,3066.9,1747.76,3.3333345507098925e-09,518.235991713247
26,2,5500,5114,4982.0,4051.4,3536.4,2522.96,5.2681119722710785e-21,638.1285771721994
27,3,5500,4454,4327.5,2951.4,2277.1,1538.48,6.134002778849166e-44,474.9007716748986
27,0,5500,5015,4652.0,3483.8,2644.5,1538.9,4.932883666580874e-26,606.5824124132471
27,1,5500,4817,4745.5,4390.2,3741.2,1885.3,2.8226833736381967e-62,599.6679927330388
27,2,5500,3970,3469.5,2942.6,2480.6,1583.86,2.379650437103734e-30,623.4060681105875
30,4,5500,4553,4454.0,3439.8,2613.7,1611.56,1.1445302547557333e-44,580.230338030999
28,3,5500,4036,3821.5,2731.4,2288.1,1566.04,2.2759103524255716e-27,429.5431786256648
28,0,5500,4674,4041.5,3191.2,2665.4,1707.88,1.697805672743203e-52,577.300390486073
28,1,5500,4916,4679.5,3816.0,2834.7,1655.1,5.838273001207044e-48,547.3245067078929
31,4,5500,4762,4652.0,3842.4,2810.4,1749.68,4.792235526788711e-54,584.9189900617866
28,2,5500,5213,4822.5,4297.8,3658.7,1887.5,2.52499783330215e-53,594.6052459204949
29,0,5500,4586,4481.5,4126.2,3032.8,1637.24,2.3782279154738197e-31,595.8027214551029
32,4,5500,4982,4492.5,3299.0,2500.4,1551.5,2.2038863934466055e-35,604.7138638021676
29,3,5500,3585,3348.5,3092.2,2612.6,1552.88,3.7426137375756355e-44,645.0055405304727
29,1,5500,5136,4872.0,4058.0,3019.6,1653.14,6.992948119402952e-41,607.700242267383
29,2,5500,5279,4993.0,4473.8,3153.8,1796.56,4.881920782000533e-25,581.1746349624381
30,0,5500,5092,4019.5,2947.0,2391.5,1626.94,7.583078668322813e-30,509.52510763919463
30,3,5500,4278,3937.0,3351.8,2489.4,1519.04,1.4897603114482405e-28,640.9899510900226
30,1,5500,4993,4806.0,4381.4,3554.2,1800.9,3.9965820621093006e-39,595.9878617578913
33,4,5500,3926,3744.5,2938.2,2461.9,1561.42,5.504069723826276e-51,571.2991504321359
31,3,5500,5246,5158.0,3415.6,2639.0,1641.26,1.759644841767693e-51,603.669875938458
30,2,5500,2694,2523.5,2190.2,1937.2,1420.7,4.187384147548551e-35,485.7231873183018
31,0,5500,4355,4201.0,3747.8,3061.4,1672.56,5.095624391900618e-50,612.5725804138152
31,1,5500,5477,5295.5,4984.2,3893.0,1849.84,9.982773805524314e-43,599.7650494836474
34,4,5500,4311,4278.0,3844.6,3237.4,1733.5,2.6479333743559024e-24,488.62201755806035
31,2,5500,4069,3139.5,2498.2,2133.0,1514.06,1.7589012711639778e-16,590.0456868059052
32,3,5500,3541,3464.0,3103.2,2475.1,1518.94,5.493953277929627e-51,614.4922915818611
32,0,5500,3706,3579.5,2955.8,2300.2,1519.88,0.0006838430957227882,616.4120027499067
32,1,5500,5180,5048.0,4313.2,3218.7,1739.8,7.033280898203929e-29,614.5603298822417
32,2,5500,2661,2644.5,2471.8,2272.6,1571.64,2.3124888122310236e-25,115.78223672064865
35,4,5500,5268,4311.0,3448.6,2632.4,1636.6,2.6091672538548692e-24,569.2823825134814
33,3,5500,5015,4839.0,3998.6,2969.0,1833.1,2.4917676448883612e-27,586.1345213343272
33,0,5500,3772,3123.0,2513.6,2061.4,1487.86,3.089118862353899e-56,616.9507040607225
33,1,5500,5345,4899.5,4179.0,3168.1,1670.76,1.8079368894884903e-42,615.4819473802205
36,4,5500,5411,5339.5,5006.2,4036.0,1976.62,1.0228687659553986e-53,588.0748130808936
33,2,5500,4927,4052.5,3171.4,2323.3,1447.88,6.12596952225035e-38,546.4865095652746
34,3,5500,5059,4558.5,3604.8,2886.5,1725.96,2.3420096499176764e-32,504.4159269534441
34,0,5500,2991,2875.5,2460.8,2067.0,1466.28,1.6489059847642792e-48,606.5623671614487
37,4,5500,5301,5240.5,4707.0,3611.4,2014.18,4.266898505222071e-62,539.8326313536555
34,1,5500,5213,5147.0,4777.4,4036.0,1901.52,1.0798665486324266e-49,487.6460679947315
34,2,5500,5477,5213.0,4326.4,3129.6,1642.06,4.009923437300237e-39,644.004277352022
35,0,5500,5268,4899.5,3186.8,2387.0,1547.26,1.2680202143822723e-39,546.7833273612812
35,3,5500,4927,4888.5,4007.4,3145.0,1726.62,1.8279291057822703e-51,203.40871923996596
35,1,5500,5004,4850.0,4555.2,3744.5,1823.66,1.623455054721448e-23,622.334132450094
38,4,5500,4058,3739.0,3195.6,2571.9,1630.08,1.3903205148486472e-33,319.4499382538304
35,2,5500,4872,4052.5,2986.6,2323.3,1484.34,1.3797246988514172e-33,599.9095639561166
36,0,5500,5213,4520.0,3410.8,2842.0,1693.26,2.1703231919846004e-36,463.017492424371
36,3,5500,5147,5026.0,4852.2,4034.9,1912.14,5.4102863848180095e-52,585.4187808635231
39,4,5500,5477,5350.5,3490.4,2565.1,1627.7,2.859110763857731e-19,587.9070838482421
36,1,5500,4652,4410.0,3525.6,2625.8,1576.3,7.131590407111239e-34,586.0606793439008
36,2,5500,5048,4811.5,2918.4,2216.4,1497.28,4.804699632898428e-27,623.4830796093975
37,0,5500,4883,4580.5,3435.4,2545.5,1548.2,1.6085714703161003e-23,633.1280649699909
37,1,5500,3596,3579.5,3222.0,2625.8,1651.74,5.079203457631352e-60,613.6276403308939
37,3,5500,3849,3843.5,3281.4,2565.3,1571.32,1.6744190195315435e-47,584.9233395646883
37,2,5500,4751,4498.0,4150.4,3439.8,1771.0,5.898218690887111e-59,582.1700944508432
40,4,5500,4982,4388.0,3486.0,2842.4,1725.5,3.888831117962119e-41,183.74056536821752
38,1,5500,4960,4751.0,4146.0,3579.5,1849.58,1.0960252658686074e-48,593.0326005978434
38,0,5500,3970,3530.0,2775.4,2222.1,1502.22,5.590437165856266e-43,607.6031855167744
38,3,5500,5488,4729.0,3655.4,2733.6,1576.16,7.24187767053006e-33,616.3640097013244
41,4,5500,4993,4657.5,3681.8,3098.8,1758.52,1.1125906861690734e-55,563.2584630260841
38,2,5500,5224,5218.5,4583.8,3055.9,1631.28,1.952123222917842e-37,611.6309176640378
39,0,5500,5059,4003.0,2940.4,2317.8,1473.78,6.116999938345948e-44,506.285010891246
39,3,5500,5301,4217.5,2760.0,2221.8,1574.34,6.211596850950313e-43,538.7633298748239
42,4,5500,4938,4476.0,3558.6,2634.6,1583.84,1.813723363646734e-14,606.6931753988869
39,1,5500,5433,5405.5,4801.6,3406.7,1869.62,1.4343673431527446e-31,206.2131269107773
39,2,5500,5334,4553.0,3910.6,3333.1,1764.2,5.2712630548189954e-20,592.0223642209629
40,3,5500,4729,4388.0,3395.8,2652.2,1599.64,5.800096336544693e-59,519.0297718843564
40,0,5500,5433,5097.5,4216.4,3213.2,1755.66,9.937653378033442e-56,337.4771430156072
43,4,5500,4520,4465.0,3237.4,2423.2,1560.0,5.5163190131676204e-18,604.690649041985
40,1,5500,3838,3651.0,3164.8,2642.3,1611.98,3.4941828376781123e-53,623.3575397352828
40,2,5500,5444,5180.0,4744.4,3842.4,1862.18,2.903325796404011e-18,587.0703803940588
41,0,5500,5422,5394.5,4454.0,3288.0,1718.7,8.996101212921328e-12,609.6458023772732
41,3,5500,4388,4080.0,3285.8,2701.7,1568.86,1.1984547868581408e-41,609.5202625031582
41,1,5500,4267,4234.0,4148.2,3704.9,1837.74,8.315085504063692e-55,191.49378735754888
44,4,5500,2298,2127.5,1836.0,1660.9,1394.92,6.911894723338073e-37,444.9814749628727
41,2,5500,5411,5262.5,4300.0,2970.0,1700.28,7.252496827012323e-27,565.5310437295693
42,3,5500,5312,5081.0,4284.6,3069.1,1764.44,1.754338419420743e-43,572.1664358647646
42,0,5500,4883,4630.0,3211.0,2420.1,1544.0,2.450646692177366e-31,552.5494445499822
42,1,5500,4784,4267.0,3325.4,2482.7,1510.98,9.540206027757528e-16,623.3069125050389
45,4,5500,3145,2952.5,2735.8,2497.1,1633.36,2.2379686367253062e-34,438.22699131140473
42,2,5500,5180,3920.5,2900.8,2340.7,1659.48,6.418431366400116e-34,559.3815843680572
43,3,5500,4377,4008.5,3169.2,2498.2,1594.9,1.1615352191525737e-44,602.7139716269279
43,1,5500,3684,3502.5,2757.8,2201.2,1500.2,7.463131197921671e-32,570.1981963214145
43,0,5500,5400,5356.0,4271.4,3130.7,1693.56,1.422728472933071e-31,590.4129540489639
46,4,5500,4476,4465.0,3954.6,3109.8,1689.2,1.4228718851974985e-57,532.835396484591
43,2,5500,3673,3579.5,2982.2,2368.4,1518.02,5.587679108282343e-44,617.3114761411474
44,0,5500,5400,4844.5,4042.6,3088.9,1756.12,7.24187767053006e-33,521.0154224978434
47,4,5500,5400,4740.0,4172.4,3547.6,1936.54,7.24187767053006e-33,424.54583593184003
44,3,5500,3706,3689.5,3235.2,2631.3,1669.66,6.504370630721253e-40,401.03509021561564
44,1,5500,5125,4327.5,3435.4,2642.3,1560.22,6.956612904866443e-36,611.3756402059294
44,2,5500,5444,5422.0,4449.6,3049.3,1638.38,4.895289505845208e-26,552.5494445499822
45,0,5500,5466,5460.5,4707.0,3660.9,1726.68,6.307656773121041e-42,630.3036120473812
45,1,5500,4927,4426.5,3270.4,2367.2,1485.2,8.706201059894441e-21,624.1515185042072
48,4,5500,5081,5020.5,4619.0,3932.6,1903.74,3.878098565665082e-40,607.6232307685729
45,3,5500,5235,5092.0,3805.0,2826.0,1650.72,4.72209214322309e-54,416.1174993020239
45,2,5500,4619,4305.5,3503.6,2630.2,1617.42,8.975781002183109e-31,583.0743008786851
46,0,5500,5246,4817.0,3710.4,2711.5,1642.92,3.441166513018113e-49,501.38945798463135
46,3,5500,4498,4025.0,3109.8,2335.3,1504.98,5.494266499469418e-51,648.0204021191939
46,1,5500,3464,3266.0,2526.8,2062.6,1452.88,1.50475396708224e-53,574.3567367061162
49,4,5500,4608,4531.0,4016.2,2984.4,1740.04,1.1457212656851358e-50,543.7812575000117
46,2,5500,5257,5224.0,4797.2,3657.6,1953.24,1.3550021773511355e-33,557.5552251155141
47,3,5500,5466,5147.0,4383.6,3506.9,1766.88,1.6714463416297935e-21,593.7548362312809
47,0,5500,4146,3788.5,3103.2,2430.0,1579.38,2.3845653067758374e-23,246.68730976020876
47,1,5500,4949,4778.5,3802.8,2793.0,1625.82,1.7057362460647091e-18,606.5143741128663
50,4,5500,3772,3464.0,2999.8,2476.2,1680.7,1.59906061879933e-50,402.94372933029234
47,2,5500,4839,4657.5,4170.2,3127.4,1676.68,6.930313219407058e-29,596.9801517379126
48,0,5500,4893,4629.5,4134.8,3316.3,1752.06,3.0466782716330653e-59,621.4921606325873
48,1,5500,5356,4833.5,3994.2,2984.4,1658.38,1.9338281143261767e-11,590.339116411381
48,3,5500,4982,4965.5,4148.2,3070.2,1679.56,3.290762971940833e-51,592.9297401571887
51,4,5500,4509,4272.5,3695.0,3121.9,1701.56,2.342009649917695e-32,594.8299414001581
48,2,5500,5422,5416.5,4832.4,3553.1,1795.08,4.382051616157094e-33,616.5285694255919
49,0,5500,5444,5306.5,4979.8,4153.7,1938.48,5.494266629813001e-51,602.4671320405266
49,3,5500,4113,3893.0,3160.4,2474.0,1642.1,4.187384147548551e-35,555.1555410096967
52,4,5500,3629,3420.0,3004.2,2395.9,1572.4,5.18192437705379e-56,493.7518881634062
49,1,5500,5466,4635.5,3448.6,2615.8,1559.5,7.940355347891849e-27,576.2395268789487
49,2,5500,5334,5312.0,3316.6,2453.1,1546.6,1.2940337877108144e-36,600.5954139210628
50,3,5500,4223,4113.0,3244.0,2567.5,1571.48,5.095654713368602e-50,612.455478411408
50,0,5500,4135,3557.5,2740.2,2211.1,1502.44,5.24675266830175e-54,582.3229374539461
53,4,5500,3299,2908.5,2529.0,2048.2,1451.36,1.78610199312736e-15,541.8499389518747
50,1,5500,5114,4993.0,3470.6,2621.4,1609.54,1.3140455154000274e-35,614.5234088870288
50,2,5500,4806,4118.5,3226.4,2588.3,1754.96,3.5879060580768634e-49,565.5467394784658
51,3,5500,4355,3612.5,2531.2,2051.6,1488.08,2.3420096499176764e-32,597.7509157466545
51,0,5500,2914,2892.0,2324.4,1944.9,1455.28,3.57389251610739e-47,578.1138791800739
54,4,5500,4212,3909.5,3565.2,2892.0,1641.5,1.922394147931828e-38,578.0400371896474
51,1,5500,5477,5405.5,4495.8,3623.5,1955.22,3.58951017260692e-46,575.1876364702539
51,2,5500,4234,4047.0,3373.8,2515.8,1589.76,8.314465114831773e-24,493.03389269179706
52,3,5500,3750,3656.5,3186.8,2556.5,1595.24,1.7104072593489813e-19,509.2824614098307
52,0,5500,4443,4437.5,4249.4,3007.5,1679.78,3.546645177918249e-47,596.7217047714201
52,1,5500,4531,4245.0,3631.2,2894.2,1850.2,1.0593601278497066e-50,275.2212471121018
52,2,5500,3200,3156.0,2685.2,2236.4,1508.82,6.21160202537555e-43,581.0833819018746
55,4,5500,5257,4608.0,3582.8,2723.7,1558.7,7.03328089820394e-29,633.2899905125968
53,0,5500,5169,4795.0,4247.2,3382.6,1885.44,7.252496827012323e-27,562.2513961575875
53,1,5500,5191,5136.0,4696.0,3453.0,1793.28,1.7548840417376915e-52,601.7612368237814
53,3,5500,5202,4921.5,4212.0,2967.9,1701.94,1.6489008011756355e-48,563.3639576484
56,4,5500,5345,4800.5,4152.6,3082.3,1670.58,6.824771423682722e-30,632.1410433532931
53,2,5500,3343,3046.0,2474.0,2080.2,1454.72,1.5788040204139539e-24,448.32083230460256
54,0,5500,5246,4872.0,3677.4,2716.0,1632.0,6.500368024643376e-41,618.4688611721583
54,3,5500,5279,5059.0,3871.0,3050.4,1707.02,2.014171773053129e-34,609.5065562681274
54,1,5500,4861,4586.0,4115.2,3330.9,1780.48,1.8654658500419958e-47,613.4852247133646
57,4,5500,4740,4707.0,3769.8,2664.3,1569.92,1.418843092091369e-30,620.8186095203199
54,2,5500,4740,4668.5,3560.8,2773.2,1612.74,1.8984160781800086e-56,601.8208372524547
55,0,5500,2584,2578.5,2172.6,1931.7,1457.6,1.726588843139858e-45,417.8302627894502
55,3,5500,5400,5246.0,4597.0,3687.3,1808.24,8.437997940291145e-24,625.2751520483889
55,1,5500,4762,4448.5,4086.6,3283.6,1841.02,1.7507239799161686e-50,445.64743146904453
