instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
31,4,0.0,0.0,1.0,22000,20096,18792.5,16140.8,11824.9,3129.08,9.935007288241107e-06,3924.0
28,2,0.5,0.7324501707393863,0.2675498292606137,22000,20360,20128.5,18751.2,16509.2,12836.52,1.0345453171165733e-280,1676.0
29,0,1.0,0.9956211097386714,0.004378890261328683,22000,18192,18027.0,17021.6,15334.3,12645.76,1.400527610661554e-287,1644.0
29,3,0.2,0.19674723288908968,0.8032527671109103,22000,12978,12857.0,12234.4,10889.3,8043.96,0.4581193771234125,2516.0
32,4,0.0,0.0,1.0,22000,13947,12862.0,10676.8,8677.3,2697.28,9.934360536716826e-06,3918.0
29,2,0.5,0.7312478245736165,0.2687521754263836,22000,20558,20524.5,18625.6,16339.7,12692.82,2.2395589004788233e-05,1673.0
29,1,0.8,0.9639126305792972,0.03608736942070275,22000,19809,18890.5,16975.6,15412.4,12557.56,1.2160830173054824e-270,1649.0
30,3,0.2,0.19675425844304026,0.8032457415569597,22000,16234,14859.0,13257.6,11277.7,8068.64,0.8466485561774965,2536.0
30,1,0.8,0.9631036877025151,0.036896312297484954,22000,17423,16740.5,15596.2,14761.4,12670.02,0.0,1648.0
30,0,1.0,0.9957845070967243,0.004215492903275709,22000,20315,19484.5,17776.2,16103.1,12741.04,7.832069001825682e-148,1657.0
33,4,0.0,0.0,1.0,22000,21424,21423.5,15901.2,11819.4,3245.58,3.0967627362280167e-06,3904.0
30,2,0.5,0.7327734097509822,0.2672265902490178,22000,20832,19853.0,17481.4,15412.5,12590.16,2.0760193310412133e-159,1681.0
31,0,1.0,0.9957458328499053,0.004254167150094752,22000,21283,20815.5,19932.2,17324.2,13123.16,8.852850444418007e-142,1630.0
31,3,0.2,0.19606133528639022,0.8039386647136098,22000,14133,13831.0,13072.8,11285.4,8112.58,0.3492342005617607,2522.0
34,4,0.0,0.0,1.0,22000,15861,15030.0,13497.8,10421.9,3295.9,3.117710751425036e-06,3902.0
31,1,0.8,0.963447487257011,0.03655251274298894,22000,20854,20557.0,18145.8,15842.4,12698.36,6.415554588849635e-161,1632.0
31,2,0.5,0.7344481184978923,0.26555188150210773,22000,21470,20849.0,19233.0,16579.7,12854.24,0.07248888065061976,1656.0
32,0,1.0,0.9956021175707027,0.004397882429297259,22000,21778,21404.5,19917.0,16899.6,13033.16,1.1494664858630003e-122,1636.0
32,1,0.8,0.9636075337432803,0.03639246625671965,22000,20194,20007.0,18583.6,16953.4,13025.66,6.518987477765e-311,1636.0
32,3,0.2,0.1967524435075004,0.8032475564924996,22000,17543,16108.0,14481.0,12119.3,8187.04,0.009407276954388841,2529.0
35,4,0.0,0.0,1.0,22000,12635,11984.5,11145.0,8553.9,2423.86,9.935007900533291e-06,3926.0
32,2,0.5,0.7330390021014479,0.2669609978985521,22000,21690,20172.0,18227.4,15947.0,12609.94,2.4957949474655294e-147,1697.0
33,0,1.0,0.9956878006332939,0.004312199366706146,22000,18445,18374.0,17827.2,16146.2,12833.88,6.876482547004845e-232,1650.0
33,3,0.2,0.19676356286089922,0.8032364371391008,22000,11889,11845.0,11295.0,10042.4,7850.72,0.05892042768646838,2530.0
36,4,0.0,0.0,1.0,22000,21686,21555.0,20624.0,16615.9,4989.0,9.935007900533291e-06,3906.0
33,1,0.8,0.9631821170282708,0.036817882971729124,22000,20316,19672.0,18649.8,16883.1,13083.38,0.0,1632.0
34,3,0.2,0.19675015825265835,0.8032498417473416,22000,14397,13841.5,12315.8,10908.0,7995.1,0.007442868913464588,2530.0
34,0,1.0,0.9958038239346402,0.004196176065359793,22000,20107,19507.0,17736.8,15644.5,12729.82,1.1860610604653996e-271,1665.0
33,2,0.5,0.7339791932552113,0.2660208067447886,22000,19314,19308.5,17782.8,15688.4,12511.96,9.485185622178403e-60,1683.0
34,1,0.8,0.9634141625091851,0.036585837490814864,22000,18984,18445.0,17239.4,15896.3,12654.32,1.0645654119684972e-127,1656.0
37,4,0.0,0.0,1.0,22000,21401,21100.5,19689.0,14327.4,4034.04,9.935007708382081e-06,3880.0
34,2,0.5,0.7308129150001942,0.26918708499980587,22000,18610,17856.5,16132.8,14834.9,12308.06,0.0,1701.0
35,3,0.2,0.1964238118966776,0.8035761881033224,22000,16542,15816.0,13774.6,11633.0,8136.02,2.913418372173895e-09,2530.0
35,0,1.0,0.9957651699733148,0.004234830026685231,22000,19677,19660.5,18350.4,16201.1,12678.54,0.0,1656.0
35,1,0.8,0.96373820183344,0.03626179816656007,22000,21591,21349.5,17789.6,15864.5,12732.62,6.251271379986842e-114,1644.0
38,4,0.0,0.0,1.0,22000,20074,20072.5,13280.2,9903.9,2777.42,3.117710751419539e-06,3916.0
35,2,0.5,0.7331931757769078,0.26680682422309215,22000,18104,17708.0,16911.6,15354.0,12544.34,4.517185820057669e-223,1698.0
36,3,0.2,0.1967442562780217,0.8032557437219783,22000,17632,16598.0,14221.4,11706.8,8174.14,0.002311504403327357,2526.0
36,1,0.8,0.9632786251238791,0.036721374876120955,22000,20535,20144.5,18841.0,16642.1,12939.86,4.599096330460514e-134,1639.0
39,4,0.0,0.0,1.0,22000,14428,11456.5,8808.0,6923.2,2333.38,9.263660314116571e-06,3900.0
36,0,1.0,0.9957458328499053,0.004254167150094752,22000,21778,20815.5,18438.6,16149.4,12621.3,5.002513728445799e-53,1670.0
36,2,0.5,0.7333023939358781,0.2666976060641219,22000,20381,20243.5,19208.4,16827.0,12750.9,2.4026333178333518e-225,1690.0
37,3,0.2,0.19675891067891438,0.8032410893210856,22000,14870,14633.5,12771.2,11018.0,8058.78,1.0467240989243238,2527.0
37,0,1.0,0.9957458328499053,0.004254167150094752,22000,19578,19116.0,16797.2,15385.9,12490.66,1.421265839208205e-135,1678.0
40,4,0.0,0.0,1.0,22000,21653,21445.0,19320.4,14376.6,4066.28,9.935001682923394e-06,3910.0
37,1,0.8,0.9631118881118881,0.03688811188811189,22000,20106,19259.0,16605.8,14889.8,12449.78,2.5925689007807687e-69,1654.0
37,2,0.5,0.7330314996697187,0.26696850033028124,22000,19623,19622.5,18390.4,16451.0,12766.16,3.694010268242851e-197,1680.0
38,3,0.2,0.19674301909585096,0.8032569809041491,22000,14563,13512.0,12595.4,11166.6,8058.36,0.20689799596547878,2526.0
38,0,1.0,0.9956491892989394,0.004350810701060631,22000,21229,21228.5,19164.6,16536.6,12917.04,2.5343914426506737e-146,1631.0
41,4,0.0,0.0,1.0,22000,21954,19100.0,16821.8,14233.3,4329.14,9.868895543699687e-06,3906.0
38,1,0.8,0.9633948253857756,0.03660517461422439,22000,19975,19903.0,19105.4,16765.5,12938.14,2.109489340949646e-309,1647.0
38,2,0.5,0.7317167498162973,0.2682832501837027,22000,19391,18901.5,18069.0,15953.6,12635.66,0.7360989291000002,1665.0
39,3,0.2,0.2015187891140013,0.7984812108859987,22000,15431,15414.5,13866.8,11946.5,8240.68,0.7435779014934512,2514.0
39,0,1.0,0.9957071586030862,0.004292841396913795,22000,20316,20150.5,18350.8,16367.4,12855.96,8.656418456374119e-217,1648.0
39,1,0.8,0.9633814960305735,0.03661850396942645,22000,21470,20359.0,17595.8,15801.7,12687.08,7.894951675652444e-223,1653.0
39,2,0.5,0.7323838774208935,0.26761612257910644,22000,15475,15101.0,14381.6,13865.9,12063.62,9.97938882337113e-08,1675.0
42,4,0.0,0.0,1.0,22000,21886,20790.0,16558.2,13225.1,4099.64,9.935007900533291e-06,3918.0
40,0,1.0,0.9956684843562672,0.004331515643732838,22000,20909,20276.5,17611.2,15799.5,12747.2,6.03748664e-316,1632.0
40,3,0.2,0.19675120653707887,0.8032487934629211,22000,17995,17939.5,15396.2,12701.3,8310.2,0.7398201613760188,2525.0
43,4,0.0,0.0,1.0,22000,21708,21586.5,14855.8,11037.3,3226.38,9.935007900533291e-06,3928.0
40,1,0.8,0.9630467571644042,0.03695324283559578,22000,19710,19391.0,18201.0,16273.7,12794.04,2.043080369828562e-09,1634.0
40,2,0.5,0.7310717606943583,0.26892823930564164,22000,15728,15502.5,15213.2,14559.9,12355.58,4.7898509635545294e-29,1673.0
41,3,0.2,0.19673730609969278,0.8032626939003072,22000,14881,14689.0,13345.6,11371.2,8054.12,0.736204102697609,2529.0
41,0,1.0,0.9957845070967243,0.004215492903275709,22000,21757,21360.5,18962.2,16500.3,12861.82,1.5708584145912373e-204,1646.0
41,1,0.8,0.9632788026453185,0.03672119735468152,22000,19721,19182.0,17404.4,15690.6,12723.4,1.982608739094275e-162,1643.0
41,2,0.5,0.7333041958041958,0.2666958041958042,22000,19611,18819.0,15992.0,14566.5,12161.54,2.8444624888798006e-214,1682.0
