instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
1,4,0.0,0.0,1.0,22000,21983,21375.0,20190.0,19660.6,9838.66,2.4125085333396405e-18,3070.0
2,4,0.0,0.0,1.0,22000,21189,21048.5,20894.8,19940.7,14530.3,7.171452136409261e-22,2855.0
3,4,0.0,0.0,1.0,22000,21873,20542.5,19708.0,18540.8,10530.08,1.699448244713424e-21,2438.0
0,4,0.0,0.0,1.0,22000,21988,21971.5,19783.6,17511.1,9546.96,0.007138494039659098,2267.0
3,3,0.2,0.16345516120133585,0.8365448387986641,22000,17654,16711.5,15177.4,12807.0,8510.78,8.174508389353741e-21,2021.0
4,4,0.0,0.0,1.0,22000,21730,20813.5,19944.4,18919.1,9822.48,5.4171451655311885e-21,2671.0
4,3,0.2,0.15963990913384765,0.8403600908661524,22000,21426,21282.5,18591.2,16567.8,10114.38,5.12702816773508e-09,1803.0
3,2,0.5,0.8591786819736352,0.14082131802636472,22000,21976,21888.0,20194.2,16182.8,11334.0,0.00022060198336708802,1610.0
0,3,0.2,0.2328603766416733,0.7671396233583266,22000,21955,21443.0,16714.4,13649.8,10095.22,0.07472901572039009,1722.0
1,1,0.8,1.0,0.0,22000,15619,15547.5,15163.2,14527.3,11739.58,7.656316732989738e-225,1294.0
1,3,0.2,0.21467251895342873,0.7853274810465712,22000,21921,21893.5,21487.6,20493.2,13105.3,5.430252149192123e-27,1707.0
4,0,1.0,1.0,0.0,22000,20601,17009.5,14762.4,13789.0,11688.92,2.514205212641309e-71,1330.0
2,3,0.2,0.2392634320673572,0.7607365679326428,22000,19568,19458.0,16250.0,14130.3,11135.8,0.022747778846867864,1483.0
2,0,1.0,1.0,0.0,22000,21295,20777.5,18975.8,17040.8,12995.78,8.333296303576802e-295,1256.0
3,0,1.0,1.0,0.0,22000,20745,20607.0,19105.2,16509.5,12722.18,1.4249624038164074e-108,1289.0
2,1,0.8,1.0,0.0,22000,19579,19271.0,17558.8,15923.3,12647.1,0.0,1274.0
1,0,1.0,1.0,0.0,22000,19040,18363.0,16965.0,15637.3,13308.7,2.7294149550185085e-168,1182.0
0,0,1.0,1.0,0.0,22000,20481,20404.0,20041.0,17329.4,13572.52,2.3645121671865296e-75,1099.0
0,2,0.5,0.8946476981256966,0.1053523018743034,22000,21987,21921.0,21613.6,19896.6,13857.62,1.2012786312874633e-297,1247.0
1,2,0.5,0.8831433146208307,0.11685668537916932,22000,21063,20997.0,20918.2,19421.4,13697.32,4.507585580769135e-184,1189.0
0,1,0.8,1.0,0.0,22000,20008,19832.0,18566.8,16861.7,13637.8,1.5749440539274434e-177,1147.0
2,2,0.5,0.8677377917047822,0.1322622082952179,22000,21284,19936.5,18731.8,18047.5,14526.64,1.93e-322,1251.0
4,2,0.5,0.8888351281953014,0.11116487180469858,22000,21009,20767.0,18470.2,16343.6,13113.32,2.573584817576315e-145,1103.0
4,1,0.8,1.0,0.0,22000,21514,20750.0,18766.8,16307.3,13009.1,0.0,1286.0
3,1,0.8,1.0,0.0,22000,21680,21415.5,20089.2,18714.3,14215.76,2.2357707312667962e-181,1118.0
5,4,0.0,0.0,1.0,22000,21367,21241.0,20816.0,20194.7,13403.14,6.92272399050018e-05,2814.0
6,4,0.0,0.0,1.0,22000,19615,19573.0,19371.0,17972.7,7119.4,4.037857470934894e-58,2750.0
8,4,0.0,0.0,1.0,22000,21742,21727.0,21319.4,19740.6,15183.5,8.44672227365991e-12,2978.0
5,0,1.0,1.0,0.0,22000,14893,14777.5,14545.4,14329.6,12746.44,2.7076753779564197e-93,1174.0
5,1,0.8,1.0,0.0,22000,21250,20705.5,18260.4,16589.4,12835.4,0.0,1351.0
5,2,0.5,0.8549145095521594,0.14508549044784055,22000,21899,21651.5,20564.0,19425.5,13450.12,0.0,1389.0
7,4,0.0,0.0,1.0,22000,13341,10998.5,9378.8,8142.3,6334.3,0.23106493707433765,1205.0
5,3,0.2,0.20810058167317547,0.7918994183268245,22000,21889,21520.5,20592.4,19042.3,11093.96,2.417150096191137e-21,1771.0
6,3,0.2,0.19469021661088468,0.8053097833891153,22000,20049,19267.5,17487.2,15567.1,10089.1,0.7361059241738869,1855.0
6,0,1.0,1.0,0.0,22000,19743,19419.0,18432.0,17939.2,14430.64,1.9524153966749822e-163,1292.0
9,4,0.0,0.0,1.0,22000,20950,20949.5,20528.0,19297.8,11937.98,3.534616106606921e-133,2619.0
8,3,0.2,0.20820982013506587,0.7917901798649342,22000,21415,21157.0,19468.8,15623.8,9869.48,2.019249823399171e-12,1834.0
6,1,0.8,1.0,0.0,22000,19645,18121.5,17004.6,16194.9,12392.7,6.71782338248267e-158,1306.0
6,2,0.5,0.8885512870651705,0.11144871293482948,22000,21690,20475.0,18100.4,16032.1,12108.24,1.081728554119436e-277,1368.0
7,3,0.2,0.21470325395573778,0.7852967460442623,22000,21688,21601.5,20657.6,19331.5,13787.68,5.499788306927483e-20,1699.0
7,2,0.5,0.9034472435986767,0.09655275640132337,22000,19171,18698.0,18187.6,16135.2,11611.14,1.5941188063041348e-52,1412.0
7,0,1.0,1.0,0.0,22000,21646,21112.5,18724.4,16083.6,11781.94,0.0,1442.0
8,1,0.8,1.0,0.0,22000,19952,19721.5,18602.0,17366.5,12641.18,3.6094838751201077e-274,1362.0
8,0,1.0,1.0,0.0,22000,20976,19347.5,16408.4,15044.3,12509.76,1.6613124871367198e-98,1246.0
9,1,0.8,1.0,0.0,22000,17312,17246.0,16997.8,16162.9,12087.16,6.13085405e-315,1322.0
7,1,0.8,1.0,0.0,22000,21998,21525.5,20718.4,19439.1,13652.04,3.0693260321376815e-58,1205.0
9,0,1.0,1.0,0.0,22000,20821,20425.0,19025.8,17676.4,13039.94,1.3303086514527437e-188,1296.0
10,4,0.0,0.0,1.0,22000,21481,21002.5,19871.4,18130.8,7426.46,2.2437553675069636e-27,2908.0
8,2,0.5,0.913433688839809,0.08656631116019102,22000,21998,21696.0,21011.0,19225.5,13713.08,2.1523151392838668e-259,1251.0
9,3,0.2,0.23508064718802935,0.7649193528119707,22000,21581,21178.5,20163.8,18541.3,12717.32,1.9151058367401637e-31,1556.0
9,2,0.5,0.8978933127174333,0.10210668728256668,22000,21327,21118.0,20207.8,18712.9,13545.02,8.37298970117787e-246,1265.0
11,4,0.0,0.0,1.0,22000,21798,21546.5,20632.2,18527.1,9522.94,2.0135935107263665e-05,2690.0
13,4,0.0,0.0,1.0,22000,21347,21345.5,21056.4,20576.1,13125.14,6.72612619981808e-13,2740.0
10,0,1.0,1.0,0.0,22000,19490,18995.0,16757.6,15419.0,12434.26,1.1147224012611207e-124,1279.0
12,4,0.0,0.0,1.0,22000,21906,21735.5,21338.0,20200.1,8633.56,6.8172971491080785e-06,2805.0
10,1,0.8,1.0,0.0,22000,21064,17368.0,14991.4,14029.0,11885.44,2.8218065671909696e-139,1285.0
10,3,0.2,0.23574313345419778,0.7642568665458023,22000,21999,21910.5,21612.8,19563.7,12036.6,0.002246954409999812,1663.0
10,2,0.5,0.9068670778727491,0.09313292212725093,22000,18654,18643.0,18595.0,17972.6,13784.52,0.7360989291000002,1099.0
14,4,0.0,0.0,1.0,22000,21897,21896.5,20283.4,18671.8,9462.18,1.752417283035466e-19,2395.0
11,0,1.0,1.0,0.0,22000,19248,19171.5,18322.6,16319.3,12828.92,1.4441797788857092e-285,1265.0
11,2,0.5,0.8804961728679915,0.11950382713200847,22000,21349,20881.5,18867.6,16861.2,12462.46,1e-323,1342.0
11,1,0.8,1.0,0.0,22000,20206,19469.0,18324.4,16320.4,12831.94,8.201076858597272e-145,1183.0
11,3,0.2,0.18301269284184007,0.8169873071581599,22000,21053,20799.0,20193.6,18606.3,12233.24,7.570730707037077e-26,1814.0
12,2,0.5,0.9097717865238865,0.09022821347611358,22000,19744,18957.0,15864.6,13916.5,10899.2,2.5e-323,1531.0
15,4,0.0,0.0,1.0,22000,21403,21375.5,20950.0,19845.7,12271.8,2.5690089713766545e-22,2978.0
13,3,0.2,0.1883378858703727,0.8116621141296273,22000,20236,18862.0,16697.0,13528.1,8943.06,0.000703046277212872,1924.0
12,0,1.0,1.0,0.0,22000,20360,20343.0,18885.2,16616.2,13218.24,8.59303159862106e-293,1186.0
12,3,0.2,0.28070626035544677,0.7192937396445532,22000,20854,20469.0,19853.2,16640.3,11900.1,1.160086530664587e-52,1417.0
12,1,0.8,1.0,0.0,22000,21207,21014.5,19662.6,17933.2,14129.64,1.1236723639273777e-199,1075.0
14,1,0.8,1.0,0.0,22000,21789,21492.5,20535.6,17917.6,12116.44,1.2996148108513384e-114,1401.0
13,1,0.8,1.0,0.0,22000,20777,20661.5,18735.6,15818.4,11971.42,1.5386058088934132e-103,1412.0
13,0,1.0,1.0,0.0,22000,21955,21801.0,21103.6,19944.1,14245.92,1.1948100559147287e-195,1203.0
13,2,0.5,0.8984078404234063,0.10159215957659375,22000,20965,20959.5,19858.0,17414.8,13298.34,3.828037186299916e-297,1189.0
14,0,1.0,1.0,0.0,22000,21482,21448.5,20645.6,19902.8,14678.48,1.7490031396983853e-197,1098.0
14,3,0.2,0.2511007217103173,0.7488992782896827,22000,20316,20178.5,19199.2,17171.1,11880.86,6.513969627579534e-25,1575.0
14,2,0.5,0.8834971631822619,0.11650283681773808,22000,21966,21592.0,19268.4,16653.8,13126.06,3.749440558609274e-196,1179.0
16,4,0.0,0.0,1.0,22000,21709,21381.0,20829.8,19660.5,13046.26,1.779517732652021e-18,2670.0
17,4,0.0,0.0,1.0,22000,19853,19595.0,18498.8,16326.3,8928.98,2.3494375394232654e-08,3054.0
15,0,1.0,1.0,0.0,22000,21834,21548.0,20291.4,16302.9,11379.78,9.204440600660395e-213,1518.0
15,3,0.2,0.184622067767159,0.815377932232841,22000,14914,14913.0,12732.8,10630.3,8041.32,0.00713919190217204,1975.0
18,4,0.0,0.0,1.0,22000,21790,20404.0,17449.4,12602.7,4440.14,7.74946918754686e-17,2883.0
15,1,0.8,1.0,0.0,22000,21811,20837.5,19536.6,18317.6,14335.06,9.912729898482696e-235,1311.0
19,4,0.0,0.0,1.0,22000,18510,18509.5,18360.8,16570.2,5849.48,5.673145717884885e-18,2989.0
15,2,0.5,0.8930709555709556,0.10692904442904443,22000,20316,18842.0,17640.2,16219.2,13157.48,4.078328984806512e-115,1119.0
16,0,1.0,1.0,0.0,22000,21306,20118.0,16430.8,15070.8,12630.12,1.1691138751640812e-272,1263.0
16,1,0.8,1.0,0.0,22000,21559,21311.5,21057.0,20162.6,13796.14,0.0,1309.0
16,3,0.2,0.19641838534280198,0.803581614657198,22000,20987,20920.5,20277.4,19128.1,12183.8,5.432054515151134e-21,1709.0
16,2,0.5,0.8813341481395258,0.11866585186047414,22000,21976,21965.5,21378.0,20346.1,14518.52,7.37052604952443e-303,1214.0
17,3,0.2,0.18076267333484883,0.8192373266651511,22000,21699,20901.5,19707.0,16513.7,9735.72,0.0007029781218251215,1909.0
17,1,0.8,1.0,0.0,22000,21756,21448.0,17158.0,15319.9,12102.06,6.927207013490178e-156,1374.0
17,0,1.0,1.0,0.0,22000,21118,20821.5,20509.0,18733.7,13543.44,3.316266291133678e-204,1284.0
18,3,0.2,0.18386358253730165,0.8161364174626984,22000,21613,21019.0,18241.4,15511.6,9682.78,0.2538136839292422,1908.0
18,1,0.8,1.0,0.0,22000,20150,18005.5,16124.4,14805.5,11495.62,3.444843845995138e-126,1351.0
18,0,1.0,1.0,0.0,22000,19513,19480.0,18865.8,17617.3,13275.0,5.419029172579869e-172,1302.0
17,2,0.5,0.8574543023385381,0.14254569766146183,22000,21789,21668.5,21231.0,19443.3,13555.32,0.07248888065061976,1229.0
18,2,0.5,0.9040204117020486,0.0959795882979514,22000,19996,19980.0,19189.4,17606.6,12843.46,4.757856387407879e-256,1345.0
20,4,0.0,0.0,1.0,22000,20667,20194.5,19642.0,18791.7,10292.72,6.6112356833604e-08,2500.0
19,3,0.2,0.1608997226649123,0.8391002773350877,22000,18115,17576.0,14585.4,11764.4,8468.38,1.9511518680620885e-12,1996.0
19,0,1.0,1.0,0.0,22000,19666,19055.5,16652.4,15221.4,12761.74,0.0,1212.0
19,1,0.8,1.0,0.0,22000,21834,18160.0,15839.0,14910.1,12969.06,0.0,1174.0
21,4,0.0,0.0,1.0,22000,21327,21074.5,20086.0,18889.7,9802.32,1.8939862337734737e-23,2665.0
19,2,0.5,0.9168674350474134,0.08313256495258654,22000,20183,20161.0,17922.0,16282.0,13293.06,1.001182344507599e-131,1108.0
20,0,1.0,1.0,0.0,22000,17357,16983.0,16357.8,16070.4,12937.34,1.5273393693839012e-179,1225.0
20,1,0.8,1.0,0.0,22000,21228,20815.5,18799.4,16054.0,12440.66,3.779544334204828e-271,1302.0
20,2,0.5,0.8964448295030574,0.10355517049694263,22000,21239,21123.5,18944.4,16888.9,12539.42,1.714202262085468e-247,1266.0
20,3,0.2,0.27989314914844005,0.72010685085156,22000,21382,20106.0,19102.8,18299.1,12969.02,2.139340082084264e-06,1283.0
22,4,0.0,0.0,1.0,22000,21074,20843.5,20096.6,19334.6,11825.36,2.0746758106868062e-08,2738.0
21,3,0.2,0.192935662072429,0.807064337927571,22000,19589,17587.0,15239.2,12664.8,9012.28,2.0119847583626305e-10,1902.0
21,0,1.0,1.0,0.0,22000,20569,20491.5,18172.8,16578.7,12365.88,2.4026333178333518e-225,1350.0
23,4,0.0,0.0,1.0,22000,21823,20752.0,19199.8,17368.1,9737.72,0.007138494240855707,2614.0
21,1,0.8,1.0,0.0,22000,20954,20849.5,19976.8,18697.3,13208.92,3.000450104995099e-135,1300.0
24,4,0.0,0.0,1.0,22000,21944,21941.0,21361.4,19173.0,13187.68,2.4743613637488268e-15,2696.0
21,2,0.5,0.8827088553503099,0.11729114464969019,22000,21415,20903.5,18819.6,16407.5,12918.86,0.0,1175.0
22,0,1.0,1.0,0.0,22000,19084,18929.5,17257.8,15075.4,11992.58,2.645201938908582e-19,1370.0
22,1,0.8,1.0,0.0,22000,20382,20217.0,19455.8,17390.9,13609.7,1.8215457498593777e-92,1187.0
22,2,0.5,0.8799802949722019,0.12001970502779817,22000,21625,21509.5,20674.2,19232.1,12561.38,3.0369802202321633e-10,1397.0
