task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.00020789040752820188,-0.00019435243467321478,0.0006101332497296185
1,6.334108416542035e-05,-1.0815125740876069e-05,0.00013749729407171678
2,0.00022369138633125573,-0.00012029506280099151,0.000567677835463503
3,0.00017873775425094303,-4.505975883731204e-05,0.00040253526733919807
4,8.905155605877978e-05,-3.280625882118525e-05,0.0002109093709387448
5,8.963003538084062e-06,-4.522907561763766e-06,2.244891463793189e-05
6,0.000148308628994875,-0.00014496781519375638,0.0004415850731835064
7,0.0011766548367624751,-0.0007926674854290361,0.0031459771589539866
8,7.405671958026548e-06,-3.2403996510867743e-06,1.805174356713987e-05
9,0.00015167099108669805,-3.787607977213711e-05,0.00034121806194553324
10,5.257149357294129e-05,-1.718904042754014e-05,0.00012233202757342272
11,0.00044952044943606466,-9.713761203383828e-05,0.0009961785109059676
12,6.308761928805325e-05,-5.063787887512277e-05,0.00017681311745122927
13,0.0003111438170179681,-0.0003020054541555123,0.0009242930881914485
14,2.0945442549724487e-05,-8.371079014345144e-06,5.0261964113794115e-05
15,0.0001387360824843956,-1.910940312140931e-05,0.0002965815680902005
16,0.000303877107190569,-0.00011951870034867504,0.0007272729147298131
17,0.00013486073424628207,-8.029600192210963e-05,0.0003500174704146738
18,1.4390275164546328e-05,-1.1703364952583343e-05,4.0483915281676e-05
19,1.6275068919010658e-05,-4.604858071968665e-06,3.715499590998998e-05
20,5.292563959203258e-06,-2.6707316861458884e-06,1.3255859604552403e-05
21,5.2810628547214166e-06,-2.2215656143451177e-06,1.278369132378795e-05
22,6.88082004270198e-05,-4.567267940482963e-05,0.0001832890802588692
23,2.221618216028683e-05,-3.487310821477052e-07,4.4781095402721364e-05
24,0.000254440373099476,-0.00024220237073135562,0.0007510831169303076
25,0.0,0.0,0.0
26,0.0001358431764494132,9.97755654629786e-06,0.00026170879635252855
27,0.00023752493037945883,-9.315206332878204e-05,0.0005682019240876998
28,0.001143234862785504,-0.0010281973451130334,0.0033146670706840414
29,2.5046294024261193e-05,-9.36099486165705e-06,5.945358291017944e-05
