task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.00012436664747828658,-7.505578222925425e-05,0.0003237890771858274
1,1.6537446593435495e-05,-1.555431902399661e-05,4.8629212210867597e-05
2,0.0,0.0,0.0
3,0.0003554091957449591,-0.00020326204021853353,0.0009140804317084517
4,0.0006597443876397518,-0.0006222157347230051,0.0019417045100025086
5,5.00062252575611e-05,-3.338238398069298e-05,0.00013339483449581517
6,8.185359723930335e-06,-7.180555664648275e-06,2.3551275112508944e-05
7,5.639208733960183e-06,-5.550204829059432e-06,1.6828622296979797e-05
8,0.0006670536853217515,-0.0003196419410782167,0.0016537493117217198
9,0.0009113209142064562,-0.0008471563813158447,0.002669798209728757
10,0.00034635120934682135,-0.0003349242084716843,0.001027626627165327
11,2.9512665430652826e-07,-2.90468656010528e-07,8.807219646235845e-07
12,8.267643924859025e-06,-3.33827035524042e-06,1.987355820495847e-05
13,1.3917413635401315e-06,-3.51609176641666e-07,3.135091903721929e-06
14,0.000891452879771226,-0.0002921845450155145,0.0020750903045579664
15,0.00011823092373682803,-7.546099781683243e-05,0.0003119228452904885
16,0.000444957748836154,-0.00022010563259582827,0.0011100211302681362
17,0.00038125921256135166,-0.00024346539887823437,0.0010059838240009376
18,0.0,0.0,0.0
19,0.00018410932086972275,-6.003082970403313e-05,0.00042824947144347867
20,1.61484625381589e-05,-1.2873999973311624e-05,4.517092504962942e-05
21,6.437460783447701e-05,8.644710823052282e-06,0.00012010450484590174
22,0.0004515930897853144,-0.00039041551993196084,0.0012936016995025897
23,3.079688111591017e-05,-2.958488041152393e-05,9.117864264334427e-05
24,0.0007664049007947239,-0.0004393443500240547,0.0019721541516135024
25,0.0003738305389800041,-0.0003083884708993556,0.0010560495488593637
26,8.071113615127417e-05,-1.6530297022675274e-05,0.00017795256932522362
27,0.00026458706434518477,-0.00023210013065192667,0.0007612742593422963
28,6.166334820548685e-05,-1.4432190084510835e-07,0.0001234710183118188
29,0.00030375158116864966,-2.2462934549802023e-05,0.0006299660968871013
