task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.0002432540984485363,-0.00020481889773331906,0.0006913270946303917
1,0.0001223452548014612,-0.00011519185451566813,0.00035988236411859054
2,0.0008037972926240826,-0.000778836557441493,0.0023864311426896583
3,0.0005574948620923281,-0.0003215206168182441,0.0014365103410029004
4,1.2900700781701054e-06,-1.269708839569149e-06,3.84984899590936e-06
5,8.641534747345208e-07,-3.571872865656594e-07,2.085494236034701e-06
6,2.9801922921872747e-05,-1.530476443602087e-05,7.490861027976636e-05
7,0.00016126370793862407,-6.779445169601833e-05,0.0003903218675732665
8,1.9528820239311053e-05,-5.088159206566753e-06,4.4145799685188855e-05
9,0.00010769186957327681,-8.51001134214835e-05,0.00030048385256803715
10,5.4358689184302e-05,-2.5355985880780547e-05,0.00013407336424938455
11,4.84045678180494e-05,-2.7487650096319736e-05,0.00012429678573241853
12,0.0005872541879232124,-0.0002663584323567914,0.0014408668082032162
13,5.8697580168190335e-05,-5.493382248762886e-05,0.00017232898282400953
14,9.344362336120909e-05,-4.3521575198751306e-05,0.0002304088219211695
15,0.0005340195303309024,-0.0005043073406963911,0.0015723464013581959
16,5.034266882078857e-06,-8.821358542752682e-07,1.0950669618432983e-05
17,0.00034452944509960463,-0.00033676854316907513,0.0010258274333682844
18,0.00017531837697379465,-9.554199536559337e-06,0.00036019095348414866
19,7.392880103134203e-05,-3.402527870258887e-05,0.00018188288076527293
20,1.0876570229763885e-05,-3.943408761941373e-06,2.5696549221469145e-05
21,8.099893995659888e-06,-7.258816233706307e-06,2.3458604225026083e-05
22,6.844931314844145e-06,-3.7866100225653263e-06,1.7476472652253616e-05
23,2.650081068942366e-05,-1.4191890601740447e-05,6.719351198058776e-05
24,6.2906336877678534e-06,-7.64036036699288e-08,1.2657670979205636e-05
25,3.8948664217402834e-05,-3.559514768486755e-05,0.00011349247611967322
26,0.0003098109695812572,-0.00024218421122112208,0.0008618061503836364
27,0.0006461081889226677,-0.0006359106320462647,0.0019281270098916
28,3.63211461815539e-06,-1.1254646966228817e-06,8.389693932933661e-06
29,2.3405834233304517e-05,-2.779495377129445e-06,4.959116384373848e-05
