task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,4.9767384113805046e-05,-2.749806454644872e-05,0.00012703283277405882
1,2.2235628159531477e-05,-1.106136420809426e-05,5.5532620527157215e-05
2,4.663486560661614e-06,-1.927595223811229e-06,1.1254568345134457e-05
3,6.961986091308868e-06,-6.8521047272338615e-06,2.0776076909851598e-05
4,9.487709899637641e-05,-6.335024341059983e-05,0.00025310444140335265
5,1.7585781517654538e-06,-3.830675616213325e-07,3.90022386515224e-06
6,4.393764955071006e-06,-1.7740937358593229e-06,1.0561623646001336e-05
7,1.0732446830238832e-05,-5.672083272867603e-06,2.7136976933345268e-05
8,1.0135146371978304e-06,-4.885137309271787e-07,2.5155430053228398e-06
9,2.7291444989003084e-05,-8.476994061773629e-06,6.30598840397798e-05
10,7.391873686798451e-05,-5.304380989535422e-05,0.00020088128363132324
11,1.1969449758086936e-05,-3.121384572800799e-06,2.706028408897467e-05
12,8.525166000175674e-06,-3.336841585594704e-06,2.0387173585946052e-05
13,7.366823751537302e-06,-6.462500098183448e-06,2.119614760125805e-05
14,0.00016704337668220552,-0.00012708033880834727,0.0004611670921727583
15,4.179708576211112e-05,-1.4464737782371379e-05,9.80589093065936e-05
16,4.678351458897618e-05,-1.8154466471284725e-05,0.00011172149564923709
17,0.0004739650889663943,-0.0004605749453909816,0.00140850512332377
18,2.9512665430652826e-07,-2.904686560105281e-07,8.807219646235846e-07
19,6.293520091384861e-05,-4.054904184058607e-05,0.00016641944366828327
20,0.0006573034017114968,-0.0004009619430716899,0.0017155687464946836
21,3.862890153708806e-05,-1.382158337294258e-05,9.10793864471187e-05
22,2.456380898610735e-05,-1.3076581984077248e-05,6.220419995629195e-05
23,0.0002883413985473923,-0.00010008838789644123,0.0006767711849912258
24,0.0001656914099499824,-7.851837014636267e-05,0.0004099011900463275
25,8.731629545588848e-06,-5.4873298642954145e-06,2.295058895547311e-05
26,7.291263267422132e-05,-4.2917573523375326e-05,0.00018874283887181797
27,5.8250313345524745e-05,-2.9475343037212187e-07,0.00011679538012142161
28,4.105342618920939e-06,-1.2637699496131271e-06,9.474455187455004e-06
29,0.0011193307742753161,-0.00045948006678043075,0.0026981416153310633
