task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,2.0833400636942104e-05,-1.4917958352510329e-05,5.658475962639454e-05
1,1.1763343456590607e-05,-5.187643200517627e-06,2.871433011369884e-05
2,4.304306427660496e-05,-1.9799798031001414e-05,0.00010588592658421133
3,0.0005672050020650045,-0.0001145721147443288,0.001248982118874338
4,1.7696434542799796e-06,-1.7417130858287365e-06,5.2809999943886955e-06
5,8.59504455717144e-06,-8.459388552140571e-06,2.5649477666483452e-05
6,7.366823751537302e-06,-6.46250009818345e-06,2.1196147601258054e-05
7,2.2719162613679192e-05,-1.3358050760514678e-05,5.879637598787306e-05
8,0.0001256990210803948,-8.857010019777258e-05,0.0003399681423585622
9,9.884232511984954e-05,-1.4940140035345288e-05,0.00021262479027504437
10,3.3145656830642395e-05,-3.3700242195472085e-06,6.9661337880832e-05
11,0.0,0.0,0.0
12,0.00028680244530962767,-0.00021225886297018479,0.0007858637535894401
13,8.59504455717144e-06,-8.459388552140571e-06,2.5649477666483452e-05
14,0.00024451425769112683,-0.00011525314113260181,0.0006042816565148554
15,0.00021949612433904358,-0.00018353571916273758,0.0006225279678408247
16,7.54404337368253e-05,-2.854946247201015e-05,0.00017943032994566075
17,6.798879916882713e-05,-2.9388165521771132e-05,0.0001653657638594254
18,0.0,0.0,0.0
19,1.4045160110332773e-05,-1.1966211326999205e-05,4.0056531547664754e-05
20,0.00013149466441034462,-0.00010660920627322744,0.0003695985350939167
21,0.00024937576212341015,-0.00012385475298793276,0.0006226062772347531
22,0.00015117115197747804,-0.00014208390556323078,0.00044442620951818686
23,0.0003539439568394264,-0.00013066499409427983,0.0008385529077731326
24,2.738927449953412e-05,-2.6956988251965973e-05,8.173553725103422e-05
25,0.0004020613155387338,-9.788953970013255e-05,0.0009020121707776002
26,9.401080178448255e-06,-4.81788168765918e-06,2.362004204455569e-05
27,1.5543562209293765e-05,-4.781809318338983e-06,3.586893373692651e-05
28,6.961986091308868e-06,-6.8521047272338615e-06,2.0776076909851598e-05
29,0.00020806535607209448,-0.00010152093222170878,0.0005176516443658977
