task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,1.3920060792093163e-05,-1.3869124091614553e-06,2.9227033993347782e-05
1,1.2551958058197268e-05,-1.0875864480988164e-05,3.59797805973827e-05
2,0.0004563515133040795,-7.074784026515218e-05,0.0009834508668733113
3,6.211719794968178e-05,-2.933316399637041e-05,0.00015356755989573396
4,0.00016811683761603025,-5.666719828246837e-05,0.0003929008735145289
5,6.765587062706911e-06,-5.696595015420061e-06,1.9227769140833882e-05
6,0.0010224145172646841,-0.0009319907357799304,0.0029768197703092985
7,0.0003290589440121572,-0.0002847640398239424,0.0009428819278482568
8,5.923043947497907e-05,-5.442166551250971e-05,0.00017288254446246786
9,4.567759074507749e-06,-4.495665911538143e-06,1.363118406055364e-05
10,0.00011018013109337377,-0.00010363007973748407,0.00032399034192423157
11,2.134023408570687e-05,-8.616659288870022e-06,5.129712746028376e-05
12,0.00031029311688731396,-0.0003028698655450771,0.000923456099319705
13,0.0005162909079253799,-0.00042042244589131676,0.0014530042617420767
14,0.0005299543077808231,-0.00021181070662571486,0.0012717193221873611
15,9.231429126117778e-06,-5.009890660622766e-06,2.3472748912858325e-05
16,0.0005699277851839081,-0.0003017215228687145,0.0014415770932365308
17,2.019274999107779e-05,-1.5569171216414754e-05,5.595467119857033e-05
18,0.0002811421098392488,-8.17053495324342e-05,0.0006439895692109318
19,0.0001397785894225204,-4.5618715650419685e-05,0.0003251758944954605
20,4.048376602284337e-07,-3.9844808780593705e-07,1.2081234082628044e-06
21,6.591261424555995e-05,-6.032067459722062e-05,0.0001921459030883405
22,0.00011198313863882248,-2.910025217515778e-05,0.00025306652945280276
23,0.0005202292344139542,-0.00012308499130505137,0.0011635434601329597
24,0.0004653622567572086,-0.0003782478401853955,0.0013089723536998128
25,0.0003106495324092815,-0.00030250932687679203,0.0009238083916953551
26,3.255916859546851e-05,-2.7836433706157965e-05,9.295477089709498e-05
27,4.291537303630824e-05,-1.6167253183925624e-05,0.00010199799925654211
28,0.00012411903375206173,-4.822428826046726e-05,0.0002964623557645907
29,4.567759074507749e-06,-4.495665911538139e-06,1.3631184060553637e-05
