instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
1,4,0.0,0.0,1.0,5500,149
0,4,0.0,0.0,1.0,5500,171
2,4,0.0,0.0,1.0,5500,149
3,4,0.0,0.0,1.0,5500,171
4,4,0.0,0.0,1.0,5500,182
1,3,0.2,0.20319743949640592,0.7968025605035941,5500,945
0,3,0.2,0.2123515688484626,0.7876484311515374,5500,967
4,3,0.2,0.21332076657241597,0.7866792334275841,5500,945
2,3,0.2,0.20574956328821942,0.7942504367117806,5500,978
3,3,0.2,0.20583786892754055,0.7941621310724595,5500,934
1,1,0.8,0.9695272496709673,0.030472750329032693,5500,1396
4,1,0.8,0.9674196811328934,0.03258031886710659,5500,1429
2,0,1.0,0.9963849456059303,0.0036150543940697724,5500,1396
2,1,0.8,0.9685514933232031,0.03144850667679687,5500,1396
1,0,1.0,0.9962477445786131,0.003752255421386899,5500,1418
1,2,0.5,0.7403253212165181,0.25967467878348194,5500,1374
3,0,1.0,0.9963096279512221,0.0036903720487779226,5500,1451
4,0,1.0,0.9967677926797198,0.003232207320280188,5500,1407
4,2,0.5,0.7395714067628425,0.26042859323715745,5500,1363
0,1,0.8,0.9705982414528379,0.029401758547162128,5500,1396
0,2,0.5,0.7392222375802523,0.26077776241974765,5500,1418
0,0,1.0,0.9961416510677312,0.0038583489322687858,5500,1374
3,1,0.8,0.9681258191349934,0.031874180865006554,5500,1407
3,2,0.5,0.7317060312104597,0.26829396878954026,5500,1374
2,2,0.5,0.730791693394736,0.2692083066052639,5500,1407
5,4,0.0,0.0,1.0,5500,182
6,4,0.0,0.0,1.0,5500,171
5,0,1.0,0.9955806812638104,0.0044193187361896286,5500,1418
7,4,0.0,0.0,1.0,5500,193
5,1,0.8,0.9670078981673185,0.032992101832681545,5500,1418
8,4,0.0,0.0,1.0,5500,149
5,2,0.5,0.7315195879730084,0.2684804120269916,5500,1385
9,4,0.0,0.0,1.0,5500,182
5,3,0.2,0.21428051039736892,0.785719489602631,5500,978
10,4,0.0,0.0,1.0,5500,169
6,0,1.0,0.9962183018831705,0.0037816981168295166,5500,1385
6,1,0.8,0.9691145663162346,0.030885433683765447,5500,1429
7,3,0.2,0.20139904002041153,0.7986009599795885,5500,989
6,3,0.2,0.2086899414190769,0.7913100585809231,5500,934
6,2,0.5,0.7343552088987934,0.26564479110120665,5500,1385
7,0,1.0,0.9963187996588626,0.003681200341137414,5500,1396
7,1,0.8,0.9691076615307673,0.030892338469232693,5500,1462
7,2,0.5,0.7354077748298535,0.2645922251701465,5500,1341
8,3,0.2,0.20800832857716617,0.7919916714228338,5500,934
9,3,0.2,0.2046524581205204,0.7953475418794795,5500,956
8,0,1.0,0.995813440004588,0.004186559995411989,5500,1407
9,1,0.8,0.9693229986095274,0.030677001390472615,5500,1374
9,0,1.0,0.9963446424964167,0.003655357503583212,5500,1418
8,1,0.8,0.96935470831332,0.03064529168667995,5500,1396
8,2,0.5,0.7317639115405281,0.26823608845947194,5500,1418
9,2,0.5,0.735546253903182,0.26445374609681804,5500,1352
11,4,0.0,0.0,1.0,5500,160
10,0,1.0,0.995954754601227,0.004045245398773006,5500,1418
12,4,0.0,0.0,1.0,5500,171
10,2,0.5,0.7346070255727786,0.2653929744272215,5500,1385
10,1,0.8,0.9678502488348589,0.032149751165141086,5500,1418
10,3,0.2,0.20753709324337186,0.7924629067566281,5500,934
