task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1437323422581387,0.11214855239554801,0.17531613212072938
1,0.13094073486063712,0.09985115036041536,0.16203031936085888
2,0.16378131764736178,0.12603901930855096,0.2015236159861726
3,0.1638146037977904,0.12457439745025503,0.20305481014532575
4,0.12904877742555118,0.09699903340764629,0.16109852144345607
5,0.15556973386087972,0.1216359491439725,0.18950351857778694
6,0.13272534382760381,0.10239562684709813,0.1630550608081095
7,0.14850800045213072,0.11591408823177854,0.1811019126724829
8,0.19083943101234804,0.14975680013793816,0.23192206188675793
9,0.1259388401091566,0.09436422959476957,0.1575134506235436
10,0.1309562384947401,0.09987762109154515,0.1620348558979351
11,0.127197295449062,0.0969328320455833,0.15746175885254068
12,0.17580854066198584,0.1358703040683098,0.21574677725566188
13,0.17906993448311706,0.14003875504474272,0.2181011139214914
14,0.146344733942724,0.11254077903090744,0.18014868885454055
15,0.12067209285060299,0.09136029526248828,0.1499838904387177
16,0.19557115663074065,0.15445967403358835,0.23668263922789295
17,0.1429136881589362,0.10622718244833684,0.17960019386953557
18,0.15127720029390856,0.11846012368216507,0.18409427690565205
19,0.15647069012592893,0.11960442334771082,0.19333695690414704
