episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.0021195615512903197,-0.0023167237462217716,0.006555846848802411
1,0.0005509128186314257,-0.0005756787244500422,0.0016775043617128938
2,0.0009124011020511765,-0.0009972743238226074,0.0028220765279249604
3,0.0006656297290824047,-0.0007264700880974763,0.0020577295462622857
4,1.308816454363839e-07,-1.4284270840742613e-07,4.0460599928019396e-07
5,0.00045752749748967673,-0.0004543588990946751,0.0013694138940740287
6,5.903775791479642e-05,-6.433850624959378e-05,0.00018241402207918662
7,0.002637294178977581,-0.0028375058817829823,0.008112094239738145
8,0.0004363989273307535,-0.0004769928748698163,0.0013497907295313234
9,2.2490981123828637e-06,-2.4583183375527934e-06,6.956514562318521e-06
10,0.00011092657279914982,-0.00012124538794000325,0.00034309853353830285
11,0.0006651397404221525,-0.0007270137180719221,0.002057293198916227
12,2.9919670880438524e-08,-3.270208155632817e-08,9.254142331720522e-08
13,1.0803268558024602e-07,-1.1349838929882479e-07,3.295637604593168e-07
14,0.00059926098196569,-0.0006536078593313031,0.001852129823262683
15,0.005114792799671479,-0.003439151162852652,0.01366873676219561
16,4.732224725352477e-06,-5.106716511282364e-06,1.4571165961987317e-05
17,0.021774000866743463,-0.018804414480895475,0.0623524162143824
18,4.341289408028699e-05,-4.648996517456387e-05,0.00013331575333513785
19,4.710282392668682e-06,-5.130890054837174e-06,1.4551454840174537e-05
20,0.0017574699498307104,-0.0004900609929091595,0.00400500089257058
21,0.001719619562166322,-0.001873470556361262,0.005312709680693906
22,4.732268275948467e-06,-5.106668131565552e-06,1.4571204683462486e-05
23,8.713470044871622e-07,-9.524025438860246e-07,2.695096552860349e-06
24,0.00017992163064087496,-0.00011594101736887245,0.00047578427865062236
25,0.01849537751274307,-0.017938767746266272,0.05492952277175241
26,0.017352104436468535,-0.0064453336272975205,0.04114954250023459
27,0.0007390441523842813,-0.0008077930241212623,0.002285881328889825
28,5.805315351765474e-06,-6.345349322905232e-06,1.795598002643618e-05
29,0.0010137779828911363,-0.0011080837137072573,0.0031356396794895297
30,0.004431807401498846,-0.004843326692479569,0.01370694149547726
31,3.0701719547351654e-14,-2.6375262027667023e-14,8.777870112237033e-14
32,3.39183006752219e-05,-3.146897814112591e-05,9.93055794915697e-05
33,0.0005172712908751776,-0.0004028680953946937,0.0014374106771450489
34,0.0012456987019649553,-0.0009059295562990786,0.003397326960228989
35,0.014188165701916602,-0.01536124518522825,0.04373757658906145
36,0.010974875713186064,-0.005031247929283021,0.02698099935565515
37,0.045584032892095415,-0.0011503679187077065,0.09231843370289854
38,0.017821026332670336,-0.006534214573002191,0.04217626723834286
39,0.0008378233511907212,-0.0008794016292823623,0.002555048331663805
40,0.014864120943524453,-0.011798016467255265,0.04152625835430417
41,0.0381340256255765,0.006476758972451313,0.06979129227870169
42,0.04976747610440023,0.006839154119006374,0.09269579808979408
43,0.08531773545951318,0.03280757573761562,0.13782789518141075
44,0.12031589167312944,0.06245994748287862,0.17817183586338026
45,0.0950328790028012,0.027646179544023014,0.1624195784615794
46,0.10783699375980367,0.046979022757485445,0.1686949647621219
47,0.1304488775942842,0.0681273066475467,0.1927704485410217
48,0.12191051508495379,0.05058588533423922,0.19323514483566837
49,0.13608890110825073,0.08100629427890862,0.19117150793759283
50,0.20229907180131526,0.1350056794308636,0.2695924641717669
51,0.131681990281702,0.07700907691800629,0.1863549036453977
52,0.21537394588837727,0.14191657731746957,0.288831314459285
53,0.2273601172207686,0.15220861192747664,0.30251162251406055
54,0.1700375853701364,0.11697620179545684,0.22309896894481598
55,0.19080266770460982,0.120399506717936,0.2612058286912836
56,0.20435579061526354,0.12611871009244527,0.28259287113808185
57,0.26281112097298587,0.19286294710909255,0.33275929483687916
58,0.21423103608549204,0.14195550646578756,0.2865065657051965
59,0.25101098383836085,0.18458336764577873,0.31743860003094293
60,0.2530081039366872,0.17543352862104425,0.3305826792523302
61,0.24252547142959288,0.1636581009135058,0.32139284194567996
62,0.21541730145508836,0.14385239849235046,0.2869822044178263
63,0.21753946509949634,0.13679769721646454,0.2982812329825282
64,0.25880242016924954,0.17512609753479447,0.3424787428037046
65,0.22593895035587316,0.14453593071968132,0.307341969992065
66,0.33943680427379314,0.27655831261514674,0.40231529593243953
67,0.33837338217921265,0.27452016471102003,0.40222659964740526
68,0.324118271786695,0.2498925826250612,0.3983439609483288
69,0.31144521209125575,0.2361141689325454,0.3867762552499661
70,0.3102763819394558,0.24340116754616087,0.3771515963327507
71,0.32735668531061984,0.25822242328914025,0.39649094733209944
72,0.27662105702478695,0.18621508510239154,0.36702702894718237
73,0.2825567743248219,0.20613112186280938,0.35898242678683445
74,0.3571954069932392,0.30742852252433595,0.40696229146214247
75,0.29392025353509,0.2323439208649823,0.3554965862051977
76,0.3006473315858975,0.22599322496510688,0.37530143820668815
77,0.3430850804731443,0.27883149545092334,0.40733866549536524
78,0.34271447460990745,0.2893119463193861,0.3961170029004288
79,0.32899244857814225,0.27457890076957053,0.38340599638671397
80,0.322868588605518,0.25392623354194277,0.3918109436690932
81,0.3311814589364768,0.27275713577114447,0.3896057821018092
82,0.335731187426716,0.2978584275782771,0.3736039472751549
83,0.30855866293319456,0.25347979215203764,0.3636375337143515
84,0.33647252846583653,0.2863554572889444,0.38658959964272865
85,0.34122272291294486,0.2890783898352266,0.39336705599066313
86,0.2941584486563898,0.25404243807299215,0.33427445923978744
87,0.3639772966924898,0.30720406870268163,0.42075052468229795
88,0.3252159248355503,0.2600063622351374,0.39042548743596317
89,0.34490631184936327,0.2853583675393155,0.40445425615941105
90,0.3665397369411847,0.31073956080292,0.4223399130794494
