episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.0003965856539314711,-0.00017557734995956946,0.0009687486578225117
1,0.003975681626257445,-0.003520575404752921,0.01147193865726781
2,0.009359185273945424,-0.01002343668682449,0.02874180723471534
3,0.0005986257591282176,-0.0006543123543152931,0.0018515638725717285
4,1.2902642067056586e-08,-1.4051456129794949e-08,3.985674026390812e-08
5,1.1978180799656427e-08,-2.0604825424882875e-09,2.601684414180114e-08
6,0.002119741087217109,-0.0023165244407758745,0.006556006615210093
7,0.0006786258610328333,-0.0007123276164279033,0.00206957933849357
8,0.006078839574169112,-0.006644302797466381,0.018801981945804604
9,0.019373273548112396,-0.021170499098032713,0.0599170461942575
10,0.0015883322781162126,-0.0016422122936741287,0.004818876849906554
11,0.013899596257564475,-0.012655599360663334,0.04045479187579228
12,0.0026403275913060463,-0.0028340436859058777,0.00811469886851797
13,1.5125672833774922e-05,-1.3128995288841095e-05,4.3380340956390936e-05
14,0.00017073121913405417,-0.00014805599964801589,0.0004895184379161242
15,0.0009315489681378352,-0.000428511092437582,0.0022916090287132523
16,0.0006171251845911641,-0.0006343725007283079,0.001868622869910636
17,0.0060788662863434356,-0.006644273142847186,0.01880200571553406
18,0.0002673581816359235,-0.00017704366907403418,0.0007117600323458813
19,0.009658730651584202,-0.009707389097409718,0.029024850400578124
20,0.00011092684082022028,-0.00012124509039430574,0.0003430987720347463
21,0.025449871496514204,-0.01639981247127799,0.0672995554643064
22,1.1781896432942527e-07,-1.2853017820442712e-07,3.641681068632777e-07
23,0.0001109265934911723,-0.0001212453649685733,0.00034309855195091793
24,7.850442401604834e-07,-8.562396295401487e-07,2.4263281098611155e-06
25,0.009366038512589743,-0.010015659844680577,0.028747736869860062
26,0.0019081904622208715,-0.0020844020335128166,0.00590078295795456
27,0.006765182330281448,-0.007370458453728775,0.020900823114291672
28,2.0554922508880673e-05,-2.246701003555126e-05,6.357685505331261e-05
29,0.009060638844713302,-0.004300067788601619,0.022421345478028223
30,0.000509589143997493,-0.0005036880141851642,0.0015228663021801501
31,0.004005129715872492,-0.003506822812882394,0.011517082244627379
32,0.00025785487863349833,-0.00022706484405956738,0.000742774601326564
33,0.00888015254471158,-0.006893058743028268,0.02465336383245143
34,0.0006877115761525797,-0.0001714242931983471,0.0015468474455035065
35,0.01710626390204403,-0.015635807015816256,0.04984833481990432
36,0.019152549553136673,-0.008401918351046395,0.04670701745731974
37,0.02751741291314349,-0.008948354922059767,0.06398318074834675
38,0.03231897494763464,-0.0022144556505545795,0.06685240554582386
39,0.03883965336378506,8.971659831925882e-05,0.07758959012925086
40,0.04829064613296124,0.006292984633685016,0.09028830763223747
41,0.06341702941050406,0.009695784588924151,0.11713827423208398
42,0.07417289156215602,0.02918057405912318,0.11916520906518886
43,0.03863019268136455,0.010919527007184255,0.06634085835554485
44,0.06281684514537014,0.0030550154342153593,0.12257867485652493
45,0.07645384193866636,0.02554937474253373,0.127358309134799
46,0.16034993039213088,0.08956574156443949,0.2311341192198223
47,0.12915151696572905,0.05624436876358614,0.20205866516787196
48,0.10945579337554208,0.055250743970084684,0.16366084278099946
49,0.11348510900424753,0.06057059925482273,0.16639961875367235
50,0.11992801478791196,0.0662002728151396,0.17365575676068432
51,0.2037237398786461,0.13308941508582134,0.27435806467147084
52,0.17982907986296842,0.09881913842161374,0.2608390213043231
53,0.22905090410615486,0.16935629617140888,0.2887455120409008
54,0.17342147880563002,0.09836981114969535,0.2484731464615647
55,0.15015471076258374,0.09207853424855816,0.20823088727660932
56,0.21329242644010554,0.14318402977791259,0.2834008231022985
57,0.2135326613286125,0.15161835132833054,0.2754469713288945
58,0.1739746115370534,0.10442548200801904,0.24352374106608776
59,0.16616933417727808,0.09561272423145582,0.23672594412310033
60,0.16612631607326858,0.0937062836682738,0.23854634847826336
61,0.2140867318634355,0.13593984850829746,0.2922336152185735
62,0.14493008342108252,0.08168218264120976,0.2081779842009553
63,0.2637949886528305,0.19464072806715083,0.3329492492385102
64,0.203984333660377,0.13726951645683552,0.2706991508639185
65,0.2480564255877969,0.1743343851817886,0.3217784659938052
66,0.23941866005659534,0.1587371883114006,0.3201001318017901
67,0.2580919599939905,0.18946525462144131,0.32671866536653965
68,0.2604315372636962,0.20188072216093034,0.3189823523664621
69,0.23401967859819126,0.15770520085840445,0.31033415633797806
70,0.23267516971578295,0.17468776756923612,0.2906625718623298
71,0.2608881564905339,0.19915939998038434,0.3226169130006834
72,0.29509173625498625,0.22350903405961003,0.36667443845036246
73,0.31169681527801446,0.2563805847083249,0.367013045847704
74,0.27680027997673545,0.19614993692775004,0.35745062302572084
75,0.31572051996682515,0.25254115113746856,0.37889988879618175
76,0.39146876357595606,0.34011329018043446,0.44282423697147766
77,0.334023389770819,0.27040381523843704,0.397642964303201
78,0.3306854353603781,0.2810077768567776,0.3803630938639786
79,0.3238183367592585,0.2536852309375676,0.39395144258094933
80,0.31350553362426553,0.24766097221705685,0.3793500950314742
81,0.33164728382408326,0.2716486016626904,0.39164596598547613
82,0.31850333160380645,0.24870426402195922,0.3883023991856537
83,0.31747254888390397,0.26609561865584186,0.3688494791119661
84,0.32281512923493816,0.26970381889948425,0.37592643957039207
85,0.38816414598949506,0.34050528805301994,0.4358230039259702
86,0.34195585445672533,0.27196279522606037,0.4119489136873903
87,0.3036041323773454,0.2487947908149451,0.3584134739397457
88,0.36352053849177085,0.305856803533232,0.4211842734503097
89,0.3346575262565832,0.2728086133568518,0.39650643915631456
90,0.3568121985014584,0.30203200215959736,0.41159239484331944
91,0.3624777823381423,0.30179063132546746,0.4231649333508172
92,0.34651673847533015,0.27938766148089245,0.41364581546976786
93,0.3433225057329209,0.29159307618142627,0.3950519352844155
94,0.38020476730196573,0.3272859897481952,0.43312354485573623
95,0.362682412737021,0.3120371908805955,0.4133276345934465
96,0.3740291859173647,0.30953150555538544,0.438526866279344
97,0.37408423833733867,0.3235447806780007,0.42462369599667665
98,0.36419262524134965,0.31239977465673985,0.41598547582595946
99,0.3663031938916815,0.3077372372820255,0.42486915050133744
