task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1521534916727681,0.1186144917797709,0.18569249156576528
1,0.14241957838981606,0.1110616001944226,0.17377755658520952
2,0.19435022168771682,0.151039641948699,0.23766080142673462
3,0.16515247260386154,0.12651328571313014,0.20379165949459294
4,0.14028393101193268,0.10741957413231479,0.17314828789155057
5,0.12928682748712486,0.09874100740713362,0.1598326475671161
6,0.12507011464045747,0.0938745037908642,0.15626572549005074
7,0.15890534697302316,0.12590785513979622,0.19190283880625011
8,0.16999350794090987,0.13412562495266594,0.2058613909291538
9,0.14576675768577677,0.11350146740099237,0.17803204797056116
10,0.12902350064248627,0.09928358608055715,0.1587634152044154
11,0.1525848143816865,0.1180346866022211,0.1871349421611519
12,0.1684163911367793,0.12916592358479007,0.20766685868876855
13,0.17123682031503967,0.1336771188329698,0.20879652179710956
14,0.11561142119924415,0.08672842551860516,0.14449441687988315
15,0.12113498860615725,0.0910343621238303,0.1512356150884842
16,0.18710332509938152,0.1474871167793006,0.22671953341946244
17,0.18467348637128944,0.14439935594708794,0.22494761679549094
18,0.13895551491394478,0.10854973446318156,0.169361295364708
19,0.15829720739960018,0.12052045174763507,0.1960739630515653
