task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.15805634255007103,0.1243953546366859,0.19171733046345618
1,0.14225097719364638,0.11096539383409362,0.17353656055319913
2,0.19334354999890585,0.15186796488744642,0.23481913511036528
3,0.15605817157897836,0.11706840438013819,0.19504793877781854
4,0.159397586929955,0.1249959468810666,0.19379922697884341
5,0.16123927052000853,0.12785817292377555,0.1946203681162415
6,0.1470458773888391,0.11505829398914903,0.17903346078852916
7,0.12882394252103727,0.0985286958491966,0.15911918919287793
8,0.1648172450449369,0.12736443542774067,0.2022700546621331
9,0.16303593222498997,0.12878949408867876,0.19728237036130117
10,0.16179530159405558,0.1274195302199336,0.19617107296817757
11,0.1380363071444691,0.10474415964016379,0.17132845464877441
12,0.18218743757564135,0.1430894308612726,0.2212854442900101
13,0.18464044982476271,0.1446212038286242,0.22465969582090123
14,0.1388578214602233,0.10546981568236773,0.17224582723807885
15,0.16184682548425847,0.12797898030667032,0.1957146706618466
16,0.15207848177938424,0.11668236452845636,0.1874745990303121
17,0.1747161499525032,0.13401307695834544,0.21541922294666097
18,0.13072290833126754,0.10058268561389538,0.1608631310486397
19,0.14884530408081653,0.11306720838788273,0.18462339977375034
