instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
3,4,0.0,0.0,1.0,1100,1010
1,4,0.0,0.0,1.0,1100,1039
2,4,0.0,0.0,1.0,1100,1088
0,4,0.0,0.0,1.0,1100,823
1,1,0.8,1.0,0.0,1100,1097
2,1,0.8,0.9815173572579482,0.018482642742051775,1100,1097
1,0,1.0,1.0,0.0,1100,1099
3,0,1.0,1.0,0.0,1100,1088
2,0,1.0,1.0,0.0,1100,1099
0,0,1.0,1.0,0.0,1100,1097
3,2,0.5,0.8484941684456827,0.15150583155431727,1100,1098
4,0,1.0,1.0,0.0,1100,1099
0,1,0.8,0.9795705762999304,0.020429423700069654,1100,1098
2,2,0.5,0.7768472935870365,0.2231527064129635,1100,1099
4,2,0.5,0.7236006716054137,0.27639932839458625,1100,1097
3,1,0.8,0.9725845782333862,0.027415421766613792,1100,1099
1,2,0.5,0.7875732372349439,0.21242676276505615,1100,1099
4,1,0.8,0.9652997029523849,0.03470029704761516,1100,1097
2,3,0.2,0.23524983224497145,0.7647501677550286,1100,1099
0,3,0.2,0.28406706826631567,0.7159329317336843,1100,1099
3,3,0.2,0.21859299293922813,0.7814070070607718,1100,1087
0,2,0.5,0.7440775367666285,0.2559224632333715,1100,1099
4,3,0.2,0.19605934898792468,0.8039406510120753,1100,1098
1,3,0.2,0.2312737571737348,0.7687262428262652,1100,1099
4,4,0.0,0.0,1.0,1100,1029
5,4,0.0,0.0,1.0,1100,1075
5,0,1.0,1.0,0.0,1100,1097
8,4,0.0,0.0,1.0,1100,999
5,1,0.8,0.9746416430931609,0.02535835690683909,1100,1098
6,4,0.0,0.0,1.0,1100,934
7,4,0.0,0.0,1.0,1100,923
5,2,0.5,0.7152221163664991,0.2847778836335009,1100,1099
7,0,1.0,1.0,0.0,1100,1097
6,2,0.5,0.7973460885665792,0.20265391143342076,1100,1099
6,0,1.0,1.0,0.0,1100,1099
6,1,0.8,0.9951725041072407,0.004827495892759351,1100,1099
8,0,1.0,0.9984193036553602,0.001580696344639703,1100,1099
6,3,0.2,0.31119978001133614,0.6888002199886638,1100,1096
7,1,0.8,1.0,0.0,1100,1097
5,3,0.2,0.23222276935730868,0.7677772306426913,1100,1096
8,2,0.5,0.7518692882857934,0.2481307117142066,1100,1097
8,1,0.8,0.9801464518389623,0.019853548161037633,1100,1098
9,0,1.0,1.0,0.0,1100,1088
7,3,0.2,0.21784479305929272,0.7821552069407073,1100,1099
7,2,0.5,0.7527274797859014,0.24727252021409862,1100,1099
9,1,0.8,0.9639431229107117,0.03605687708928831,1100,1099
8,3,0.2,0.24530042214149098,0.754699577858509,1100,1099
9,2,0.5,0.7756959856251228,0.2243040143748773,1100,1099
9,3,0.2,0.20187921290937563,0.7981207870906244,1100,1077
9,4,0.0,0.0,1.0,1100,1087
