instance_number,run_number,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
19,4,22000,13628,13600.5,13526.8,13373.7,12211.54,8.121451206870492e-299,1565.892739613981
16,2,22000,13661,13644.5,13551.0,13415.5,12381.86,1.6455018104624072e-53,1560.1517191589796
20,4,22000,13661,13650.0,13584.0,13417.7,12336.06,4.815508977529607e-137,1562.1685890135047
17,0,22000,13463,13424.5,13350.8,13191.1,12207.34,1.8186959074665597e-122,1592.4074824744328
17,1,22000,13694,13677.5,13588.4,13455.1,12464.96,1.997345834886224e-263,1552.5673184094826
17,3,22000,13716,13694.0,13603.8,13467.2,12352.58,3.033019856728246e-205,1547.7821376338943
17,2,22000,13771,13754.5,13683.0,13542.1,12446.06,2.3160946796615433e-151,1536.3559324510607
21,4,22000,13694,13683.0,13606.0,13451.8,12381.42,6.110701578405646e-197,1552.480573629468
18,3,22000,13562,13556.5,13480.6,13338.6,12253.56,3.056295569034929e-130,1573.4277855949476
18,0,22000,13595,13589.5,13511.4,13370.5,12378.58,0.02112666320887788,1570.6036389467158
19,3,22000,13749,13743.5,13678.6,13520.1,12473.66,6.285101774524044e-82,1545.0013633756698
18,1,22000,13617,13611.5,13513.6,13358.3,12251.52,6.33333430435649e-07,1569.6353359301413
18,2,22000,13694,13677.5,13575.2,13421.0,12371.08,2.037664486135268e-42,1556.2974513884815
19,0,22000,13804,13798.5,13735.8,13560.8,12534.32,2.233506295112477e-151,1537.3486635618424
22,4,22000,13617,13611.5,13520.2,13367.2,12338.94,3.896762531979674e-141,1568.735331977897
19,1,22000,13672,13644.5,13564.2,13438.6,12343.32,1.8042101365286606e-47,1556.3657504528119
19,2,22000,13650,13633.5,13566.4,13427.7,12424.32,2.2833069439819126e-149,1557.2039362993644
20,0,22000,13518,13512.5,13414.6,13272.6,12178.76,5.8693444976684e-163,1584.9282722206347
20,3,22000,13650,13633.5,13573.0,13428.9,12340.94,1.994108770133937e-116,1560.1641824961412
20,1,22000,13639,13628.0,13529.0,13393.6,12321.76,3.5256745094053205e-72,1561.0332773955395
23,4,22000,13628,13606.0,13511.4,13381.5,12299.3,9.597190278152613e-282,1564.8626184917146
21,3,22000,13683,13677.5,13608.2,13427.6,12369.24,2.1078082382950656e-30,1558.3701569701755
20,2,22000,13705,13699.5,13612.6,13456.2,12431.98,7.033279407897812e-27,1551.568106340062
21,0,22000,13738,13727.0,13628.0,13458.5,12466.94,4.905415802429485e-126,1547.8005833495786
21,2,22000,13518,13474.0,13403.6,13268.1,12203.44,7.507680378862796e-72,1584.9282722206347
21,1,22000,13859,13842.5,13768.8,13601.4,12504.8,4.8594592960727576e-209,1524.979082036757
24,4,22000,13650,13644.5,13564.2,13427.6,12414.56,6.29102978419402e-234,1557.2473086893717
22,0,22000,13727,13710.5,13601.6,13447.5,12356.76,9.375756982730932e-208,1544.8961728799707
22,1,22000,13683,13677.5,13597.2,13446.3,12424.36,1.848622168795117e-117,1554.42316204114
22,3,22000,13683,13672.0,13601.6,13455.1,12291.26,6.452767718931025e-115,1555.4099107733987
25,4,22000,13705,13688.5,13608.2,13449.7,12349.76,1.4547500970899313e-215,1551.5247339500547
22,2,22000,13738,13732.5,13647.8,13484.8,12375.7,8.85953453874984e-163,1546.8138346173198
26,4,22000,13617,13606.0,13535.6,13364.9,12247.6,3.0837706405765152e-15,1565.9052029511424
23,3,22000,13650,13633.5,13544.4,13397.9,12330.3,1.0597328665655506e-198,1562.0943075706516
23,0,22000,13727,13721.5,13636.8,13489.2,12409.52,7.67507966275551e-70,1547.81304668674
23,1,22000,13628,13622.5,13553.2,13397.8,12244.56,3.2109870621169684e-236,1561.9891170749524
23,2,22000,13804,13793.0,13691.8,13551.9,12357.2,5.125947419634632e-130,1533.5317858028288
27,4,22000,13617,13606.0,13544.4,13396.8,12297.08,9.372988087806334e-207,1563.9317054866247
24,3,22000,13705,13699.5,13595.0,13459.5,12329.46,9.110942057580864e-17,1550.6247299978106
24,0,22000,13683,13666.5,13599.4,13444.2,12414.46,3.7586291139310507e-41,1555.453283163406
24,1,22000,13639,13622.5,13546.6,13393.5,12368.66,4.207536599930256e-136,1562.9200300800426
24,2,22000,13617,13595.0,13509.2,13370.5,12363.54,5.84396467286842e-42,1564.8317094388688
25,3,22000,13485,13479.5,13414.6,13249.4,12237.9,1.8561022571218866e-237,1586.6355529665855
25,0,22000,13760,13743.5,13680.8,13544.2,12425.36,7.575200733812893e-183,1540.1852735472357
25,1,22000,13738,13705.0,13621.4,13500.2,12387.54,1.670211715805056e-206,1543.0403292483134
28,4,22000,13628,13611.5,13533.4,13380.5,12335.0,7.514864851278534e-108,1566.8361159562323
25,2,22000,13639,13611.5,13540.0,13399.1,12355.68,4.298158504375186e-217,1561.1200221755541
26,3,22000,13661,13639.0,13568.6,13422.1,12360.72,5.835696213577655e-200,1561.1384678912384
29,4,22000,13749,13732.5,13656.6,13498.1,12463.74,3.202365354241386e-278,1543.027865911152
26,1,22000,13584,13567.5,13485.0,13334.1,12236.86,3.178903939609372e-128,1572.5028549683805
26,0,22000,13683,13650.0,13564.2,13428.7,12369.24,2.90520531903819e-167,1556.3966595056577
26,2,22000,13562,13540.0,13480.6,13339.6,12295.6,9.699943339418035e-207,1572.4410368626889
27,3,22000,13738,13710.5,13647.8,13483.8,12461.46,6.997869849286777e-75,1545.9572030550828
27,0,22000,13606,13573.0,13498.2,13349.5,12335.6,2.233506295112477e-151,1566.7309254605334
27,1,22000,13815,13804.0,13711.6,13556.3,12497.78,4.134919455689074e-144,1533.5193224656673
30,4,22000,13562,13556.5,13465.2,13326.5,12281.36,9.785690612779559e-81,1574.327789547192
27,2,22000,13562,13540.0,13430.0,13292.3,12272.68,4.272604511973884e-135,1578.2314120862202
28,0,22000,13562,13523.5,13438.8,13319.8,12284.12,5.1614810505985175e-208,1574.4145343272066
28,3,22000,13683,13666.5,13599.4,13437.5,12337.64,8.744720331494285e-136,1553.436413308881
28,1,22000,13760,13738.0,13647.8,13494.6,12371.44,2.448927538104685e-145,1540.1852735472357
31,4,22000,13705,13699.5,13625.8,13474.9,12421.22,2.2521349038703024e-111,1550.6247299978106
28,2,22000,13661,13644.5,13555.4,13404.5,12293.38,2.86501529165297e-10,1562.1252166234974
32,4,22000,13683,13666.5,13570.8,13423.2,12322.68,3.857757408258712e-73,1556.3532871156503
29,0,22000,13650,13633.5,13548.8,13384.7,12323.9,1.0919066392481516e-200,1561.0641864483853
29,1,22000,13672,13655.5,13586.2,13442.0,12382.26,5.088412674738674e-206,1558.2091307473077
29,3,22000,13661,13655.5,13559.8,13407.8,12319.3,8.290099181209567e-215,1558.1782216944619
29,2,22000,13540,13534.5,13467.4,13305.6,12270.74,4.719253103204436e-53,1580.0563466650317
30,3,22000,13738,13732.5,13652.2,13502.4,12398.5,2.2657994179166026e-74,1542.996956858306
30,0,22000,13540,13512.5,13427.8,13294.5,12312.28,4.213890150134764e-112,1578.1262215905213
33,4,22000,13903,13892.0,13821.6,13654.2,12512.94,3.931434727683649e-41,1517.3822179500985
30,1,22000,13606,13589.5,13489.4,13354.0,12357.44,5.885146496529347e-121,1565.8309215082893
30,2,22000,13661,13639.0,13559.8,13403.4,12405.54,2.4466292352196683e-219,1558.2649664744765
31,1,22000,13661,13655.5,13588.4,13441.9,12347.96,4.5025284168686065e-108,1559.208342816728
31,0,22000,13815,13787.5,13722.6,13557.5,12422.76,6.68732813424349e-229,1534.4626988079187
34,4,22000,13661,13644.5,13575.2,13410.0,12280.84,8.41533958708751e-64,1561.0517231112237
31,3,22000,13639,13617.0,13553.2,13401.2,12333.92,1.7121917465611216e-204,1562.0633985178058
32,3,22000,13771,13760.0,13680.8,13528.8,12406.44,7.349472885586529e-31,1541.2463037223479
31,2,22000,13617,13606.0,13515.8,13363.9,12279.96,6.123265756562218e-190,1566.7618345133792
32,1,22000,13540,13512.5,13443.2,13296.9,12246.1,8.290099181209567e-215,1578.1262215905213
32,0,22000,13606,13595.0,13531.2,13377.0,12323.1,7.49468695326383e-150,1565.7875491182817
32,2,22000,13562,13556.5,13493.8,13322.1,12264.58,1.22932668823978e-72,1576.2579146217024
35,4,22000,13606,13595.0,13498.2,13369.4,12272.98,7.229672406566184e-35,1568.7477953150585
33,0,22000,13551,13540.0,13478.4,13326.5,12256.9,3.8654343597143764e-300,1579.1872517656334
33,1,22000,13705,13699.5,13617.0,13461.8,12392.78,6.953154092030452e-77,1549.6379812655516
33,3,22000,13716,13710.5,13606.0,13473.8,12442.52,5.285714865423005e-128,1549.7122627084048
36,4,22000,13716,13694.0,13588.4,13465.0,12389.56,4.168118191728225e-219,1549.7122627084048
33,2,22000,13672,13655.5,13588.4,13426.6,12360.02,4.44981739195625e-30,1553.405504256035
34,3,22000,13639,13633.5,13553.2,13394.6,12344.36,9.400999273623976e-166,1563.950151202309
37,4,22000,13826,13820.5,13760.0,13600.3,12518.66,1.6993475770182096e-202,1530.7201024917583
34,0,22000,13749,13727.0,13661.0,13520.1,12340.24,0.0,1542.1278619589077
34,1,22000,13639,13628.0,13568.6,13421.1,12345.08,6.301103853056163e-195,1561.0766497855468
34,2,22000,13551,13534.5,13447.6,13325.3,12302.4,3.0286535711011954e-58,1575.3270016166125
35,0,22000,13551,13534.5,13460.8,13311.0,12250.52,2.603964770039574e-141,1575.2836292266052
38,4,22000,13826,13820.5,13746.8,13603.6,12516.74,3.0178540781845667e-89,1526.8598523427374
35,3,22000,13518,13501.5,13425.6,13288.0,12212.02,3.4120593381651903e-81,1580.0379009493474
35,1,22000,13760,13732.5,13658.8,13524.4,12493.18,1.0516027419614679e-124,1541.1286498894874
35,2,22000,13683,13666.5,13553.2,13424.4,12361.14,1.1734951581706508e-229,1554.42316204114
36,3,22000,13617,13600.5,13526.8,13397.9,12320.88,6.89576127795158e-227,1563.9317054866247
36,0,22000,13661,13644.5,13555.4,13395.8,12291.42,2.976719201904437e-237,1560.195091548987
39,4,22000,13661,13650.0,13546.6,13426.6,12388.88,5.532309618608497e-279,1556.2914690099585
36,1,22000,13584,13578.5,13518.0,13359.4,12252.9,4.9656005618802166e-135,1569.585981161611
36,2,22000,13760,13749.0,13672.0,13510.1,12510.56,1.2557896328334606e-113,1541.1720222794947
37,3,22000,13584,13578.5,13513.6,13360.6,12247.2,1.1548760100152095e-79,1570.57272989387
37,0,22000,13606,13584.0,13498.2,13367.1,12264.32,5.247010223563733e-204,1568.7044229250512
37,1,22000,13441,13430.0,13344.2,13190.0,12146.4,5.167102992896575e-205,1597.1492908600135
40,4,22000,13573,13556.5,13469.6,13328.7,12288.84,3.258533560360301e-84,1571.4851971832757
37,2,22000,13694,13683.0,13614.8,13464.0,12407.18,3.849875931282073e-40,1552.61069079949
38,3,22000,13628,13611.5,13513.6,13374.8,12310.5,5.269965567187253e-169,1564.8626184917146
38,0,22000,13617,13611.5,13533.4,13379.2,12317.58,7.326505565183721e-227,1566.7618345133792
38,1,22000,13683,13650.0,13548.8,13417.8,12381.6,2.7994885762751657e-241,1555.4099107733987
41,4,22000,13650,13633.5,13566.4,13396.8,12339.34,5.710957648868469e-274,1560.0774377161265
38,2,22000,13606,13600.5,13491.6,13330.8,12205.82,5.484693421835328e-53,1573.4646770263164
39,0,22000,13573,13551.0,13476.2,13341.8,12340.24,2.920667543917538e-284,1574.4454433800524
39,3,22000,13584,13578.5,13509.2,13344.1,12382.96,1.1221093999677848e-272,1574.4763524328985
39,1,22000,13639,13628.0,13566.4,13398.0,12290.38,1.5823559254372963e-134,1564.0368959823236
42,4,22000,13628,13622.5,13551.0,13373.7,12369.46,1.5159282185348414e-127,1564.8626184917146
39,2,22000,13694,13688.5,13612.6,13445.2,12381.68,2.951098790714941e-11,1555.3974474362371
40,3,22000,13694,13688.5,13621.4,13465.0,12429.1,1.0171711565336498e-153,1550.5938209449646
40,0,22000,13782,13776.5,13700.6,13555.2,12484.36,3.1348707705899324e-11,1535.4000927716475
43,4,22000,13727,13683.0,13612.6,13481.5,12419.94,9.034386841330874e-96,1546.7829255644738
40,1,22000,13628,13584.0,13496.0,13382.6,12346.66,3.0420843133260594e-164,1563.9192421494631
40,2,22000,13551,13512.5,13412.4,13267.1,12228.3,3.849875931282073e-40,1578.2005030333744
41,0,22000,13584,13573.0,13500.4,13368.2,12383.38,5.0795869074454556e-58,1570.57272989387
41,3,22000,13562,13512.5,13443.2,13299.0,12240.54,6.392430731301333e-158,1578.2747844762278
41,1,22000,13859,13820.5,13746.8,13596.0,12517.1,8.986755312753401e-165,1526.0092031590234
44,4,22000,13749,13732.5,13665.4,13513.4,12393.3,1.8053785084880613e-198,1544.9146185956552
41,2,22000,13650,13633.5,13570.8,13425.5,12311.68,1.833297982794628e-197,1558.2340574216307
42,0,22000,13782,13771.0,13698.4,13561.9,12437.5,5.0795869074454556e-58,1536.4302138939138
42,3,22000,13606,13584.0,13526.8,13373.7,12259.66,2.0971963238485954e-78,1567.7610465827997
45,4,22000,13573,13567.5,13491.6,13349.5,12281.26,1.2246919188845448e-117,1572.515318305542
42,1,22000,13705,13699.5,13621.4,13454.0,12319.34,1.013000828913269e-127,1550.668102387818
42,2,22000,13573,13567.5,13504.8,13347.3,12298.92,5.704742713355016e-277,1573.4586946477937
43,3,22000,13804,13776.5,13696.2,13558.6,12496.46,6.145879185400694e-160,1533.5751581928362
43,0,22000,13716,13710.5,13625.8,13472.7,12418.52,1.572480024499939e-207,1546.8387612916429
43,1,22000,13661,13644.5,13535.6,13397.9,12316.64,3.6316084634779016e-73,1560.0649743789647
46,4,22000,13606,13589.5,13511.4,13359.4,12346.4,1.3595969602723673e-292,1568.7044229250512
43,2,22000,13661,13644.5,13559.8,13396.8,12276.88,3.2290624650725755e-12,1563.0685929657488
44,0,22000,13694,13677.5,13590.6,13447.5,12406.86,5.248727616653896e-49,1554.497443483993
44,1,22000,13617,13589.5,13529.0,13374.8,12294.34,3.6304201946750844e-228,1563.8449607066098
47,4,22000,13639,13617.0,13518.0,13396.8,12244.54,9.1840926385484e-92,1561.0766497855468
44,3,22000,13760,13732.5,13650.0,13512.3,12441.0,3.308925510628809e-83,1539.1985248149767
44,2,22000,13584,13573.0,13489.4,13339.6,12302.28,4.4319943157735804e-215,1570.5293575038627
45,0,22000,13628,13622.5,13526.8,13373.7,12356.78,6.611648168531324e-185,1564.8192461017072
45,3,22000,13771,13738.0,13667.6,13523.4,12426.3,1.9919391284448263e-119,1538.2426851355638
48,4,22000,13639,13628.0,13546.6,13392.5,12337.38,1.6025120096129457e-175,1564.9368999345677
45,1,22000,13661,13644.5,13553.2,13402.3,12352.36,2.4902775734898973e-26,1558.2215940844692
45,2,22000,13540,13529.0,13434.4,13280.1,12294.06,4.295250136209717e-66,1576.1960965160108
46,0,22000,13837,13815.0,13731.4,13586.0,12538.72,1.9472398515199594e-196,1528.7775140800863
46,3,22000,13727,13710.5,13634.6,13488.1,12382.92,1.084059244660176e-121,1547.81304668674
49,4,22000,13782,13749.0,13665.4,13534.3,12382.22,2.4512710385545956e-181,1537.3735902361655
46,1,22000,13661,13644.5,13546.6,13395.7,12342.42,1.615614037999475e-95,1558.2215940844692
46,2,22000,13760,13738.0,13632.4,13478.2,12485.96,9.335214964847432e-87,1543.1021473540052
47,0,22000,13760,13754.5,13669.8,13522.2,12396.3,2.390884929001459e-146,1541.1720222794947
47,3,22000,13749,13721.5,13645.6,13502.5,12434.0,1.8301181578846715e-49,1545.0013633756698
47,1,22000,13694,13666.5,13590.6,13453.0,12333.38,1.3797291106774242e-140,1553.5974395317487
50,4,22000,13540,13496.0,13412.4,13267.0,12161.84,1.019816712906004e-126,1581.9430993495348
47,2,22000,13694,13655.5,13588.4,13466.1,12419.22,3.0108198688123845e-281,1549.6504446027132
48,3,22000,13617,13611.5,13524.6,13372.6,12388.82,2.543884216931851e-67,1565.9052029511424
48,0,22000,13749,13705.0,13606.0,13458.3,12400.1,2.1160203147474727e-79,1541.141113226649
51,4,22000,13716,13677.5,13612.6,13472.8,12368.16,5.769934432110951e-16,1549.7122627084048
48,1,22000,13672,13666.5,13579.6,13427.6,12312.12,1.1230083381103254e-225,1559.2392518695738
48,2,22000,13738,13732.5,13663.2,13498.0,12498.26,1.328227358687665e-218,1546.9439517873418
49,0,22000,13650,13639.0,13553.2,13384.7,12314.36,0.0011633958814941943,1564.8810642073988
49,3,22000,13716,13705.0,13612.6,13461.7,12373.72,4.750412656769473e-286,1550.6556390506564
49,1,22000,13562,13556.5,13460.8,13315.4,12290.58,2.1833862312144348e-228,1574.327789547192
52,4,22000,13683,13666.5,13568.6,13425.4,12388.28,7.380549632547442e-151,1558.2834121901608
49,2,22000,13639,13633.5,13533.4,13389.1,12338.08,1.2688788827767885e-66,1560.1332734432954
50,0,22000,13749,13738.0,13665.4,13495.8,12378.72,2.4367693243704253e-99,1544.9579909856625
50,3,22000,13672,13639.0,13570.8,13428.7,12384.48,3.091129144e-314,1554.3488805982865
50,1,22000,13584,13567.5,13489.4,13350.6,12323.52,1.1036459521398526e-233,1570.5293575038627
53,4,22000,13639,13622.5,13509.2,13341.8,12256.7,1.7230296126626895e-50,1564.9368999345677
50,2,22000,13683,13677.5,13592.8,13428.8,12332.2,3.308925510628809e-83,1555.4099107733987
51,3,22000,13617,13600.5,13518.0,13360.6,12262.38,5.888957604783477e-272,1566.7618345133792
51,0,22000,13595,13584.0,13513.6,13349.5,12263.2,3.592011698042567e-195,1571.5036428989602
54,4,22000,13661,13644.5,13566.4,13420.0,12428.24,1.5356019788047615e-287,1559.208342816728
51,1,22000,13529,13507.0,13414.6,13274.8,12206.32,1.6465674059468594e-204,1580.9688139544376
51,2,22000,13782,13771.0,13689.6,13539.8,12409.98,3.741151790422505e-75,1539.303715310676
52,3,22000,13650,13644.5,13579.6,13394.6,12369.74,2.447478707674917e-220,1562.007562790637
55,4,22000,13562,13556.5,13491.6,13319.9,12306.46,5.807490947037922e-115,1575.314538279451
52,0,22000,13683,13672.0,13595.0,13456.2,12358.06,5.976157991142647e-120,1556.440031895665
52,1,22000,13782,13771.0,13694.0,13544.3,12393.94,1.6465674059468594e-204,1537.2868454561506
52,2,22000,13551,13540.0,13460.8,13330.8,12277.54,1.2638657378794865e-111,1576.270377958864
53,3,22000,13683,13677.5,13614.8,13457.3,12393.04,1.2495550021538314e-67,1556.440031895665
53,0,22000,13771,13760.0,13641.2,13492.4,12394.58,1.1561339194851951e-76,1539.2294338678228
56,4,22000,13683,13666.5,13566.4,13400.1,12310.56,0.34405800873469705,1561.2002859969302
53,1,22000,13672,13666.5,13581.8,13434.3,12330.8,1.9472398515199594e-196,1558.252503137315
53,2,22000,13540,13518.0,13452.0,13272.4,12253.54,2.5463185861480933e-103,1579.0695979327727
54,3,22000,13661,13650.0,13592.8,13447.5,12431.58,6.449921083873324e-269,1555.348092667707
54,0,22000,13727,13721.5,13654.4,13505.8,12401.42,2.622408242651488e-290,1544.8528004899633
54,1,22000,13661,13633.5,13553.2,13426.5,12391.32,3.3655512449639714e-229,1557.2782177422175
57,4,22000,13727,13710.5,13625.8,13487.0,12412.84,2.319768152957005e-298,1546.8262979544813
