instance_number,run_number,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
72,1,5500,5070,4327.5,3721.4,3360.6,2422.16,5.845689912065734e-119,87.0
72,2,5500,3299,3150.5,2922.8,2735.8,2233.36,2.375774879823355e-26,114.0
72,3,5500,2727,2710.5,2672.0,2580.7,2123.54,2.358378271469226e-102,77.0
73,0,5500,3827,3464.0,3059.2,2697.3,1993.02,2.2688767722100402e-29,62.0
75,4,5500,3618,3552.0,2960.2,2540.0,1827.24,8.496972243747203e-94,22.0
73,1,5500,2837,2567.5,2216.6,2035.1,1609.16,4.777425377096078e-56,145.0
73,2,5500,3321,3145.0,3008.6,2908.4,2179.64,4.901055015416002e-136,75.0
73,3,5500,2441,2419.0,2223.2,2043.9,1674.7,1.5129209768023077e-58,163.0
76,4,5500,3530,3453.0,2672.0,2362.8,1775.08,1.1549523541853774e-73,151.0
74,0,5500,3233,3227.5,3164.8,3061.4,2382.48,4.290820687140279e-63,89.0
74,1,5500,3541,3090.0,2511.4,2250.5,1774.8,3.3055132024869982e-80,121.0
74,2,5500,2848,2831.5,2658.8,2503.7,1875.86,9.606883847763011e-86,125.0
75,0,5500,2628,2567.5,2441.0,2342.0,1942.9,2.92169886118455e-106,110.0
74,3,5500,2771,2655.5,2394.8,2235.3,1813.04,3.624329300904861e-74,82.0
77,4,5500,5136,3981.0,3153.8,2800.7,2134.32,7.806695981952313e-24,137.0
75,1,5500,3409,3381.5,3281.4,3003.1,2373.68,6.960267353175594e-107,81.0
75,2,5500,2694,2683.0,2645.6,2558.7,2013.38,3.5147793441167195e-76,15.0
75,3,5500,3618,3167.0,2643.4,2358.4,1692.1,7.570728679737153e-26,125.0
76,0,5500,2958,2952.5,2856.8,2681.8,2121.7,5.616230730838937e-121,55.0
78,4,5500,3134,3128.5,3087.8,2959.1,2165.58,9.451457713176198e-105,95.0
76,1,5500,2925,2716.0,2487.2,2338.6,1824.04,1.0696361901417498e-78,59.0
76,2,5500,2122,2094.5,2049.4,1993.1,1613.6,1.1381565212387471e-76,96.0
76,3,5500,3530,3519.0,3222.0,2922.8,2033.6,1.8872672386974973e-41,32.0
79,4,5500,3860,3007.5,2454.2,2226.5,1752.6,3.7372937517173664e-72,163.0
77,0,5500,2837,2694.0,2537.8,2421.2,1905.52,4.424558590676567e-61,108.0
77,1,5500,2650,2633.5,2597.2,2511.4,2034.68,9.624646512153518e-92,131.0
77,2,5500,5323,5273.5,5045.8,4722.3,3505.42,5.07987565163975e-52,30.0
77,3,5500,3255,3227.5,3107.6,2823.8,2054.5,6.749841529973918e-109,71.0
80,4,5500,2936,2914.0,2817.2,2668.7,2067.66,7.515292026487059e-102,51.0
78,0,5500,3486,3073.5,2654.4,2380.4,1728.1,8.692021926532658e-17,153.0
78,1,5500,3728,3211.0,2859.0,2489.3,1758.14,1.5941188063041481e-52,131.0
78,2,5500,4311,4069.0,3384.8,3101.0,2367.28,9.034900400187417e-90,113.0
78,3,5500,3409,3128.5,2702.8,2480.6,2010.52,7.654737711496889e-101,127.0
79,0,5500,4014,3794.0,3585.0,3151.6,2135.82,4.165099125120026e-65,106.0
79,1,5500,2518,2468.5,2282.6,2084.6,1645.46,3.3055468309613513e-80,140.0
79,3,5500,4091,3733.5,3422.2,3167.0,2290.26,1.5941188063041348e-52,132.0
81,4,5500,2771,2738.0,2632.4,2444.0,1878.86,1.4715100136354388e-75,136.0
79,2,5500,2958,2688.5,2397.0,2160.5,1632.92,1.4103681152770196e-60,125.0
82,4,5500,2485,2435.5,2386.0,2334.3,1888.1,1.4099455677411014e-60,5.0
80,0,5500,2903,2892.0,2777.6,2585.1,1972.48,3.5031972664929344e-94,109.0
80,1,5500,2936,2875.5,2707.2,2515.8,1939.88,8.114650560280004e-97,135.0
80,3,5500,3640,3205.5,2601.6,2258.3,1743.16,4.677951453358197e-58,107.0
80,2,5500,2870,2853.5,2817.2,2699.4,1926.44,1.8791491011067197e-117,20.0
83,4,5500,3409,3392.5,3351.8,3256.1,2562.88,1.219066492546456e-145,42.0
81,0,5500,3695,3156.0,2749.0,2549.9,2003.4,2.990729751391811e-11,107.0
81,1,5500,4861,4156.5,3144.8,2666.4,1932.76,4.424558590672887e-61,82.0
81,2,5500,2309,2281.5,2236.4,2152.8,1741.74,4.2908206871403145e-63,45.0
84,4,5500,3013,2870.0,2757.8,2669.8,2211.58,1.3884733687741893e-61,59.0
81,3,5500,3420,3326.5,3189.0,3009.5,2156.98,1.0215379955212834e-81,68.0
82,0,5500,3475,2974.5,2401.4,2135.2,1651.84,4.7046694987165584e-57,66.0
82,1,5500,3189,2969.0,2755.6,2449.8,1780.14,3.973895149330056e-68,114.0
82,2,5500,2793,2562.0,2364.0,2240.8,1847.94,1.4538913206248928e-58,135.0
82,3,5500,4982,4839.0,4599.2,4422.1,2845.34,1.2222923372008936e-76,25.0
83,1,5500,2903,2738.0,2504.8,2344.2,1897.14,9.316503545918382e-88,104.0
83,0,5500,2881,2875.5,2779.8,2573.0,1944.04,4.290820725091174e-63,43.0
85,4,5500,3442,2925.0,2564.2,2304.6,1725.34,2.4498239195898636e-24,135.0
83,2,5500,4443,3557.5,2678.6,2312.3,1771.98,1.0215173087101772e-81,132.0
83,3,5500,3442,3244.0,2854.6,2599.4,1889.28,4.035349887489992e-67,82.0
86,4,5500,3265,2858.0,2277.8,2005.2,1546.26,9.435321324792454e-88,133.0
84,0,5500,3530,3519.0,3257.2,3011.8,2208.3,9.174621602101588e-89,85.0
84,1,5500,3585,3216.5,2898.6,2689.2,1856.18,1.259143973927421e-68,138.0
84,3,5500,5081,4162.5,3571.8,3131.8,2142.5,6.85420527601342e-108,37.0
84,2,5500,2232,2221.0,2174.8,2111.0,1718.26,1.830222240761814e-43,143.0
85,0,5500,4586,3783.0,2969.0,2552.1,1898.88,1.3256578904231587e-66,115.0
87,4,5500,5136,4817.0,4117.4,3499.2,2397.22,2.686108954928667e-18,84.0
85,1,5500,4795,3733.5,3035.0,2701.6,2056.0,3.461252426628203e-77,144.0
85,3,5500,5268,3981.0,3136.2,2808.3,2099.04,1.0215078481019267e-81,41.0
85,2,5500,3431,3079.0,2751.2,2562.9,2036.58,1.12003217978874e-75,112.0
88,4,5500,3937,3227.5,2713.8,2352.9,1730.14,1.4099455677411014e-60,168.0
86,0,5500,2287,2226.5,2135.2,2057.1,1681.12,8.240143056275704e-96,102.0
86,1,5500,3552,3139.5,2826.0,2645.6,1963.62,6.673994457943857e-52,37.0
86,2,5500,2628,2622.5,2592.8,2541.1,2077.48,8.802842836989896e-111,120.0
86,3,5500,4124,3706.0,2933.8,2455.3,1847.46,4.035349887489992e-67,146.0
89,4,5500,2837,2776.5,2588.4,2386.0,1901.58,9.034900392301617e-90,114.0
87,0,5500,2947,2875.5,2731.4,2604.9,2091.4,2.139341846357329e-109,130.0
87,1,5500,2980,2908.5,2834.8,2718.1,2146.64,1.0373050684548612e-80,125.0
87,2,5500,3992,3667.5,2925.0,2558.7,1893.9,1.2280589530014168e-69,49.0
87,3,5500,2782,2760.0,2705.0,2533.4,1945.54,1.3698563009441327e-68,84.0
88,0,5500,2760,2743.5,2711.6,2626.9,2009.4,3.913376311388837e-69,103.0
90,4,5500,2936,2897.5,2801.8,2600.5,1977.68,1.569841815071985e-53,133.0
88,1,5500,4278,3541.0,3008.6,2747.9,2009.4,1.1920766641894995e-71,132.0
88,2,5500,2925,2754.5,2597.2,2449.8,1955.64,1.0059512051629743e-82,31.0
88,3,5500,2661,2655.5,2588.4,2405.8,1834.7,8.114658990392751e-97,135.0
91,4,5500,3244,3117.5,2940.4,2797.4,2150.5,1.1373529383434079e-74,54.0
89,0,5500,5213,5136.0,4977.4,4684.6,3047.68,1.1200320791936194e-75,1.0
89,1,5500,3079,2798.5,2465.2,2261.7,1758.8,1.3465049975467948e-63,153.0
89,2,5500,4817,4740.0,3505.6,2972.1,2226.72,1.122102968618224e-81,76.0
89,3,5500,2749,2721.5,2645.6,2501.5,1966.68,2.217963259793573e-106,119.0
90,0,5500,3354,2859.0,2520.2,2315.6,1811.52,7.455433312130153e-27,48.0
92,4,5500,4564,4030.5,3431.0,3014.1,2144.64,8.761809051693813e-92,104.0
90,1,5500,2408,2336.5,2267.2,2178.1,1825.46,1.0699567406966849e-78,81.0
90,3,5500,4564,4113.0,3778.6,3477.2,2446.98,3.2055998672347897e-82,58.0
90,2,5500,4091,3337.5,2848.0,2633.5,2043.48,2.6306975657409244e-101,118.0
93,4,5500,2408,2402.5,2306.8,2138.5,1640.14,4.424558590672887e-61,135.0
91,0,5500,3728,3205.5,2808.4,2552.1,1889.96,1.2280589530014168e-69,120.0
91,1,5500,3519,3194.5,2865.6,2569.7,1991.06,3.2115268786040366e-88,75.0
91,2,5500,3288,3134.0,2958.0,2777.6,2209.26,4.777425377094831e-56,53.0
91,3,5500,3277,2782.0,2412.4,2205.6,1728.96,7.687807045220355e-25,120.0
92,0,5500,4487,3766.5,2938.2,2568.6,1874.24,8.626157830274456e-95,145.0
94,4,5500,3607,3453.0,3323.2,3193.3,2540.46,2.585843398276191e-96,114.0
92,1,5500,2408,2358.5,2260.6,2175.9,1816.88,3.85377912075036e-70,122.0
92,2,5500,2815,2798.5,2766.6,2629.1,2095.88,2.4318850863686766e-100,89.0
92,3,5500,2573,2545.5,2467.4,2315.6,1819.74,2.8790935552489097e-89,82.0
95,4,5500,5191,4679.5,3917.2,3054.6,1903.38,9.776999478100481e-91,135.0
93,0,5500,4245,3992.0,3646.2,3368.1,2474.86,8.897307010458523e-91,12.0
93,1,5500,3959,3882.0,3723.6,3561.9,2832.56,3.255173218589986e-81,72.0
93,2,5500,3805,3772.0,3169.2,2908.5,2348.54,3.0369802202321633e-10,31.0
96,4,5500,2749,2743.5,2526.8,2353.0,1845.0,3.680378139594036e-73,46.0
93,3,5500,2815,2809.5,2586.2,2411.3,1778.18,1.0215078481019267e-81,88.0
94,0,5500,4465,4085.5,3092.2,2698.4,2020.96,1.2470872093918204e-68,118.0
94,1,5500,2254,2226.5,2177.0,2106.6,1708.46,1.4992067053616234e-56,48.0
94,2,5500,4839,4608.0,4104.2,3753.0,2324.42,1.774901398738528e-45,35.0
94,3,5500,2727,2617.0,2491.6,2377.1,1939.32,2.9236175312160515e-88,105.0
97,4,5500,3211,3018.5,2852.4,2651.1,1914.52,1.545934554191377e-54,132.0
95,0,5500,5070,4030.5,3193.4,2826.0,2111.44,3.514779344116728e-76,18.0
95,1,5500,4443,3381.5,2643.4,2334.3,1765.8,6.799612065419205e-33,114.0
95,2,5500,2826,2815.0,2775.4,2541.1,1958.5,2.4694932404848677e-99,51.0
95,3,5500,5136,4591.5,3204.4,2716.0,2059.06,3.624329300904861e-74,142.0
98,4,5500,4828,4041.5,3028.4,2599.4,1936.76,1.1029750321891527e-76,127.0
96,0,5500,3321,3233.0,3028.4,2755.6,1984.54,1.976185816757096e-38,38.0
96,1,5500,3838,3205.5,2764.4,2555.4,1867.04,4.161128977844393e-65,29.0
96,2,5500,3651,3183.5,2691.8,2485.0,1903.9,2.565247350336567e-21,89.0
96,3,5500,3200,3090.0,2687.4,2502.6,1957.7,7.177141358379005e-105,92.0
99,4,5500,3343,3222.0,2993.2,2865.6,2346.14,2.7076753779564197e-93,89.0
97,0,5500,4949,4938.0,4665.2,3995.1,2387.34,1.1661419786145461e-73,67.0
97,1,5500,2771,2688.5,2595.0,2467.1,1904.78,2.710523980251066e-93,127.0
97,3,5500,3794,3079.0,2606.0,2350.8,1841.98,1.6692256987506201e-49,65.0
97,2,5500,4619,3783.0,2799.6,2380.3,1709.92,1.0895853509085704e-77,89.0
98,0,5500,2408,2402.5,2368.4,2287.0,1894.52,2.3162333299705253e-104,79.0
98,1,5500,2683,2677.5,2544.4,2384.9,1837.84,6.799612065419205e-33,24.0
98,2,5500,3585,3563.0,3327.6,3146.1,2479.22,5.401473514771554e-48,18.0
98,3,5500,2617,2611.5,2581.8,2489.4,1956.14,1.7910507467768363e-120,85.0
99,1,5500,3904,3750.0,3347.4,2809.5,1967.96,3.85377912075036e-70,44.0
99,0,5500,5004,4888.5,4060.0,3340.6,2233.24,1.0059512051629743e-82,76.0
99,2,5500,3112,2969.0,2735.6,2593.5,1973.46,2.2688767722100402e-29,79.0
99,3,5500,2243,2204.5,2130.8,2077.8,1785.84,1.325998941228899e-64,143.0
