0.0038019999999978626,0.015160999999997982,0.0174499999999973,0.02102599999999577,0.02426999999999646,0.026138999999995916,0.5147889999999995,0.5433370000000002,0.8521059999999991,12.15988799999999,
12.162670999999984,12.251522999999981,12.65410299999997,16.15690399999991,19.35406199999988,19.354411999999883,22.272003999999857,23.56462599999987,25.524691999999863,29.724062999999838,
29.726971999999854,29.729998999999857,29.73702399999988,29.89850099999989,29.9031269999999,35.97885899999985,79.40814699999977,2087.853231000007,2094.7991800000063,
124.78941399999958,126.90887699999966,129.60583499999964,
129.88547999999992,131.0584750000001,133.89498500000016,135.06345600000026,138.50516200000018,140.78060100000016,159.1130280000003,231.00677399999995,276.94715299999973,285.5120349999998,
285.51534899999956,285.51641699999954,285.5188749999995,285.5246369999995,287.79830199999975,287.80033299999974,291.3686739999997,293.4767739999997,299.2048669999996,302.01215399999944,
302.0172549999995,302.01773099999946,303.14171099999925,311.1364789999997,319.74607699999956,426.34230699999955,538.0296959999998,538.0299869999999,538.03019,539.1938889999999,
544.2296709999996,544.7684279999993,551.0219709999989,552.8179579999984,581.325902999998,590.4582229999979,591.2536629999979,596.8643969999982,632.4784979999976,825.5132129999968,
825.5154019999966,825.5173229999964,825.5207699999962,825.5326849999964,826.7911029999959,827.4377299999961,827.4381379999961,828.0865689999961,830.0357109999961,853.2888279999952,
853.3011449999951,853.3018999999953,857.9097269999945,860.6288619999945,869.4486869999946,878.8195129999942,916.2170739999959,967.8088229999956,1192.9474229999937,1203.7584429999938,
1203.7598649999943,1204.5049249999947,1206.0062929999945,1206.0068389999944,1210.720283999994,1213.963920999994,1224.3733459999924,1232.824228999992,1241.6608139999923,1284.102025999991,
