episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.033809918713674156,0.006632312021427878,0.06098752540592044
1,0.09459471308622167,0.0352557570166517,0.15393366915579162
2,0.15889050808320468,0.07890333908815812,0.23887767707825125
3,0.20769190046975136,0.13295628387776215,0.2824275170617406
4,0.25769645030624205,0.18080246160605737,0.3345904390064267
5,0.23885633592360248,0.16093743109411845,0.3167752407530865
6,0.23413234978004058,0.1565717072412857,0.31169299231879544
7,0.24556887597305252,0.17098672121808572,0.3201510307280193
8,0.23426362296238842,0.15933547472406734,0.3091917712007095
9,0.24397509372271406,0.16538977050438303,0.3225604169410451
10,0.25089292465981866,0.17245775049869355,0.32932809882094377
11,0.26973700083926316,0.19196833844847938,0.34750566323004695
12,0.25716885821294616,0.1813555523346546,0.3329821640912377
13,0.22256568165722582,0.14737356703457505,0.2977577962798766
14,0.25488482815780833,0.1784025857511114,0.33136707056450526
15,0.26188951965017176,0.18644818907529134,0.33733085022505216
16,0.22021239828534644,0.14787030480986224,0.29255449176083065
17,0.23880096632986714,0.1622941606381813,0.31530777202155297
18,0.24332299592837994,0.16722156142535327,0.3194244304314066
19,0.22654587697776263,0.1471785920634336,0.30591316189209167
20,0.23733686017960665,0.15949955916233194,0.31517416119688135
21,0.2514421752768936,0.17479468663203407,0.32808966392175315
22,0.2468440473362616,0.17031742925341856,0.32337066541910464
23,0.2399824163281191,0.1630661310981102,0.316898701558128
24,0.25553440111097464,0.17959783563449344,0.33147096658745584
25,0.25007102407917325,0.17831284368353884,0.3218292044748077
26,0.2635270801070222,0.1841520491287575,0.3429021110852869
27,0.25891996739318573,0.1799036367813173,0.3379362980050542
28,0.22540299969848135,0.1484423895041036,0.3023636098928591
29,0.24731279431139086,0.16936484981773842,0.3252607388050433
30,0.23672549097947573,0.16008764244440007,0.3133633395145514
31,0.26136694424185997,0.181730831465336,0.34100305701838396
32,0.23015049629467982,0.1516686694374732,0.30863232315188643
33,0.22512187639176742,0.15325186140874933,0.29699189137478554
34,0.2590869817147407,0.18129524151455723,0.3368787219149242
35,0.2391299706325211,0.16451419608160578,0.3137457451834364
36,0.24443718198135228,0.16726822374200456,0.3216061402207
37,0.2617035607050331,0.18464317292364904,0.3387639484864171
38,0.2580274498030326,0.17888412960547992,0.33717077000058526
39,0.23882248184053612,0.1599338127919654,0.31771115088910684
40,0.21374058458703735,0.13546533473864764,0.29201583443542706
41,0.24235835733935315,0.16624562484275157,0.31847108983595473
42,0.23482076598055118,0.1552401923640112,0.31440133959709116
43,0.23665302457961285,0.16164855220420477,0.31165749695502093
44,0.2526510132110195,0.17366469187671274,0.3316373345453263
45,0.25463321562846003,0.17625362873781203,0.33301280251910803
46,0.2622805258451211,0.18396071696767302,0.34060033472256923
47,0.25019248980042896,0.17220332325644058,0.3281816563444173
48,0.22146158725243728,0.1434957373106581,0.2994274371942165
49,0.2546135505238127,0.1744840115850027,0.33474308946262266
50,0.2398167532036247,0.1632124239754314,0.316421082431818
51,0.23783690588015508,0.16286734215860932,0.31280646960170083
52,0.25125848523908983,0.17699817136326657,0.3255187991149131
53,0.26001532375734937,0.18209052999362496,0.3379401175210738
54,0.23678921248848014,0.1592445282512689,0.3143338967256914
55,0.2588425105286518,0.17947599564025285,0.3382090254170508
56,0.22582325594163696,0.14678734038426952,0.30485917149900443
57,0.25186149171346345,0.1778431226329382,0.3258798607939887
58,0.21012198531109041,0.1302656137475287,0.2899783568746521
59,0.24280694314904136,0.16334859949539254,0.3222652868026902
60,0.2088792697342649,0.13580361760933868,0.28195492185919113
61,0.22376651583226248,0.14619928764318635,0.3013337440213386
62,0.21417132149160742,0.13850056887061124,0.2898420741126036
63,0.24002438902745554,0.16014413463918514,0.31990464341572594
64,0.24156504089642164,0.1620196531047734,0.3211104286880699
65,0.2528279929014607,0.174399103390442,0.33125688241247936
66,0.2154724318604363,0.1401607999019414,0.2907840638189312
67,0.2497280165546318,0.1696029680873454,0.32985306502191825
68,0.23593410310224766,0.15705241254053814,0.3148157936639572
69,0.21165267848092556,0.13694253464932052,0.28636282231253063
70,0.23282935698822363,0.1555356055037439,0.31012310847270336
71,0.22134137237938653,0.14433864224554888,0.2983441025132242
72,0.23719262136215613,0.15987280558138584,0.3145124371429264
73,0.21265946277699824,0.13759184003971717,0.2877270855142793
74,0.23061658093399703,0.15099556567748978,0.3102375961905043
75,0.25100701751442406,0.17329197966999643,0.3287220553588517
76,0.230962164813293,0.15373135620472905,0.308192973421857
77,0.22845572599153094,0.15187266395892238,0.30503878802413953
78,0.24016253139221602,0.16286996603281084,0.3174550967516212
79,0.2191463530939166,0.1443374021101128,0.2939553040777204
80,0.21906678527925036,0.1405104836911639,0.29762308686733685
81,0.23676475027213625,0.15666782488007186,0.31686167566420065
82,0.21459471471300146,0.1405850476436623,0.2886043817823406
83,0.20290441029479842,0.12843983125348446,0.27736898933611237
84,0.22639290370545576,0.14968375887008661,0.3031020485408249
85,0.23334776507554966,0.15686553005309817,0.30983000009800116
86,0.25156860144086085,0.17244558917289363,0.33069161370882805
87,0.23909843740141962,0.16100584301232243,0.3171910317905168
88,0.23846722850051263,0.16083637727873426,0.316098079722291
89,0.24329187900490576,0.1607831349909875,0.325800623018824
90,0.24102385327593565,0.1594715588106872,0.3225761477411841
91,0.2414440331891535,0.16342575348092075,0.31946231289738625
92,0.2507797070898747,0.17402928739709336,0.32753012678265603
93,0.2501835531820263,0.1707183558456238,0.3296487505184288
94,0.2249853624773908,0.1455686414316985,0.30440208352308307
95,0.22891663191664388,0.14839963385067875,0.30943362998260904
96,0.2172070384651583,0.13948707385675957,0.294927003073557
97,0.23329958475449855,0.15428124399991594,0.31231792550908116
98,0.23149028102117983,0.15569695761277036,0.3072836044295893
99,0.25112709628720836,0.17220498068716217,0.33004921188725456
