instance_number,run_number,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
24,2,22000,21228,21030.0,20124.666666666668,18721.5,13735.791666666666,5.906693211081276e-39,968.572894980247
25,0,22000,21328,20932.0,19597.333333333332,17847.5,13868.5625,2.1158671578618057e-29,857.7422167901364
25,3,22000,21635,20832.5,19249.0,17927.25,13364.270833333334,1.1285298780899793e-221,951.5214449861262
25,1,22000,21569,20837.5,19234.0,17963.0,13216.5625,1.4073336422155916e-289,925.7040793678502
25,2,22000,21789,21712.0,21262.0,19730.125,13787.75,3.468564882147222e-122,1109.254765882621
28,4,22000,19810,19293.0,18672.333333333332,17236.5,13073.479166666666,1.5510261049110958e-133,967.2207355570298
26,3,22000,21482,21415.5,18258.0,15997.875,12340.166666666666,1.1587249842538825e-152,1062.273261044405
26,0,22000,21998,21514.5,19318.0,18075.625,13855.104166666666,2.253573544135927e-226,954.0604256515378
26,2,22000,21503,21487.0,21279.666666666668,20831.125,15686.895833333334,9.012327020074323e-168,891.794505618933
26,1,22000,21647,21415.5,20961.333333333332,19423.125,14500.708333333334,6.781527786281195e-30,856.342374477388
27,1,22000,14585,14535.5,14317.333333333334,14148.875,12498.375,3.5222048849616067e-121,952.474313776416
27,0,22000,21581,21185.0,17004.333333333332,16825.375,12975.166666666666,2.6580566143514602e-21,992.9412916088606
29,4,22000,21944,21559.0,19861.0,17415.625,13950.166666666666,3.000526702467735e-90,799.6922814212975
27,3,22000,14101,14095.5,13895.666666666666,13670.375,11933.125,1.384780578695134e-58,998.0935207791431
30,4,22000,20162,20129.0,18919.0,17561.25,14148.604166666666,6.876658094394499e-187,902.1664782590242
28,0,22000,15585,15579.5,15394.666666666666,15145.625,13364.708333333334,6.0754225043773e-160,878.8302720043497
27,2,22000,21338,20535.0,18283.666666666668,16124.25,12498.0,2.1554664148825694e-153,994.415443400631
28,1,22000,21185,20184.0,17990.333333333332,17098.0,13720.375,2.228741448554711e-108,902.1093643414414
28,2,22000,13848,13842.5,13649.666666666666,13426.625,11517.1875,2.9223362573147987e-159,1050.4524031659855
31,4,22000,20492,20228.0,19582.333333333332,18422.5,13611.729166666666,8.094376398302582e-175,990.2140132231841
28,3,22000,20238,19776.0,18995.333333333332,16957.5,12729.3125,5.496593155948521e-92,1066.1362760237541
29,0,22000,18511,18401.0,16406.666666666668,15149.5,12679.604166666666,2.0927408465201573e-189,976.3254397025885
29,1,22000,21822,21635.0,19615.333333333332,18507.375,13968.041666666666,1.396124339610005e-214,869.554853060528
32,4,22000,19941,19809.0,16531.333333333332,15112.375,12896.916666666666,5.540724594844597e-167,973.238385265131
29,2,22000,20777,20750.0,17712.0,15822.0,12676.895833333334,5.134110690402005e-55,1059.1914138165478
29,3,22000,21625,21394.0,18709.333333333332,17074.625,13905.604166666666,4.502474816867031e-105,759.6012468497678
30,3,22000,21801,21305.5,17979.666666666668,15996.625,12866.770833333334,9.506554457774345e-89,904.0025872536725
30,1,22000,21669,21575.0,18280.0,16553.125,13634.125,2.363475920927687e-146,972.5994450671875
30,0,22000,21492,19809.5,14893.0,14730.25,12732.145833333334,8.9682901523863e-136,894.783335249284
30,2,22000,21602,20821.5,19531.0,18735.625,13656.395833333334,1.4622939349060162e-179,980.7226701640225
33,4,22000,21603,21361.0,19838.666666666668,19009.25,14414.25,1.3431408034565833e-141,871.1077135187186
31,1,22000,20921,20904.5,18255.333333333332,16774.75,13800.395833333334,1.9816432732104014e-234,887.0867787758344
31,0,22000,20359,20304.0,18970.333333333332,17578.25,13600.145833333334,1.5784921890828046e-206,953.5082931865287
31,2,22000,21812,21300.5,20352.0,19098.875,15058.791666666666,4.311672443864589e-65,845.7214073727416
32,0,22000,21966,21933.0,21093.333333333332,18625.875,14554.020833333334,2.2075047631026359e-110,825.1634949103949
31,3,22000,21086,20965.0,19564.333333333332,18623.375,14727.395833333334,0.0,819.6441570044539
34,4,22000,20228,20194.5,19776.333333333332,18277.875,13862.854166666666,1.5509986707828545e-133,882.122223220718
32,3,22000,19754,19127.5,17436.666666666668,15009.375,12262.229166666666,1.6157724564649017e-280,1093.1910604786196
35,4,22000,21372,20959.5,20432.666666666668,18692.875,14346.416666666666,2.53969074372001e-94,883.0900643095805
32,1,22000,20162,19117.0,16950.0,15944.875,13815.625,2.40648772913844e-103,868.4960084947932
32,2,22000,20976,20882.0,20770.0,20102.625,15147.916666666666,3.3638870562621587e-123,932.9446050863012
33,1,22000,21976,21701.5,18247.666666666668,17372.0,14456.770833333334,1.2320817950771025e-148,880.9200142448744
33,0,22000,16520,16487.0,16311.0,16019.875,12770.833333333334,1.64459445703454e-173,982.0161053240206
33,3,22000,20249,20150.0,17954.666666666668,16214.0,12973.229166666666,7.36252808791707e-223,1036.6643474294417
33,2,22000,21987,21717.5,17264.333333333332,15677.375,11796.104166666666,2.575317164576287e-251,1032.086667532465
34,1,22000,21724,20871.0,19361.666666666668,16486.25,12459.5625,1.9668676254617116e-42,1055.9015997345336
34,0,22000,20536,20436.5,18247.0,16233.0,13592.645833333334,3.5069360121505073e-122,926.6020715406797
34,3,22000,21426,21156.5,20080.666666666668,18505.625,13489.020833333334,5.294132572065936e-53,985.2337915503157
36,4,22000,21966,19540.5,17063.333333333332,16524.5,13577.625,7.49166388269786e-29,966.4154433352226
37,4,22000,19919,16999.0,13954.333333333334,13779.0,11930.145833333334,4.828431320601947e-59,1043.2852956252268
34,2,22000,21360,21162.0,17580.0,15835.375,11982.5,9.43694272218664e-165,1035.5454999385927
35,3,22000,20403,19815.0,18639.333333333332,17088.25,13837.583333333334,1.0640470032849577e-199,872.9849778918405
35,1,22000,17434,16438.5,14712.666666666666,14548.75,12775.020833333334,5.629294656977879e-49,904.7321687930537
35,0,22000,19579,19529.5,18963.0,17796.625,14380.270833333334,3.29948710987038e-309,893.3231718927289
35,2,22000,21361,20184.0,16297.333333333334,15761.75,13935.9375,5.316882801993248e-120,828.044114314562
36,0,22000,18786,18043.5,17066.333333333332,16193.0,12784.0625,5.907647557770274e-120,1047.9454925719965
36,1,22000,21416,21223.0,20198.0,19137.0,14714.0,2.2813790717892996e-182,858.5269814055924
38,4,22000,19381,19084.0,17870.333333333332,16985.625,14020.8125,1.7349586004937155e-92,900.5125011368115
36,3,22000,21537,21454.5,20979.333333333332,20295.25,14947.354166666666,6.136715418308703e-42,920.4448213168952
39,4,22000,21372,20568.5,15728.333333333334,14386.625,11976.895833333334,1.5273783603124143e-134,1070.5099897055366
36,2,22000,20414,20282.5,17920.666666666668,16664.5,13556.895833333334,5.755845626255077e-88,986.959590069634
37,2,22000,19953,19804.5,18056.333333333332,17778.125,14007.0,2.558424806830379e-18,928.3895530448239
37,3,22000,21020,20480.5,19431.333333333332,17719.25,14171.979166666666,1.1574380718915526e-117,846.62257859728
37,0,22000,21471,21410.5,19707.0,17348.375,14186.645833333334,1.214969541544373e-133,856.3542093638154
37,1,22000,21778,20579.5,18321.333333333332,17034.875,13217.0625,5.61417963684882e-91,961.0347613439943
40,4,22000,20469,20332.0,19486.666666666668,18021.875,13877.375,3.4725907021212134e-156,985.4150601959338
38,1,22000,20557,16751.5,12806.666666666666,12564.75,11106.229166666666,2.0793497736517246e-37,1071.8400780414531
38,2,22000,21701,21673.5,17455.0,16024.25,13579.354166666666,3.248618126582277e-229,951.2556170955665
38,0,22000,21581,21427.0,18287.666666666668,17611.875,14405.333333333334,1.436439912978318e-138,939.7211703908778
41,4,22000,21822,21805.5,21594.666666666668,20447.375,14305.729166666666,2.2646736757989734e-258,898.7987718712802
38,3,22000,21756,19655.5,16175.333333333334,15523.25,12783.479166666666,4.849180314178634e-126,1018.5589119810069
39,3,22000,21448,21354.5,20817.666666666668,20018.125,14648.1875,1.1065880965744871e-155,945.4732265757787
39,2,22000,20767,20739.5,20425.333333333332,20171.125,15188.270833333334,3.1418407756386183e-204,1063.8496218678088
39,1,22000,19226,19039.0,17293.666666666668,16498.25,12972.895833333334,1.558244382010074e-99,1060.9990748288635
39,0,22000,20172,19946.5,19413.333333333332,17616.25,12807.791666666666,5.730614528545003e-90,1040.658214527729
42,4,22000,21976,21393.0,18962.333333333332,16954.625,13239.979166666666,2.0110843559065428e-81,954.7296725820636
40,1,22000,15454,15415.5,15186.0,15082.25,13588.5,3.286273028124186e-49,870.7885636795144
40,0,22000,20370,20271.0,17433.666666666668,15691.75,13223.916666666666,9.66240608248078e-207,921.4428830098274
43,4,22000,21932,21673.5,19662.666666666668,17553.0,12739.791666666666,9.194452607666857e-133,939.2810448753486
40,3,22000,21185,21113.5,20934.666666666668,18388.875,13323.375,6.284702636147858e-186,957.2575285946605
40,2,22000,20986,20975.0,19043.333333333332,17293.25,12614.979166666666,3.008014465223181e-132,1044.9268413582174
41,0,22000,21999,21669.0,19934.666666666668,18920.0,14103.25,8.033807309824369e-170,922.4949212081983
41,3,22000,21371,20518.5,16876.333333333332,15541.625,13090.6875,1.2690727463399748e-111,893.5606379294727
41,1,22000,19380,19187.5,16843.0,15762.625,13654.770833333334,3.0455156144511433e-205,900.4210522453767
44,4,22000,21416,20195.0,17511.0,15842.625,13305.729166666666,1.128950579300882e-120,892.8147913923673
41,2,22000,20370,19435.0,17616.333333333332,16210.875,13255.5625,3.250012489066319e-278,970.3013762142505
42,1,22000,21834,20877.0,19340.0,19014.5,14476.041666666666,0.0,918.4583048002344
42,0,22000,21273,20283.0,15977.666666666666,14986.0,12963.3125,2.4567091185060384e-219,942.6533595927212
45,4,22000,21767,21613.5,20407.666666666668,18713.875,14490.1875,1.1727254137548994e-42,871.2826240609176
42,2,22000,21823,21278.5,19604.666666666668,17699.125,14580.458333333334,1.257794313289464e-264,833.06065747961
42,3,22000,21735,21399.5,19205.0,17953.25,14376.770833333334,3.72876687090454e-238,889.5983978652224
43,1,22000,19534,19523.0,19219.0,17229.875,13263.875,2.0913865046401185e-38,989.5621288845595
43,0,22000,20470,19513.0,17565.333333333332,17008.5,13151.291666666666,6.4774390031042865e-114,974.9915177581671
43,3,22000,21735,21691.0,20806.666666666668,18614.5,13004.666666666666,1.298981940765924e-186,1018.8866479408529
43,2,22000,21801,21652.0,20660.666666666668,20062.875,14592.770833333334,4.878038781100567e-208,1015.4088982740083
46,4,22000,21207,19463.0,17312.0,16196.125,13989.5625,0.0,846.7182068182161
44,0,22000,21537,21328.0,17000.666666666668,15841.375,13105.666666666666,6.412742975302723e-232,945.153494271037
44,3,22000,21811,20892.5,18684.0,16412.0,12465.3125,6.7921971236633995e-282,1040.091805960504
44,1,22000,18380,18286.5,16700.0,15024.625,12240.0,3.165072731546348e-11,1094.2796404992662
44,2,22000,21581,21355.0,19871.333333333332,18653.0,13862.354166666666,1.1172337195079626e-153,968.9836888158599
45,1,22000,21537,21471.0,21086.0,18147.625,14276.1875,9.287212377365518e-15,913.3934822428612
47,4,22000,21658,21009.0,19167.666666666668,17955.875,13972.208333333334,3.367761576094598e-277,887.3763461533272
45,0,22000,20821,19710.0,16069.666666666666,14950.5,12769.0,1.5135300730776244e-24,976.7487065669865
45,2,22000,21438,21273.0,20312.0,19248.875,15281.9375,4.554012916579492e-288,854.6449378118864
45,3,22000,21261,20837.5,18812.0,16627.625,12902.583333333334,1.6472777014453143e-95,986.0443214334165
48,4,22000,21460,21108.0,18621.666666666668,16883.5,13701.770833333334,4.849180314178634e-126,939.440674283183
46,0,22000,21459,21454.0,21364.0,21107.125,14831.25,1.6605034820631737e-170,869.683426239782
46,2,22000,21559,21481.5,20543.0,19856.0,14438.729166666666,4.622682904699827e-104,942.927787641179
46,3,22000,21130,21069.5,19417.0,18512.75,14010.895833333334,2.047683152554298e-38,866.2347462831887
46,1,22000,21943,21640.5,20835.666666666668,19607.25,14183.833333333334,4.29988574094605e-108,950.1513545427289
49,4,22000,21812,21619.0,21327.666666666668,19947.25,14427.4375,1.5993407772787114e-131,993.6486654821763
47,0,22000,20767,20596.5,19810.0,18186.125,14272.729166666666,7.865926189490129e-170,852.1765719729426
47,1,22000,21789,21723.0,21132.666666666668,19961.625,13763.729166666666,1.1053052144716126e-121,1017.0406929552839
50,4,22000,20151,20046.5,18625.666666666668,17406.5,14617.645833333334,0.0,796.2189337912349
47,2,22000,20832,20826.5,19955.666666666668,18743.5,13505.145833333334,1.0423459765965442e-82,939.6184738329109
47,3,22000,21701,21514.0,19864.666666666668,17888.375,13373.666666666666,1.3502893326884343e-258,943.681897425875
48,0,22000,21064,20987.0,20433.0,19070.0,14894.104166666666,9.932333605547643e-12,977.8916785281516
48,2,22000,20701,20337.5,19769.0,17656.0,13215.854166666666,3.5341469998895526e-229,903.4214407552329
48,3,22000,19194,17373.5,15498.0,15200.625,13530.0625,8.36411519862432e-254,840.0604103415342
51,4,22000,21965,21926.5,21294.666666666668,19791.625,13974.6875,3.2739862501355395e-202,953.945256064785
48,1,22000,21768,21630.5,19025.0,17293.375,13957.604166666666,3.078232921708373e-238,936.0536632741583
52,4,22000,21680,21520.0,16729.666666666668,15668.125,13512.041666666666,4.0560452747712926e-37,885.6218236447577
49,3,22000,20778,20513.5,19871.333333333332,16607.125,13484.395833333334,1.385004318224688e-139,954.3508679159249
49,0,22000,21867,21570.0,20774.0,18823.375,13747.979166666666,1.0584654504771278e-81,925.1624081881708
49,2,22000,21988,21735.0,18207.666666666668,16648.75,14168.1875,2.49979881280332e-25,814.8057450728783
50,3,22000,21393,19605.5,14188.333333333334,14004.125,12325.0,2.9751022703598834e-132,920.1113209070406
49,1,22000,21713,20954.0,18160.0,16946.625,13802.8125,2.406098974803663e-22,995.9337901944318
50,0,22000,21020,19639.0,17066.666666666668,15737.875,13667.041666666666,1.0841655417078607e-306,858.0314755782297
50,2,22000,19370,18391.0,16414.666666666668,15625.75,13671.6875,7.357404728957132e-73,879.1630621805914
50,1,22000,21602,21492.0,18057.0,16479.0,13548.5,9.633414287740992e-282,918.329866068968
53,4,22000,21789,21723.0,20315.666666666668,19248.5,14280.333333333334,2.1025173834914225e-155,930.9846057104619
51,1,22000,19589,19303.0,18093.0,16309.625,13279.395833333334,1.9595864866723005e-34,1057.9941336662037
51,0,22000,20744,18929.0,16241.333333333334,14894.75,12446.854166666666,1.058979792676747e-151,944.2626401493156
51,2,22000,21823,21696.5,20480.666666666668,19010.75,13487.541666666666,4.323375586215946e-209,1043.5723613557518
51,3,22000,21680,20299.0,17364.333333333332,15757.5,13452.25,6.644115157915004e-181,936.8005376913624
54,4,22000,20513,19583.5,18262.333333333332,16991.0,13699.604166666666,4.141504475853107e-69,857.0279696847634
52,0,22000,19634,19628.5,19450.0,19059.875,14267.979166666666,3.2500124890663185e-278,975.3450166084777
52,3,22000,20942,20332.0,17422.666666666668,16095.75,13685.541666666666,6.832655594139174e-35,894.131381196581
55,4,22000,20305,18099.0,15779.333333333334,15571.375,13795.916666666666,5.860594132482312e-45,816.9978940735841
52,2,22000,21657,21486.5,20216.0,17291.875,13381.541666666666,5.134110690406186e-55,956.7814549102565
52,1,22000,21372,20470.0,18204.0,17483.125,14065.5,1.2320817950771025e-148,838.0424894981155
53,0,22000,21438,18495.0,15493.333333333334,15342.25,13613.916666666666,2.6864822171160528e-210,856.8592830443928
53,3,22000,20029,19473.5,17777.666666666668,15603.0,12818.5625,1.1254750091461005e-77,951.3427172498601
53,1,22000,21635,21184.0,19699.333333333332,18640.5,13975.520833333334,1.765907115618874e-166,931.4250376846068
56,4,22000,20635,20420.5,18497.0,16809.0,13477.166666666666,1.504117765860582e-135,938.9443654137848
