episode_number,average_return,average_return_lo,average_return_up
41,0.20076810511051357,0.12727036554222748,0.27426584467879966
42,0.23068009361014713,0.15277085353902126,0.308589333681273
43,0.1991349812972475,0.12626802021890693,0.27200194237558806
44,0.20317305192677992,0.12879659633568652,0.27754950751787333
45,0.1886942343209114,0.115428938759719,0.2619595298821038
46,0.24751393291163631,0.16805562792614187,0.32697223789713076
47,0.2250167644165221,0.14912254854234075,0.30091098029070346
48,0.24189200616500986,0.1622363641620248,0.3215476481679949
49,0.18420196798132998,0.11272206649622492,0.25568186946643506
50,0.17313245820414963,0.10397430697625572,0.24229060943204356
51,0.20946054781204274,0.1348915583504193,0.2840295372736662
52,0.2378756962842642,0.15959350333022723,0.3161578892383011
53,0.15770016810958104,0.09037814681813476,0.2250221894010273
54,0.2609586655621953,0.17915300761823877,0.3427643235061519
55,0.20271117765387373,0.12849300492572693,0.2769293503820205
56,0.21045014786670285,0.13549907029563862,0.2854012254377671
57,0.2551416859157718,0.17525137789310571,0.33503199393843786
58,0.28428029184137643,0.201290442787159,0.36727014089559384
59,0.2419137669137966,0.16230269882341808,0.3215248350041751
60,0.2566167651943973,0.17619777305887693,0.33703575732991764
61,0.1863768997622795,0.11399720326960341,0.2587565962549556
62,0.26774328248712786,0.1878419863433767,0.34764457863087905
63,0.2378162483984888,0.1595523153909288,0.3160801814060488
64,0.22010402625103315,0.1437796777623715,0.2964283747396948
65,0.20079626948237259,0.12729450637296838,0.27429803259177676
66,0.19714713922199412,0.12283813798182446,0.27145614046216376
67,0.21279720636822252,0.13701001389868966,0.2885843988377554
68,0.18133970631295732,0.11103796194287116,0.25164145068304344
69,0.2465524972288352,0.16743297586932898,0.32567201858834144
70,0.19080737579078796,0.11889984231752045,0.2627149092640555
71,0.22638199937116635,0.14998720071729135,0.3027767980250413
72,0.24968246106951344,0.16952936019490178,0.3298355619441251
73,0.24269295694294526,0.16484767456462038,0.3205382393212701
74,0.23426977598475024,0.1572118549837967,0.3113276969857038
75,0.19363195032217193,0.12065595483809766,0.2666079458062462
76,0.24630840000758883,0.16720665214708844,0.3254101478680892
77,0.24303197219145342,0.1629856334595267,0.32307831092338013
78,0.2356437569877644,0.15599803258015046,0.3152894813953784
79,0.2269112847239489,0.15029369942383147,0.3035288700240663
80,0.19460590861987387,0.12123941216731841,0.2679724050724293
81,0.21304314779174136,0.13712244251434652,0.2889638530691362
82,0.24654637823700667,0.16737460257626596,0.3257181538977474
83,0.19636579345386415,0.12237825220525009,0.27035333470247824
84,0.23812163770778302,0.15971330839748105,0.316529967018085
85,0.20954816006967722,0.13495527406819252,0.2841410460711619
86,0.21221409389846793,0.138784666303141,0.28564352149379485
87,0.2884210203175488,0.20617501233198388,0.3706670283031137
88,0.19208974459491387,0.1197185004990901,0.26446098869073764
89,0.21381808993679896,0.13764082514879888,0.28999535472479904
90,0.21159779245600358,0.13626134966795106,0.2869342352440561
91,0.16865690110703913,0.0989592403719437,0.23835456184213455
92,0.22215209906633088,0.14511805779479287,0.2991861403378689
93,0.19337833033579593,0.1204936238908879,0.26626303678070395
94,0.2003938430952418,0.12703215259073963,0.27375553359974397
95,0.21930703872594498,0.14329412301503958,0.2953199544368504
96,0.2537545035260246,0.17427709144352777,0.3332319156085214
97,0.2036662097136025,0.12911558704307752,0.2782168323841275
98,0.2641848836264411,0.1833889343925155,0.34498083286036674
99,0.22682823188711435,0.1502930966932642,0.30336336708096445
100,0.26479556430010204,0.18382713109043847,0.3457639975097656
101,0.23400266998039732,0.154963919548814,0.31304142041198063
102,0.26415360011252476,0.18337179016963334,0.34493541005541617
103,0.23032321960917848,0.15252425949484538,0.3081221797235116
104,0.17990231417132052,0.11019668433488534,0.2496079440077557
105,0.24346022052514565,0.16532935334993148,0.3215910877003598
106,0.2385991537376474,0.16004179027670712,0.3171565171985877
107,0.24871334682385524,0.16884899425910832,0.32857769938860215
108,0.28826453535393687,0.20601234706713745,0.3705167236407363
109,0.22040145236622638,0.14398203814503213,0.29682086658742063
110,0.17224639679532594,0.10337163279376044,0.24112116079689144
111,0.20035615595825312,0.1270630821380092,0.27364922977849704
112,0.2091974050605371,0.1347791673833729,0.28361564273770135
113,0.13358155430531177,0.06994643417405437,0.19721667443656915
114,0.19572538883731552,0.12195953014786813,0.2694912475267629
115,0.20803567828530686,0.13401100801082463,0.2820603485597891
116,0.2340912456411078,0.1570881048879266,0.311094386394289
117,0.29284597352218145,0.2092363707579124,0.3764555762864505
118,0.18467180544833717,0.11296314959695379,0.25638046129972053
119,0.20388086762320498,0.12920962591456775,0.2785521093318422
120,0.20107805384060767,0.1274827696606042,0.2746733380206111
121,0.1948000807204745,0.1213639070553485,0.2682362543856005
122,0.14786619981057966,0.08255157736432216,0.21318082225683715
123,0.20662033152370063,0.13308072441501073,0.2801599386323905
124,0.17203658293776716,0.10324778235708532,0.240825383518449
125,0.2374435459542457,0.1592944138409578,0.31559267806753355
126,0.26924012251454005,0.18886384993674443,0.34961639509233566
127,0.19240125289603668,0.11992308020593344,0.2648794255861399
128,0.18397807193784163,0.11258180271991744,0.25537434115576585
129,0.19090441286862447,0.11901693566509815,0.2627918900721508
130,0.23622849028506862,0.15850885249750069,0.31394812807263656
131,0.27568654373363993,0.19326166539189038,0.3581114220753895
132,0.20277062553964917,0.12853207978333026,0.2770091712959681
133,0.24642807863340857,0.1652832127716385,0.32757294449517865
134,0.21124713539179102,0.13597650174398737,0.2865177690395947
135,0.18513212015021469,0.11326149583561212,0.25700274446481725
136,0.19791596237522321,0.12328301145181285,0.27254891329863357
137,0.22544260906839583,0.14935303628118007,0.3015321818556116
138,0.14662297976954353,0.08189520056176774,0.2113507589773193
139,0.2163890444818069,0.1393192233943617,0.2934588655692521
140,0.2665977936368085,0.18502391671369783,0.3481716705599192
141,0.20135527877804293,0.12760440776402088,0.275106149792065
142,0.19878026303526017,0.12385089909302516,0.2737096269774952
143,0.20370233727956247,0.12909051974475838,0.27831415481436655
144,0.267763483664886,0.18791264696445537,0.34761432036531664
145,0.2543150723927235,0.17461623319993766,0.3340139115855093
146,0.2652638421960806,0.18411759775002307,0.3464100866421382
147,0.2484533232144068,0.16871302409655253,0.32819362233226107
148,0.26659779363680847,0.1850239167136978,0.34817167055991916
149,0.17573186175226044,0.1054149507122086,0.24604877279231227
150,0.1942864371246501,0.12108356891861789,0.2674893053306823
151,0.24184585761089508,0.16425291370233203,0.31943880151945814
152,0.2064723079772148,0.130825008401038,0.2821196075533916
153,0.2194182559346386,0.14331838576671393,0.29551812610256323
154,0.23613931845640554,0.1584473463888057,0.3138312905240054
155,0.22851312502329865,0.15133413303315413,0.3056921170134432
156,0.25552060529677095,0.17547266364421227,0.33556854694932964
157,0.1665116932689773,0.0977595853671306,0.23526380117082402
158,0.2611724426726013,0.1813516090663253,0.3409932762788773
159,0.2219892104796466,0.14500332394493437,0.2989750970143588
160,0.2465227732859475,0.1674121548657591,0.32563339170613587
161,0.2713556064097142,0.19028539776792697,0.3524258150515014
162,0.2437592062113676,0.16553311930346798,0.3219852931192672
163,0.21926167302609914,0.1432663305975454,0.2952570154546529
164,0.17510709889266998,0.10502203828686404,0.24519215949847592
165,0.16591509478124591,0.09739858940333708,0.23443160015915476
166,0.2739860088404975,0.19213197754253514,0.3558400401384599
167,0.243655952196775,0.16545859411711902,0.32185331027643094
168,0.2198660480216153,0.1436176243118623,0.2961144717313683
169,0.1736102588652578,0.10415105772729896,0.24306946000321664
170,0.20418625693249923,0.12935817715597187,0.2790143367090266
171,0.20230875126674294,0.12822888281979153,0.27638861971369433
172,0.23291999610074793,0.15634378781735886,0.309496204384137
173,0.22945095575504051,0.15197845942841132,0.3069234520816697
174,0.22966076961259932,0.15211811309134887,0.30720342613384977
175,0.2563944287219376,0.17603602316232392,0.3367528342815512
176,0.18885478048229815,0.11777064082836837,0.25993892013622794
177,0.26059148594182807,0.18093809145228748,0.3402448804313687
178,0.1952040666786339,0.12162045222988997,0.26878768112737783
179,0.27130539665782455,0.19029164211534966,0.35231915120029944
180,0.22053617658105165,0.1440716942761489,0.2970006588859544
181,0.18636281757634993,0.11398527553217125,0.2587403596205286
182,0.20205669085139558,0.12805931435774204,0.2760540673450491
183,0.2642413990564755,0.18344105479135267,0.3450417433215983
184,0.23075381036816833,0.15282553495156154,0.30868208578477513
185,0.30381194465352535,0.21900731579419913,0.38861657351285156
186,0.2108525742538337,0.13576653232449393,0.28593861618317346
187,0.2477675528980123,0.16823236777881911,0.3273027380172055
188,0.22921297752562267,0.15181413674585686,0.3066118183053885
189,0.24635220613640604,0.16724000460899008,0.325464407663822
190,0.24654637823700665,0.16737460257626594,0.3257181538977474
191,0.23668424556614626,0.15876828201498447,0.314600209117308
192,0.22222718870906444,0.1451663647334947,0.2992880126846342
193,0.18891578793910216,0.11780339913206445,0.26002817674613987
194,0.2244670911996652,0.1487442906686291,0.3001898917307013
195,0.24845972683747916,0.16867181767387296,0.32824763600108536
196,0.23995349304244962,0.16098851091256544,0.3189184751723338
197,0.25288379924291526,0.17370985717845838,0.33205774130737215
198,0.1664146561911408,0.09764294640552315,0.23518636597675843
199,0.19569410532339915,0.12194488857502436,0.2694433220717739
200,0.22464562154330772,0.14886621348685153,0.3004250295997639
201,0.2613149433952113,0.1813992768553931,0.34123060993502946
202,0.22701472542485782,0.15036814820370842,0.3036613026460072
203,0.2781785066395881,0.19699598096289028,0.3593610323162859
204,0.2708263210569316,0.18995506140933704,0.35169758070452617
205,0.16106043161681996,0.09222006399553642,0.2299007992381035
206,0.20099044158297324,0.12741977910752106,0.27456110405842543
207,0.17599344493273747,0.10551862679652432,0.24646826306895062
208,0.21237301923230498,0.1366725623529597,0.28807347611165024
209,0.24869770506689703,0.16884062476372202,0.32855478537007204
210,0.20052856731006707,0.12711847118842964,0.2739386634317045
211,0.25776285021266937,0.17701634946954165,0.3385093509557971
212,0.12137236313293175,0.061198603096544985,0.1815461231693185
213,0.1958882774239998,0.1220698585454106,0.26970669630258903
214,0.1745857767339884,0.10469867352783567,0.2444728799401411
215,0.22198765090861794,0.14500775790138534,0.29896754391585056
216,0.2311358488912248,0.15302947210521486,0.3092422256772347
217,0.24051406190914854,0.161322334582127,0.3197057892361701
218,0.19360222637928423,0.1206367407703272,0.26656771198824125
219,0.22796819791355788,0.15101764367609882,0.30491875215101694
220,0.23179033569370297,0.1534844114353617,0.31009625995204426
221,0.2733158802810612,0.1916462016586385,0.3549855589034839
222,0.19842560602979384,0.12586898042065697,0.2709822316389307
223,0.2795564508954495,0.1979466099873794,0.3611662918035196
224,0.26593397075551695,0.18459954877595192,0.347268392735082
225,0.22077415481046947,0.14423404490856187,0.2973142647123771
226,0.26797729746369847,0.18596481440882878,0.34998978051856816
227,0.18423013235318905,0.1127458341810658,0.2557144305253123
228,0.20653331543401884,0.13086003496137305,0.28220659590666464
229,0.254232019555889,0.17461130280804904,0.3338527363037289
230,0.24869926463792566,0.16883642747672,0.3285621017991313
231,0.1774541573941896,0.10642917543554388,0.24847913935283533
232,0.23917620847209445,0.16252524805002128,0.3158271688941676
233,0.2191646359482626,0.14314888148422822,0.295180390412297
234,0.18771715688115218,0.11485876961934839,0.260575544142956
235,0.17603084743848232,0.1055967160163095,0.24646497886065516
236,0.1658933340324592,0.09732600135065196,0.23446066671426646
237,0.16082857237923065,0.0921404009918307,0.22951674376663062
238,0.2894419038861253,0.206873493468973,0.3720103143032776
239,0.19191733324309992,0.1196655948134752,0.26416907167272463
240,0.17673069994080642,0.10603507046309728,0.24742632941851556
241,0.27090141069966517,0.19000643551961982,0.3517963858797105
242,0.3011594968427114,0.21712559371977488,0.38519339996564794
243,0.2290047232390925,0.15167026057304678,0.3063391859051382
244,0.24909001252094554,0.17121324695416196,0.3269667780877291
245,0.1783545856201866,0.10694388804496968,0.24976528319540353
246,0.18183770815182357,0.11129813656613408,0.25237727973751306
247,0.23640702062871108,0.15863330236659645,0.3141807388908257
248,0.24727439511118982,0.16789154219478597,0.32665724802759366
249,0.20003696909427315,0.12679827394885268,0.2732756642396936
250,0.18304024120609974,0.11198642764996082,0.2540940547622387
251,0.17428650641652269,0.10463160863350551,0.24394140419953986
252,0.19867310702434132,0.12596873515217036,0.2713774788965123
253,0.2556694116975258,0.1755793306500455,0.33575949274500605
254,0.2922869642265111,0.2088726263221965,0.37570130213082575
255,0.284809577194159,0.20162925048750135,0.36798990390081665
256,0.19839191883405896,0.12359839023563794,0.27318544743247997
257,0.29347229595280055,0.20969771055493897,0.37724688135066214
258,0.14596693339603672,0.08152232160353172,0.21041154518854172
259,0.12886539192224203,0.06755977416981819,0.19017100967466588
260,0.1377599699184729,0.07462201186705053,0.20089792796989525
261,0.19283496279708376,0.1201963021565856,0.2654736234375819
262,0.24138476619225785,0.16188424884789157,0.32088528353662416
263,0.2299348754079772,0.1522604598423509,0.30760929097360346
264,0.24510102290126892,0.16646484977756318,0.32373719602497464
265,0.208701843591896,0.13225309570262542,0.2851505914811666
266,0.21866663410939638,0.14286176918858617,0.2944714990302066
267,0.26741672859699955,0.18561568588690142,0.3492177713070977
268,0.1702720407380494,0.10222729645400352,0.2383167850220953
269,0.15849715563466918,0.09079484649704801,0.22619946477229036
270,0.20388086762320495,0.12920962591456772,0.27855210933184216
271,0.2129898188977945,0.13714311506365737,0.2888365227319316
272,0.2589020333848439,0.17978700381251211,0.3380170629571757
273,0.2797442193729778,0.1981261836862946,0.36136225505966096
274,0.19676587741569737,0.12484813665888553,0.2686836181725092
275,0.20861111219220427,0.13219781630104172,0.2850244080833668
276,0.23504471812980784,0.15774247352229726,0.31234696273731843
277,0.24978355934512475,0.1716420836065773,0.3279250350836722
278,0.23807627200793718,0.15968454598017673,0.31646799803569764
279,0.20919128606870857,0.13471761743529936,0.2836649547021178
280,0.2000430880861017,0.1268607288649055,0.2732254473072979
281,0.26197098976871813,0.18186435919510194,0.34207762034233435
282,0.2667919657374091,0.18516222634013463,0.34842170513468357
283,0.2517823032077294,0.17092016000105362,0.33264444641440516
284,0.17205300754899425,0.10095499836830811,0.24315101672968037
285,0.15962147990415454,0.09141380597387921,0.22782915383442987
286,0.22636635761420817,0.14997934338611038,0.302753371842306
287,0.2008259934252603,0.12731391279249382,0.2743380740580268
288,0.20953407788374767,0.13494310843482105,0.2841250473326743
289,0.3230884179082695,0.23674964635868892,0.40942718945785006
290,0.2583436202571263,0.17742997039682662,0.339257270117426
291,0.26461703395645964,0.18369805511773657,0.3455360127951827
292,0.19186428898039692,0.11958108314346151,0.26414749481733235
293,0.20221957943807983,0.12817036095136947,0.2762687979247902
294,0.18744945470884664,0.11468545852364537,0.2602134508940479
295,0.17071431000115023,0.10011217034423492,0.24131644965806553
296,0.1993095483880427,0.12414532366233526,0.27447377311375015
297,0.2154340124220782,0.1386794321997128,0.29218859264444363
298,0.24504797863856587,0.1663814657723826,0.3237144915047491
299,0.22002097341419857,0.1437796870496122,0.29626225977878495
300,0.2671867135616827,0.18539903184634327,0.3489743952770222
301,0.24320019691569733,0.16519683637993343,0.32120355745146123
302,0.18581789046660924,0.11369665437264428,0.25793912656057416
303,0.2184114545519917,0.14269722980457034,0.2941256792994131
304,0.16643108080236785,0.09534955552810404,0.23751260607663166
305,0.3006522568699594,0.21675113078199415,0.3845533829579246
306,0.19231208106737355,0.11986572093309157,0.26475844120165554
307,0.2879888699875303,0.20585892232871433,0.3701188176463463
308,0.2482076664221318,0.16849053829667177,0.3279247945475918
309,0.22960132172682396,0.15207734986359367,0.30712529359005425
310,0.18302459944914154,0.11197953501613467,0.2540696638821484
311,0.21303518459764034,0.137170723898476,0.2888996452968047
312,0.2505531653526228,0.17009890993969548,0.3310074207655501
313,0.22898111828803336,0.15170948010673457,0.30625275646933214
314,0.15510560861351394,0.0889722585698574,0.22123895865717047
315,0.1624757783784262,0.09308051164649464,0.23187104511035775
316,0.24744040283993138,0.16800133298713504,0.3268794726927277
317,0.19907709298250073,0.12622465339708103,0.2719295325679204
318,0.21590384988908537,0.1389437728517734,0.29286392692639734
319,0.2703439609750235,0.1896511843667546,0.3510367375832924
320,0.13320885186106868,0.06973931403840118,0.1966783896837362
321,0.2559153531210446,0.17570414829371894,0.3361265579483702
322,0.19073996471091156,0.11891336046833068,0.26256656895349245
323,0.22237599510981923,0.14526884393193523,0.29948314628770323
324,0.18771871645218086,0.11485396747439805,0.2605834654299637
325,0.2376361584838177,0.15943172632553665,0.31584059064209874
326,0.14038881277822754,0.07603725561948763,0.20474036993696745
327,0.25157957174507506,0.17284666582482336,0.3303124776653268
328,0.19092617361741118,0.11908747591478323,0.2627648713200391
329,0.22744291250202905,0.14853150143122285,0.30635432357283526
330,0.21347373855073123,0.13741663358480488,0.2895308435166576
331,0.27106585885737805,0.1901233063099061,0.35200841140485
332,0.1675466590234833,0.09833523830497078,0.23675807974199586
333,0.25573041915432976,0.17561728787862696,0.33584355043003256
334,0.27811109555971175,0.19699735663784013,0.3592248344815834
335,0.33351352312764737,0.24817002569975752,0.4188570205555372
336,0.21345887351053272,0.13954924383350933,0.28736850318755613
337,0.23162588753599003,0.15337242593053163,0.30987934914144843
338,0.2104204239238152,0.13547931395420704,0.28536153389342334
339,0.20675721147750714,0.1310076717578323,0.282506751197182
340,0.29543653307699475,0.21308891980044,0.3777841463535495
341,0.24393773655501008,0.16565860209361025,0.32221687101640994
342,0.21888897058185605,0.1430154858781247,0.2947624552855874
343,0.22641968650815503,0.14995956480219835,0.3028798082141117
344,0.19142573502730606,0.11935048784972867,0.26350098220488344
345,0.2778237883776008,0.19477170753565548,0.3608758692195461
346,0.2648019679231744,0.18378669776910733,0.34581723807724146
347,0.272518892755973,0.19111946573994149,0.35391831977200455
348,0.1998191920426134,0.12671658781668377,0.272921796268543
349,0.21425820346091848,0.1378832145093623,0.29063319241247465
350,0.27374803061107966,0.1919585552668694,0.35553750595528993
351,0.23695194773845185,0.15895454712887003,0.3149493483480337
352,0.2187565887923284,0.14082989856138067,0.2966832790232761
353,0.17290088359780412,0.10377772996910013,0.24202403722650812
354,0.2777110115978785,0.194741004880427,0.36068101831532995
355,0.22531022727886815,0.1471726853305512,0.3034477692271851
356,0.24794608324165476,0.16835908070390826,0.32753308577940127
357,0.26699010109085697,0.18735734278042332,0.3466228594012906
358,0.2715277331302843,0.19045550798808758,0.352599958272481
359,0.1998504755565297,0.12673115240809255,0.27296979870496685
360,0.20533234195077127,0.13012061403410574,0.2805440698674368
361,0.17363046004301588,0.10422822039769335,0.2430326996883384
362,0.19940424304058169,0.1264383862520167,0.2723700998291467
363,0.17653040884837723,0.10585083975102881,0.24720997794572563
364,0.25812709123978633,0.17924144889436897,0.33701273358520367
365,0.1818095437799645,0.11127446575979652,0.2523446218001325
366,0.22879490938153374,0.15153086681077693,0.30605895195229055
367,0.1991334217262189,0.12627281245265182,0.271994030999786
368,0.1801779795377271,0.11031140033193737,0.25004455874351683
369,0.2489075189244558,0.16898438099883908,0.3288306568500725
370,0.21065840215323306,0.1356388526574011,0.285677951649065
371,0.2101744825002963,0.13536897661103053,0.28497998838956207
372,0.1849395076206427,0.11313466154159643,0.25674435369968895
373,0.24000682193639647,0.16097148149054233,0.3190421623822506
374,0.2585613973087861,0.17753102815340163,0.33959176646417055
375,0.15621741026809843,0.0895601321979798,0.22287468833821705
376,0.19646448804765687,0.12238202394704097,0.2705469521482728
377,0.2889190221564151,0.20649535902267296,0.3713426852901572
378,0.20343307553622827,0.1289173515195482,0.27794879955290835
379,0.24585420429753985,0.16693779315795523,0.3247706154371245
380,0.2255638472652442,0.1473452637730971,0.3037824307573913
381,0.2327056228223892,0.15614009333866813,0.3092711523061103
382,0.1518527857484377,0.08469595207881678,0.2190096194180586
383,0.17018502464836766,0.09984153013938248,0.24052851915735285
384,0.24893724286734353,0.16900532776921132,0.3288691579654758
385,0.20417217474656968,0.12934604562937507,0.2789983038637643
386,0.2634693893671589,0.18287903507886824,0.34405974365544956
387,0.17624706491911352,0.10567535551136904,0.246818774326858
388,0.2761468584355175,0.19360121276688735,0.35869250410414766
389,0.21813578918558518,0.14256451111412277,0.2937070672570476
390,0.1874040890090008,0.11465924104307712,0.26014893697492447
391,0.25550652311084143,0.17546004576028124,0.33555300046140163
392,0.20851319431517124,0.13432298108758917,0.2827034075427533
393,0.2467883197192718,0.1696643717220545,0.32391226771648907
394,0.2135488281934648,0.13746425601147888,0.2896334003754507
395,0.17775954670348387,0.10656518491195374,0.248953908495014
396,0.23693630598149365,0.15894644552935872,0.3149261664336286
397,0.23859915373764737,0.1600417902767071,0.3171565171985876
398,0.12656604154586584,0.06377758560024857,0.18935449749148311
399,0.20412040542365148,0.12936342596103817,0.2788773848862648
400,0.2453782478387041,0.16660260346819145,0.32415389220921675
401,0.237413822011358,0.15927384119758375,0.31555380282513223
402,0.21687140456371498,0.1396013341143982,0.2941414750130318
403,0.19243253640995298,0.11993737348836281,0.26492769933154314
404,0.23324336959229794,0.1544364740123626,0.3120502651722333
405,0.2770565247954003,0.19426038479018237,0.3598526648006183
406,0.25737606558249676,0.176738605397869,0.3380135257671245
407,0.1347809682175307,0.0705548824907993,0.19900705394426207
408,0.16339184836138138,0.09358509283090696,0.2331986038918558
409,0.22798383967051605,0.15102557095772795,0.30494210838330416
410,0.16030725022054904,0.0918253963678284,0.2287891040732697
411,0.24773411364511463,0.1702702759051954,0.3251979513850339
412,0.14974526504736457,0.08351478624976254,0.2159757438449666
413,0.2790645680484118,0.197687337553625,0.3604417985431986
414,0.17410185708105172,0.10445453359402748,0.24374918056807596
415,0.21070220828205027,0.1356708086175552,0.28573360794654534
416,0.2516390196308505,0.1728883756923276,0.3303896635693734
417,0.22992691221387626,0.15230740152484148,0.307546422902911
418,0.18513212015021474,0.11326149583561218,0.2570027444648173
419,0.25986346906764496,0.18041557984898549,0.33931135828630443
420,0.2030009252062098,0.12863295917426848,0.2773688912381511
421,0.2397844854639368,0.16081265279619017,0.3187563181316834
422,0.24670130362958997,0.16753847824062218,0.32586412901855777
423,0.22032792229452144,0.14392954604992053,0.29672629853912236
424,0.25520753742461955,0.17525236481172404,0.3351627100375151
425,0.2079605886425733,0.13396437269967404,0.28195680458547256
426,0.28621084176983574,0.20265521552089916,0.36976646801877233
427,0.24729800006224895,0.16785420835742437,0.3267417917670735
428,0.26169376483128287,0.18172199664597857,0.3416655330165872
429,0.17650068490548954,0.10583225326860006,0.247169116542379
430,0.2609461429472944,0.1791362700603665,0.3427560158342223
431,0.23192271748323062,0.15566068782317416,0.3081847471432871
432,0.2874972717717364,0.2054996357894973,0.36949490775397553
433,0.20761916971224653,0.13373396199950424,0.2815043774249888
434,0.18683877403518565,0.11429264725693146,0.25938490081343984
435,0.1762688256679002,0.10574662599577872,0.24679102534002167
436,0.2169222930874367,0.14180151840405514,0.2920430677708183
437,0.22898908148213437,0.1516622875480813,0.30631587541618743
438,0.19414559391799635,0.12093538735972174,0.26735580047627094
439,0.20250292336734357,0.12835485024857052,0.27665099648611663
440,0.28448086756504937,0.20139214562331945,0.3675695895067793
441,0.2340615216982201,0.15706771992205,0.3110553234743902
442,0.18652570616303424,0.11409375914122438,0.2589576531848441
443,0.2350431585587792,0.1577468724727353,0.3123394446448231
444,0.19401717538131588,0.12091363190914828,0.2671207188534835
445,0.1829571883692652,0.11199433077454721,0.2539200459639832
446,0.2137430002940654,0.13759315872878164,0.28989284185934916
447,0.16871556613854558,0.10134214167203204,0.2360889906050591
448,0.2883239832397123,0.20605586994701391,0.3705920965324107
449,0.22618014870770856,0.14980107157540562,0.3025592258400115
450,0.2504913750415498,0.17208599676783334,0.32889675331526624
451,0.1326734475164576,0.06943924477035512,0.19590765026256007
452,0.2806468033379561,0.19678986544974525,0.36450374122616697
453,0.22644941045104275,0.14997976646189023,0.3029190544401953
454,0.19255161886782005,0.12001537173137579,0.2650878660042643
455,0.20033439520946644,0.1269933979261365,0.2736753924927964
456,0.19645496528252726,0.12243646807571251,0.270473462489342
457,0.20604939578108217,0.1305893566328158,0.28150943492934855
458,0.3004142786405415,0.21657312203205187,0.3842554352490311
459,0.26414748112069625,0.18331443846449916,0.34498052377689337
460,0.22919889533969312,0.1518017593382655,0.30659603134112073
461,0.25007720889378704,0.1697599174861754,0.3303945003013987
462,0.21044858829567425,0.13550367652994244,0.28539350006140607
463,0.23502751680182105,0.15773885463559867,0.3123161789680434
464,0.23208932137992488,0.15368662015964907,0.3104920226002007
465,0.22773021968414003,0.15085400360646833,0.30460643576181173
466,0.20254061050433228,0.12832475454453393,0.27675646646413066
467,0.2015494508786435,0.12772997147875653,0.2753689302785305
468,0.13462204288369364,0.0730969996395436,0.1961470861278437
469,0.19639551739675185,0.12239765558168827,0.2703933792118154
470,0.1851477619071729,0.11326850719509042,0.25702701661925537
471,0.18179546159403492,0.11126263063170203,0.2523282925563678
472,0.1714558128933102,0.10289276933246055,0.24001885645415982
473,0.19404845889523223,0.12092809799657983,0.2671688197938846
474,0.26380924872645706,0.18313219499830544,0.34448630245460865
475,0.223141699120991,0.14574419014513762,0.30053920809684437
476,0.23200392611779272,0.1557694091982128,0.30823844303737263
477,0.21189521857119684,0.13646113119575332,0.28732930594664036
478,0.22719325576850025,0.15049098860056534,0.3038955229364352
479,0.1811470937833853,0.11091301058362152,0.2513811769831491
480,0.24720086503948488,0.1678372743688203,0.32656445571014947
481,0.23081481782497237,0.1528620774605674,0.30876755818937734
