task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.059911089496997576,0.045036607304804833,0.07478557168919032
1,0.04815555223044414,0.03466404377378435,0.06164706068710393
2,0.060415257955245674,0.045742870541335384,0.07508764536915596
3,0.048971847775478354,0.03512524062649509,0.06281845492446163
4,0.06268548026992629,0.04606857196248934,0.07930238857736324
5,0.046220545991835775,0.03373145670929799,0.05870963527437356
6,0.0543539065323316,0.039012188493039855,0.06969562457162334
7,0.04407912850640918,0.03149888799478413,0.05665936901803423
8,0.051523605819431315,0.03705220850864803,0.0659950031302146
9,0.05402963080457401,0.04004017914360843,0.06801908246553957
10,0.04879317018410216,0.03499943443981382,0.0625869059283905
11,0.06209091922919389,0.04731121666695237,0.0768706217914354
12,0.049137244583370536,0.03634955954062309,0.06192492962611798
13,0.06303756209507465,0.04697526178596755,0.07909986240418174
14,0.059585696654007314,0.04401520111988226,0.07515619218813237
15,0.05357699688663449,0.03960142341788031,0.06755257035538867
16,0.06431512866923392,0.048191893839518704,0.08043836349894913
17,0.05121494709140504,0.03742203399933461,0.06500786018347547
18,0.06655374193693805,0.05028813903993126,0.08281934483394485
19,0.04878691976410959,0.03522716338314008,0.062346676145079105
