task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.0587965948952387,0.043143296896036645,0.07444989289444076
1,0.06037500018442803,0.04432680282148634,0.07642319754736973
2,0.05365588168456864,0.03931113023463575,0.06800063313450153
3,0.05273345522410033,0.03918996328315212,0.06627694716504853
4,0.045577594599178595,0.03266150038644441,0.05849368881191278
5,0.04654012678267485,0.03422546179410044,0.05885479177124926
6,0.052871568414858065,0.039473555515508296,0.06626958131420783
7,0.049726252584632966,0.035563106817937694,0.06388939835132823
8,0.05844499847855099,0.04297629545261098,0.073913701504491
9,0.050865210908299076,0.03640364145491784,0.06532678036168031
10,0.05639238704760574,0.0419883925962299,0.07079638149898158
11,0.05180807422730423,0.03819158763072747,0.06542456082388098
12,0.044341541321943206,0.03226311516570386,0.05641996747818255
13,0.06410276555868258,0.048612858692240406,0.07959267242512474
14,0.059362107420327354,0.04356804614296418,0.07515616869769053
15,0.05808600626579107,0.04264122421483503,0.07353078831674711
16,0.06860100783739015,0.053066097621321695,0.0841359180534586
17,0.04902296255814914,0.03514518352263721,0.06290074159366107
18,0.05964713952157661,0.04453798447030915,0.07475629457284408
19,0.05410320802716886,0.040068801182749726,0.06813761487158798
