episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,5.325735827384676e-07,-4.398971596857822e-07,1.5050443251627173e-06
1,7.799769278345435e-08,-3.4502125227951155e-08,1.9049751079485986e-07
2,1.5907016143339558e-09,-1.1136863405714376e-09,4.295089569239349e-09
3,6.544308856940312e-12,-7.136116890101561e-12,2.0224734603982185e-11
4,2.055491583528496e-05,-2.2467017444303574e-05,6.35768491148735e-05
5,2.455873334834929e-14,-2.6843171653950187e-14,7.596063835064877e-14
6,0.00035350019743679264,-0.0003863452832568971,0.0010933456781304824
7,1.1071621194094162e-06,-1.141784564674978e-06,3.3561088034938107e-06
8,0.00025769219602626354,-0.00028165619954422747,0.0007970405915967546
9,5.365161897739357e-06,-4.453560202156806e-06,1.5183883997635521e-05
10,4.198916678367931e-07,-4.520790585680054e-07,1.2918623942415916e-06
11,9.479658574925047e-21,-5.843477608374598e-21,2.4802794758224692e-20
12,5.2119640661309456e-08,-5.379509890342905e-08,1.5803438022604795e-07
13,1.0417373937934518e-05,-6.638936143136054e-06,2.7473684019005092e-05
14,9.638589409440175e-06,-8.866551208908154e-06,2.8143730027788503e-05
15,3.8677700507278116e-05,-4.227565702363905e-05,0.00011963105803819528
16,7.473827429649043e-17,-8.169073041135569e-17,2.3116727900433656e-16
17,1.57648623270016e-06,-1.2145396383425795e-06,4.367512103742899e-06
18,2.0554915846781836e-05,-2.246701743154022e-05,6.357684912510389e-05
19,5.838568319720753e-27,-6.230373560383121e-27,1.7907510199824627e-26
20,6.352140165520214e-07,-6.942991783632626e-07,1.9647272114673053e-06
21,5.766734538973093e-07,-6.193765590469628e-07,1.7727234668415814e-06
22,2.374182752321052e-05,-1.9412141678219554e-05,6.68957967246406e-05
23,0.00032932057925267515,-0.00027196561681256987,0.0009306067753179202
24,2.5401560333046428e-05,-2.770919431643785e-05,7.851231498253071e-05
25,1.144323622867042e-05,-1.1388470147624337e-05,3.4274942604965176e-05
26,3.375776392241594e-07,-3.689803073947071e-07,1.0441355858430257e-06
27,2.9628181037657275e-07,-2.753270045051726e-07,8.678906252583181e-07
28,5.785540663236097e-06,-2.6877734325584582e-06,1.4258854759030651e-05
29,0.00042024418698974623,-0.0003999370212672762,0.0012404253952467688
30,0.001167172499998263,-0.0011864459033491428,0.003520790903345669
31,0.00446934447248044,-0.0015637002679379352,0.010502389212898816
32,9.987724917638611e-05,-0.00010907275155468258,0.0003088272499074548
33,0.0012789909781430835,-0.0013381076960019462,0.0038960896522881134
34,0.0004147509123741168,-5.052562209708608e-05,0.0008800274468453197
35,0.00770062799230076,-0.002705026503718189,0.01810628248831971
36,0.0075515426545963455,-0.0012527943798258234,0.016355879689018513
37,0.007344302557392944,-0.0007823560451373753,0.015470961159923264
38,0.010003120472453542,-0.003999642873133723,0.024005883818040807
39,0.00294092670896891,-1.8914610604320228e-05,0.00590076802854214
40,0.017531060588803982,-0.0007586753834213297,0.035820796561029294
41,0.0075520302935904214,0.0021584235877515536,0.01294563699942929
42,0.027883809618395677,0.006554757773413019,0.04921286146337833
43,0.035848287775258926,0.01584417444096402,0.055852401109553834
44,0.024661338079658132,0.005822524757562078,0.043500151401754186
45,0.029016018413163074,0.004494744085518653,0.0535372927408075
46,0.029776015790405553,0.009993148171118554,0.049558883409692556
47,0.029753844490658248,0.012059436040737375,0.047448252940579125
48,0.051991357549578884,0.022458948467673708,0.08152376663148406
49,0.07071594255776632,0.040064869038281006,0.10136701607725164
50,0.05955311044559608,0.024903416900276032,0.09420280399091613
51,0.058754117154071826,0.02592964785636772,0.09157858645177594
52,0.03237844399883294,0.013249395647263431,0.051507492350402445
53,0.030985619204832105,0.013591608260491817,0.04837963014917239
54,0.07936841588592296,0.04927068269322235,0.10946614907862356
