task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.06567194735260874,0.05014273380452709,0.08120116090069039
1,0.10507064110757038,0.08923020267260924,0.12091107954253151
2,0.10810873888591345,0.09349850970610697,0.12271896806571993
3,0.08680254741657656,0.07269611073707832,0.1009089840960748
4,0.11145427621714873,0.09460540792582546,0.12830314450847202
5,0.10175639519268856,0.08639093751669731,0.11712185286867981
6,0.12410350209327121,0.1082426080570627,0.13996439612947972
7,0.11233050752012051,0.09547533456961216,0.12918568047062887
8,0.10246351974286416,0.08800922582019136,0.11691781366553697
9,0.10126759133309601,0.0859019692326579,0.11663321343353412
10,0.10519524182648242,0.09054302387459552,0.11984745977836932
11,0.10951956324932499,0.09379420798632435,0.12524491851232564
12,0.09808442345533878,0.08313342079151255,0.11303542611916502
13,0.1235075992744759,0.10826517410865795,0.13875002444029383
14,0.10678902292711072,0.09161186894659565,0.12196617690762579
15,0.12541731040266485,0.10771480268770864,0.14311981811762106
16,0.10909031736597977,0.09319883853270386,0.12498179619925567
17,0.11590757738370938,0.09986044482045738,0.1319547099469614
18,0.12785165588358446,0.11077364235119752,0.1449296694159714
19,0.11154172047502697,0.09464089367113826,0.1284425472789157
