episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.024329158252103952,0.004554915837872625,0.04410340066633528
1,0.014787049130923175,0.0016618327280442397,0.027912265533802112
2,0.021673796081047567,0.002414095713827707,0.04093349644826742
3,0.018411095704668343,0.004093718324430961,0.03272847308490573
4,0.027379131265385777,0.008097454659935444,0.04666080787083611
5,0.023033452697957965,0.00804838604644142,0.03801851934947451
6,0.011138601560574325,0.0005955083570820651,0.021681694764066582
7,0.029844771655477425,0.008479866061658948,0.0512096772492959
8,0.02045589822912099,0.00797444440326354,0.03293735205497844
9,0.024041527857108877,0.007371085360917944,0.040711970353299806
10,0.022544714633315296,0.006401288217842142,0.038688141048788455
11,0.02361075427357339,0.008135788186662015,0.039085720360484764
12,0.027869391563714145,0.007767432052715805,0.04797135107471248
13,0.02791798854282382,0.011335965938659529,0.04450001114698811
14,0.02628451806647142,0.004134788379114827,0.048434247753828014
15,0.018459840081369194,0.002073110250527685,0.034846569912210704
16,0.014741929304716028,0.0055432836287164725,0.023940574980715584
17,0.02869876126950972,0.010710137610983116,0.04668738492803633
18,0.005431005555728712,-7.45800415562041e-05,0.010936591153013629
19,0.008996718342150298,0.00016069298095793688,0.01783274370334266
20,0.008824063733553742,-0.005197131087868812,0.022845258554976294
21,0.006492091023419621,0.0013327710613693158,0.011651410985469925
22,0.00964180703832058,-0.00010750691990638224,0.019391120996547544
23,0.005709851587132298,-0.00043465315993077014,0.011854356334195366
24,0.01271520137126153,0.0006195604179297948,0.02481084232459327
25,0.007756066644072028,-0.0007451453969213638,0.01625727868506542
26,0.0012649607544426005,-0.0005581262511640545,0.0030880477600492553
27,0.0006964686716215767,-0.000693776578280032,0.0020867139215231855
28,0.0007937478405694896,-0.00017883284413565642,0.0017663285252746356
29,0.0011015379107689434,-0.0005228158952668819,0.0027258917168047686
30,0.010580877450162906,-0.010942657567036312,0.03210441246736212
31,3.0381980502529877e-07,-3.320823546732583e-07,9.397219647238559e-07
32,2.901579843680148e-10,-3.171307829607337e-10,8.974467516967634e-10
33,1.283051228763005e-22,-1.4014640255804956e-22,3.9675664831065054e-22
34,1.192865612436234e-13,-1.3036848728918473e-13,3.689416097764315e-13
35,0.00016907898466646975,-0.00018478671221361078,0.0005229446815465503
36,1.667940111944373e-05,-1.816512506823559e-05,5.1523927307123044e-05
37,0.003965473027644677,-0.002830273231986569,0.010761219287275924
38,0.032897120389837366,0.00350379781765614,0.06229044296201859
39,0.0019830040583318507,-0.002003711681747858,0.005969719798411559
40,0.0027984893507042507,0.00038748618179654856,0.005209492519611953
41,0.01585741854503998,0.00046522187550670537,0.031249615214573256
42,0.02075185316462424,0.002686415252707946,0.03881729107654053
43,0.04016571646161447,0.011813896513674132,0.06851753640955481
44,0.01849018773608021,0.005562347872450723,0.03141802759970969
45,0.02154275473980328,-0.002215348528900374,0.04530085800850693
46,0.025165676502028826,0.00577542232991838,0.04455593067413927
47,0.04205035361648611,0.008021270552060714,0.07607943668091151
48,0.03039018561082813,0.008145727308468832,0.05263464391318743
49,0.0265933277809172,-0.000765048591636782,0.05395170415347118
50,0.0163857358094714,0.00698223521265072,0.025789236406292083
51,0.03401940494350014,0.009673271721238358,0.05836553816576193
52,0.06680558161298752,0.030631392905852872,0.10297977032012218
53,0.04504574581170192,0.008143055359812454,0.08194843626359138
54,0.054740272286340076,0.02479798551547976,0.08468255905720039
55,0.07900347590932075,0.04569220423596096,0.11231474758268054
56,0.06385753925037484,0.030433411333038576,0.0972816671677111
57,0.06505988125573373,0.03498415156637803,0.09513561094508942
58,0.03888298687872628,0.012083223440414077,0.06568275031703849
59,0.06086739232932938,0.03182387731438567,0.0899109073442731
60,0.06336060271561147,0.03339950437530719,0.09332170105591575
61,0.06364515418701774,0.0370367474355103,0.09025356093852518
62,0.07923389749553164,0.03862267863353514,0.11984511635752815
63,0.061821632993138184,0.025688737538007135,0.09795452844826924
64,0.07043244985579965,0.03595410328045579,0.10491079643114351
65,0.08575816479811922,0.05040433145966287,0.12111199813657558
66,0.05866319576575898,0.033623427484118854,0.0837029640473991
67,0.09208646088026093,0.05326426484087612,0.13090865691964573
68,0.08000059354491443,0.04504039296346097,0.1149607941263679
69,0.08455344724813786,0.05384756297081614,0.11525933152545959
70,0.05727097596520553,0.029892328000874286,0.08464962392953677
71,0.1143749377743826,0.07687374525504359,0.1518761302937216
72,0.10471135634435624,0.07572232720368478,0.13370038548502772
73,0.08692312412370565,0.05849468335239031,0.11535156489502099
74,0.0925717673543203,0.062488191693829964,0.12265534301481062
75,0.09559145577517279,0.057543416137478244,0.13363949541286735
76,0.07993441657470259,0.04458327674944403,0.11528555639996113
77,0.0700431348497726,0.03083668348058708,0.10924958621895814
78,0.060719117661796974,0.0279153258462232,0.09352290947737074
79,0.0980650551602216,0.06120182062573548,0.13492828969470771
80,0.10147701862560266,0.06036148336327342,0.1425925538879319
81,0.11081778551121861,0.07448179481790745,0.14715377620452977
82,0.0947705675964408,0.05961455846247852,0.1299265767304031
83,0.09834470491915456,0.06934167505210734,0.1273477347862018
84,0.11677085160805575,0.0806667066950428,0.1528749965210687
85,0.13241405742205656,0.10211293893937344,0.16271517590473966
86,0.14211330159849322,0.10249553021846786,0.1817310729785186
87,0.10735136185966818,0.078285604782007,0.13641711893732936
88,0.09175160367901583,0.05806021127552042,0.12544299608251125
89,0.13727318350976542,0.09254558740439553,0.1820007796151353
90,0.1193216880264157,0.08540526680405577,0.15323810924877562
91,0.1736832495413291,0.1458253699275298,0.2015411291551284
92,0.15208400525267424,0.1168255798064577,0.18734243069889078
93,0.10608966470938423,0.07545570388549194,0.13672362553327652
94,0.12107246396504878,0.08654538967043779,0.15559953825965978
95,0.13207366615697055,0.09838243191086915,0.16576490040307196
96,0.1218220788704559,0.08882605423400518,0.1548181035069066
97,0.14907655789746832,0.12362170568359993,0.17453141011133672
98,0.12746402787672523,0.09356275326647269,0.16136530248697778
99,0.12413900242602752,0.08281101578964278,0.16546698906241225
