task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.050504548266186486,0.03659931218630342,0.06440978434606956
1,0.05107469634690986,0.03778524863297716,0.06436414406084257
2,0.05882280900066461,0.04382238238101857,0.07382323562031065
3,0.05597045906248248,0.04174895878449272,0.07019195934047223
4,0.047583839188476265,0.032864756283026104,0.062302922093926426
5,0.051004002468536556,0.03764125788181,0.06436674705526312
6,0.05730551012536918,0.04245321225972477,0.07215780799101358
7,0.044741890921732065,0.03147305719377954,0.05801072464968459
8,0.05321522377175034,0.039642152719293784,0.0667882948242069
9,0.051335282209265296,0.03778264250904376,0.06488792190948683
10,0.055729067598969714,0.04083320182010415,0.07062493337783528
11,0.12994158526246186,0.11754072424273765,0.14234244628218606
12,0.11837233788453368,0.10441205488067827,0.1323326208883891
13,0.13154009766124536,0.11762604951710023,0.14545414580539048
14,0.14553762770487302,0.1321116484656769,0.15896360694406914
15,0.1220600373949573,0.10913893193448591,0.1349811428554287
16,0.13640290246087228,0.12441165484097902,0.14839415008076554
17,0.13312560117752326,0.12003311342598484,0.14621808892906166
18,0.14241201463507347,0.128412473340983,0.15641155592916395
19,0.13339407257037728,0.1210948748650591,0.14569327027569545
