prior_use_ratio_mean,prior_use_ratio_lo,prior_use_ratio_up
100.0,100.0,100.0
100.0,100.0,100.0
100.0,100.0,100.0
100.0,100.0,100.0
100.0,100.0,100.0
100.0,nan,nan
100.0,nan,nan
