task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.14948949112661747,0.1169345622490798,0.18204442000415513
1,0.05023194106266657,0.036282022203851017,0.06418185992148212
2,0.1265676887668711,0.09443773204283411,0.1586976454909081
3,0.11172151991317798,0.08257736077107769,0.14086567905527828
4,0.05978458759868923,0.04453175287120395,0.07503742232617451
5,0.044768668627665716,0.03270865354566448,0.05682868370966695
6,0.05404473384385795,0.03946079369856318,0.06862867398915272
7,0.05135128998080462,0.03743271050685509,0.06526986945475416
8,0.10952992994035352,0.08071559223176174,0.1383442676489453
9,0.12176052149063901,0.08949878986662235,0.15402225311465567
10,0.12442039172782081,0.09219953782946853,0.1566412456261731
11,0.13275359259714706,0.09978093885053377,0.16572624634376035
12,0.12199507734305187,0.08948947864511751,0.15450067604098622
13,0.060758102779475805,0.04461985123268721,0.0768963543262644
14,0.05320585861709988,0.03995139351717902,0.06646032371702074
15,0.11919332500037783,0.08973311942707632,0.14865353057367933
16,0.10990562255736695,0.08130390684996464,0.13850733826476927
17,0.049524085742022585,0.03664065142673588,0.06240752005730929
18,0.04682319393753749,0.03395957852002751,0.05968680935504747
19,0.048618111914551114,0.03607906158513892,0.06115716224396331
