task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1363584588142011,0.10453904643790216,0.16817787119050007
1,0.056310872381638274,0.04156984026358349,0.07105190449969306
2,0.13817357458608207,0.1030905391047974,0.17325661006736673
3,0.10192360123437785,0.07263312081937812,0.1312140816493776
4,0.060150299297130075,0.04476922268940507,0.07553137590485508
5,0.05112311711391102,0.03730011017618437,0.06494612405163767
6,0.06218395820504144,0.04680030519366141,0.07756761121642147
7,0.05165746108361081,0.03822699584495441,0.0650879263222672
8,0.12684787651640395,0.09343840920490241,0.16025734382790546
9,0.13692323679690452,0.10510133370297789,0.16874513989083115
10,0.13146158352617218,0.10062606604471752,0.16229710100762684
11,0.12310248343689661,0.09208003633654335,0.15412493053724988
12,0.14437848490128063,0.10921510115162471,0.17954186865093658
13,0.05027320047778464,0.03567903518683814,0.06486736576873114
14,0.050847885069488605,0.03761570819558259,0.06408006194339462
15,0.12728092464871582,0.09579385342751315,0.1587679958699185
16,0.11281365215055278,0.08250356271885532,0.14312374158225022
17,0.04593077279322581,0.03288236142763129,0.058979184158820336
18,0.04647604932732231,0.034155163404966826,0.05879693524967779
19,0.04693887740774242,0.034891041352309006,0.058986713463175834
