task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.16327215793093125,0.12737838378239702,0.19916593207946548
1,0.061453050817624005,0.0463006384039545,0.07660546323129351
2,0.13300346186929254,0.09968188732585226,0.16632503641273283
3,0.13099180579668737,0.09617702405618787,0.16580658753718686
4,0.0444635441333536,0.031136355105324802,0.0577907331613824
5,0.04163322572005313,0.029723558104719997,0.05354289333538627
6,0.054211869732488836,0.0396764176990177,0.06874732176595996
7,0.05109716479270228,0.03704144500864812,0.06515288457675644
8,0.12303057422585009,0.09257081233556184,0.15349033611613833
9,0.1184614639843387,0.08562137807362705,0.15130154989505035
10,0.1331841934253259,0.09923634148776651,0.16713204536288528
11,0.12983156526053105,0.09856862562873103,0.16109450489233107
12,0.13297755335196018,0.09926543880782704,0.16668966789609332
13,0.05606833082682369,0.04126747636300131,0.07086918529064608
14,0.05723198928799258,0.043859845666353266,0.07060413290963188
15,0.11778929298000392,0.08776282316892048,0.14781576279108735
16,0.10272363994624424,0.07497430893542181,0.13047297095706667
17,0.04940260555359957,0.03589840582087368,0.06290680528632546
18,0.0435689011080643,0.03129822424878219,0.05583957796734641
19,0.05898259164358746,0.045578277817088876,0.07238690547008604
