task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1264344357275753,0.09353619799388072,0.15933267346126986
1,0.05432633584958479,0.03964975464656349,0.06900291705260608
2,0.13355686994114904,0.09960629854462588,0.1675074413376722
3,0.12450667297714509,0.09266579820817505,0.15634754774611512
4,0.0682256441452028,0.053142044856543356,0.08330924343386223
5,0.04861336194512665,0.03644903058788497,0.06077769330236833
6,0.05732537972431491,0.04256483234177737,0.07208592710685245
7,0.045234720314746325,0.032418366292779215,0.058051074336713436
8,0.14268638669152142,0.10694968723454441,0.17842308614849844
9,0.12336026202780268,0.0915889371585327,0.15513158689707265
10,0.12024634087090404,0.08796440106100167,0.1525282806808064
11,0.21955351346433236,0.18837929854079008,0.2507277283878746
12,0.23162633391180998,0.20185476286493706,0.2613979049586829
13,0.08899450828552694,0.07371277452858907,0.1042762420424648
14,0.0755048885739848,0.061315599148110765,0.08969417799985882
15,0.21779003148951623,0.18923596294770276,0.2463441000313297
16,0.23115849261717705,0.1988770395364372,0.2634399456979169
17,0.06633665662033583,0.05400076609098259,0.07867254714968908
18,0.07839970491536052,0.06389941124934799,0.09289999858137306
19,0.07296307330410949,0.05930544159072329,0.08662070501749569
