task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.11779546020533967,0.08547245220804858,0.15011846820263075
1,0.0737572874664065,0.0560265065952461,0.0914880683375669
2,0.2058320387025908,0.17442899811763837,0.23723507928754325
3,0.18608002256936695,0.15360059978690999,0.21855944535182392
4,0.06865823536562252,0.05381426149818849,0.08350220923305654
5,0.04468288210517147,0.03374997594133035,0.05561578826901259
6,0.08297347484889837,0.06709748052833155,0.0988494691694652
7,0.0626185374151755,0.049034221384527746,0.07620285344582324
8,0.1860951395191531,0.15530100055865254,0.21688927847965367
9,0.195350273797132,0.16435646927497563,0.22634407831928835
10,0.20520335993478397,0.17326322753787554,0.2371434923316924
11,0.2121925117815447,0.1825231845915726,0.24186183897151678
12,0.18205178351033752,0.1512209762714797,0.21288259074919533
13,0.07911800095602767,0.06396551488347924,0.0942704870285761
14,0.06308425758446602,0.0498925287451043,0.07627598642382774
15,0.2127954965487122,0.18040040402950205,0.24519058906792232
16,0.22448406575358312,0.19313618346090536,0.2558319480462609
17,0.05378390710898375,0.04149876339740853,0.06606905082055897
18,0.06196140210854228,0.04827630529700535,0.07564649892007921
19,0.058532087262551415,0.04533072084903991,0.07173345367606292
