instance_number,run_number,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
76,3,20,7,6.0,4.0,4.0,4.0,0.0,0.0
76,2,20,7,6.0,4.0,4.0,4.0,0.0,0.0
76,4,20,7,6.0,4.0,4.0,4.0,0.0,0.0
77,1,20,7,6.0,4.0,4.0,4.0,0.0,0.0
77,2,20,7,6.0,4.0,4.0,4.0,0.0,0.0
77,3,20,7,6.0,4.0,4.0,4.0,0.0,0.0
77,4,20,7,6.0,4.0,4.0,4.0,0.0,0.0
77,0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
78,2,20,7,6.0,4.0,4.0,4.0,0.0,0.0
78,0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
78,1,20,7,6.0,4.0,4.0,4.0,0.0,0.0
78,3,20,7,6.0,4.0,4.0,4.0,0.0,0.0
78,4,20,7,6.0,4.0,4.0,4.0,0.0,0.0
79,0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
79,2,20,7,6.0,4.0,4.0,4.0,0.0,0.0
79,1,20,7,6.0,4.0,4.0,4.0,0.0,0.0
79,3,20,7,6.0,4.0,4.0,4.0,0.0,0.0
80,0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
80,2,20,7,6.0,4.0,4.0,4.0,0.0,0.0
80,3,20,7,6.0,4.0,4.0,4.0,0.0,0.0
80,1,20,7,6.0,4.0,4.0,4.0,0.0,0.0
79,4,20,7,6.0,4.0,4.0,4.0,0.0,0.0
80,4,20,7,6.0,4.0,4.0,4.0,0.0,0.0
81,1,20,7,6.0,4.0,4.0,4.0,0.0,0.0
81,0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
81,2,20,7,6.0,4.0,4.0,4.0,0.0,0.0
81,3,20,7,6.0,4.0,4.0,4.0,0.0,0.0
82,0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
81,4,20,7,6.0,4.0,4.0,4.0,0.0,0.0
82,1,20,7,6.0,4.0,4.0,4.0,0.0,0.0
82,2,20,7,6.0,4.0,4.0,4.0,0.0,0.0
82,3,20,7,6.0,4.0,4.0,4.0,0.0,0.0
83,1,20,7,6.0,4.0,4.0,4.0,0.0,0.0
83,0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
83,3,20,7,6.0,4.0,4.0,4.0,0.0,0.0
83,2,20,7,6.0,4.0,4.0,4.0,0.0,0.0
82,4,20,7,6.0,4.0,4.0,4.0,0.0,0.0
84,1,20,7,6.0,4.0,4.0,4.0,0.0,0.0
84,0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
84,2,20,7,6.0,4.0,4.0,4.0,0.0,0.0
84,3,20,7,6.0,4.0,4.0,4.0,0.0,0.0
83,4,20,7,6.0,4.0,4.0,4.0,0.0,0.0
84,4,20,7,6.0,4.0,4.0,4.0,0.0,0.0
85,1,20,7,6.0,4.0,4.0,4.0,0.0,0.0
85,0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
85,3,20,7,6.0,4.0,4.0,4.0,0.0,0.0
