instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
20,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
20,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
19,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
20,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
20,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
20,4,0.0,0.0,1.0,20,11,9.0,6.0,6.0,6.0,0.0,0.0
21,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
21,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
22,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
21,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
22,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
22,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
22,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
22,4,0.0,0.0,1.0,20,17,12.0,7.0,7.0,7.0,0.0,0.0
21,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
21,4,0.0,0.0,1.0,20,19,12.0,7.0,7.0,7.0,0.0,0.0
23,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
23,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
23,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
23,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
23,4,0.0,0.0,1.0,20,11,10.0,6.0,6.0,6.0,0.0,0.0
24,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
24,4,0.0,0.0,1.0,20,7,5.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.0,0.0
24,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
25,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
24,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
25,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
25,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
25,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
24,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
25,4,0.0,0.0,1.0,20,5,4.0,3.0,3.0,3.0,0.0,0.0
26,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
26,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
26,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
26,4,0.0,0.0,1.0,20,13,10.0,6.5,6.5,6.5,0.0,0.0
27,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
26,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
27,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
27,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
27,4,0.0,0.0,1.0,20,11,10.0,6.0,6.0,6.0,0.0,0.0
27,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
28,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
28,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
28,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
28,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
28,4,0.0,0.0,1.0,20,17,13.0,7.5,7.5,7.5,0.0,0.0
29,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
29,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
29,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
29,4,0.0,0.0,1.0,20,19,16.0,9.0,9.0,9.0,0.0,0.0
29,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
30,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
30,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
30,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
30,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
30,4,0.0,0.0,1.0,20,13,10.0,6.0,6.0,6.0,0.0,0.0
31,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
31,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
31,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
32,4,0.0,0.0,1.0,20,5,4.0,3.0,3.0,3.0,0.0,0.0
32,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
31,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
32,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
32,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
32,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
33,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
31,4,0.0,0.0,1.0,20,15,10.0,6.0,6.0,6.0,0.0,0.0
33,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
33,4,0.0,0.0,1.0,20,13,8.0,5.666666666666667,5.666666666666667,5.666666666666667,0.0,0.0
33,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
33,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
34,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
34,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
34,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
34,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
35,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
35,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
35,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
34,4,0.0,0.0,1.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
35,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
35,4,0.0,0.0,1.0,20,15,11.0,6.5,6.5,6.5,0.0,0.0
36,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
36,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
36,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
36,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
36,4,0.0,0.0,1.0,20,11,8.0,5.666666666666667,5.666666666666667,5.666666666666667,0.0,0.0
37,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
37,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
37,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
37,4,0.0,0.0,1.0,20,11,8.0,5.0,5.0,5.0,0.0,0.0
37,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
38,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
38,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
38,4,0.0,0.0,1.0,20,7,5.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.0,0.0
38,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
38,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
39,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
39,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
39,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
40,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
39,4,0.0,0.0,1.0,20,9,8.0,5.0,5.0,5.0,0.0,0.0
39,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
40,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
40,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
40,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
41,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
41,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
40,4,0.0,0.0,1.0,20,15,10.0,6.0,6.0,6.0,0.0,0.0
41,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
41,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
42,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
41,4,0.0,0.0,1.0,20,11,9.0,6.0,6.0,6.0,0.0,0.0
42,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
42,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
42,4,0.0,0.0,1.0,20,11,8.0,5.0,5.0,5.0,0.0,0.0
43,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
43,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
43,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
43,4,0.0,0.0,1.0,20,13,10.0,6.5,6.5,6.5,0.0,0.0
42,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
44,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
43,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
44,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
44,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
44,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
45,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
45,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
44,4,0.0,0.0,1.0,20,19,14.0,8.5,8.5,8.5,0.0,0.0
45,4,0.0,0.0,1.0,20,5,4.0,3.0,3.0,3.0,0.0,0.0
45,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
45,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
46,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
46,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
46,4,0.0,0.0,1.0,20,11,10.0,6.5,6.5,6.5,0.0,0.0
47,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
46,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
46,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
47,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
47,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
47,4,0.0,0.0,1.0,20,13,10.0,6.0,6.0,6.0,0.0,0.0
48,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
48,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
48,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
48,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
48,4,0.0,0.0,1.0,20,9,7.0,4.5,4.5,4.5,0.0,0.0
47,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
49,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
49,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
49,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
50,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
49,4,0.0,0.0,1.0,20,11,8.0,5.0,5.0,5.0,0.0,0.0
50,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
49,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
50,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
50,4,0.0,0.0,1.0,20,7,6.0,4.333333333333333,4.333333333333333,4.333333333333333,0.0,0.0
50,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
51,4,0.0,0.0,1.0,20,19,12.0,8.333333333333334,8.333333333333334,8.333333333333334,0.0,0.0
51,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
51,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
51,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
51,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
52,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
52,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
52,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
53,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
53,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
52,4,0.0,0.0,1.0,20,9,7.0,4.5,4.5,4.5,0.0,0.0
52,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
53,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
53,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
53,4,0.0,0.0,1.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
54,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
54,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
54,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
54,4,0.0,0.0,1.0,20,11,7.0,5.0,5.0,5.0,0.0,0.0
54,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
55,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
55,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
55,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
55,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
55,4,0.0,0.0,1.0,20,15,11.0,6.5,6.5,6.5,0.0,0.0
56,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
56,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
56,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
56,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
56,4,0.0,0.0,1.0,20,13,9.0,5.5,5.5,5.5,0.0,0.0
57,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
57,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
57,4,0.0,0.0,1.0,20,13,10.0,6.5,6.5,6.5,0.0,0.0
58,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
58,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
57,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
57,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
58,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
58,4,0.0,0.0,1.0,20,9,6.0,4.333333333333333,4.333333333333333,4.333333333333333,0.0,0.0
59,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
59,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
59,4,0.0,0.0,1.0,20,5,4.0,3.0,3.0,3.0,0.0,0.0
59,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
60,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
59,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
58,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
60,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
60,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
60,4,0.0,0.0,1.0,20,17,10.0,7.0,7.0,7.0,0.0,0.0
60,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
61,0,1.0,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
61,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
61,3,0.2,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
61,4,0.0,0.0,1.0,20,17,12.0,7.0,7.0,7.0,0.0,0.0
62,1,0.8,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
62,2,0.5,1.0,0.0,20,7,6.0,4.0,4.0,4.0,0.0,0.0
