task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.17063174145269774,0.13030914334648003,0.21095433955891546
1,0.08296590415390348,0.06430064432456699,0.10163116398323997
2,0.07373431025519141,0.055845775920539145,0.09162284458984367
3,0.15663255065526877,0.11858983657357094,0.19467526473696659
4,0.08132573391845745,0.0627036158567103,0.09994785198020459
5,0.07197871219768649,0.05445649719292378,0.0895009272024492
6,0.17655796383178665,0.13480901188438416,0.21830691577918915
7,0.07674080477893422,0.059461698095083636,0.0940199114627848
8,0.18228919694007545,0.13949405535504528,0.22508433852510562
9,0.06233756536624696,0.04632282620346719,0.07835230452902672
10,0.05723922389289795,0.04191987733846925,0.07255857044732665
11,0.06957745839713948,0.05280010572227195,0.08635481107200702
12,0.06905171296954837,0.05317011500366434,0.08493331093543241
13,0.08089121982896649,0.061822791123998425,0.09995964853393456
14,0.09196637911901599,0.07243804787070261,0.11149471036732937
15,0.16913631966980042,0.12830689047652954,0.2099657488630713
16,0.07042386573256407,0.05305091404760027,0.08779681741752787
17,0.167904141036526,0.12809538407049076,0.20771289800256126
18,0.18302897507454138,0.14199922453733965,0.22405872561174311
19,0.08168869596471127,0.06355405457839364,0.09982333735102891
