task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.17538315195320922,0.13422500515933938,0.21654129874707906
1,0.0720571639904613,0.056114556691279086,0.08799977128964352
2,0.06875118880128608,0.05289074561061272,0.08461163199195945
3,0.19482486503554078,0.15325032040364725,0.2363994096674343
4,0.07935671056886907,0.06081978914674123,0.09789363199099692
5,0.07288304101607734,0.05499839133355316,0.09076769069860152
6,0.16151579035875085,0.12141382052276589,0.20161776019473582
7,0.06466432117657644,0.049018421030185055,0.08031022132296783
8,0.15629200515016595,0.1182212987279456,0.1943627115723863
9,0.07309100173863134,0.05557127598827186,0.09061072748899082
10,0.07030623989814536,0.05304095714505576,0.08757152265123495
11,0.08546679065925776,0.06532662535568425,0.10560695596283128
12,0.08056100038494872,0.06156094720166688,0.09956105356823056
13,0.06975537904571624,0.052478312472206134,0.08703244561922635
14,0.07607755498696431,0.05729176183703469,0.09486334813689393
15,0.21624168145455258,0.17263272753315556,0.2598506353759496
16,0.07221775923635085,0.05459057409377284,0.08984494437892886
17,0.19253940559502783,0.14971838815484564,0.23536042303521001
18,0.17083090280795332,0.13097153382183102,0.21069027179407562
19,0.06533427975389225,0.04805299834793861,0.08261556115984589
